iteration_number,party_number,lowest_samples
1,5,3103
1,7,4075
1,8,4203
1,10,1941
1,13,1419
1,15,3425
1,17,801
1,18,756
2,5,2709
2,7,3817
2,8,4170
2,10,1994
2,13,1245
2,15,3837
2,17,1352
2,18,954
3,5,2551
3,7,4305
3,8,4138
3,10,1755
3,13,647
3,15,4018
3,17,1386
3,18,718
4,5,954
4,7,4252
4,8,3972
4,10,954
4,13,954
4,15,1105
4,17,700
4,18,50
5,5,1882
5,7,2421
5,8,2421
5,10,1882
5,13,965
5,15,2421
5,17,364
5,18,150
6,5,2453
6,7,3947
6,8,4450
6,10,1398
6,13,1265
6,15,4121
6,17,690
6,18,297
7,5,2648
7,7,4301
7,8,4202
7,10,1762
7,13,949
7,15,3915
7,17,965
7,18,456
8,5,3045
8,7,4036
8,8,4068
8,10,1867
8,13,1020
8,15,3484
8,17,339
8,18,371
9,5,2607
9,7,3998
9,8,4270
9,10,1608
9,13,1347
9,15,3944
9,17,919
9,18,455
10,5,541
10,7,4143
10,8,4068
10,10,541
10,13,541
10,15,136
10,17,4735
10,18,100
11,5,2751
11,7,3984
11,8,3952
11,10,1819
11,13,649
11,15,3638
11,17,706
11,18,222
12,5,2526
12,7,4078
12,8,4002
12,10,1821
12,13,1221
12,15,158
12,17,735
12,18,3911
13,5,3100
13,7,3896
13,8,3914
13,10,2019
13,13,1653
13,15,3411
13,17,1818
13,18,973
14,5,1471
14,7,4367
14,8,4078
14,10,1471
14,13,1018
14,15,3881
14,17,642
14,18,112
15,5,1349
15,7,3843
15,8,4179
15,10,1337
15,13,883
15,15,260
15,17,5624
15,18,298
16,5,2886
16,7,4157
16,8,3894
16,10,1922
16,13,974
16,15,3639
16,17,1466
16,18,659
17,5,2213
17,7,4092
17,8,4045
17,10,1002
17,13,1029
17,15,213
17,17,77
17,18,4198
18,5,3246
18,7,3942
18,8,4308
18,10,2006
18,13,1496
18,15,3259
18,17,1140
18,18,509
19,5,3720
19,7,4090
19,8,4178
19,10,1486
19,13,810
19,15,411
19,17,1055
19,18,2832
20,5,2843
20,7,4112
20,8,3997
20,10,1598
20,13,1098
20,15,3699
20,17,850
20,18,378
21,5,1183
21,7,4139
21,8,3798
21,10,1183
21,13,1068
21,15,4270
21,17,272
21,18,99
22,5,2534
22,7,3925
22,8,4310
22,10,1746
22,13,890
22,15,4018
22,17,854
22,18,634
23,5,2725
23,7,4079
23,8,4210
23,10,2029
23,13,1242
23,15,3826
23,17,1441
23,18,601
24,5,2285
24,7,3911
24,8,3990
24,10,1636
24,13,1228
24,15,3607
24,17,301
24,18,172
25,5,2693
25,7,4163
25,8,4155
25,10,1542
25,13,1032
25,15,3853
25,17,1691
25,18,282
26,5,2704
26,7,4279
26,8,4676
26,10,1621
26,13,1323
26,15,3851
26,17,294
26,18,238
27,5,2387
27,7,3928
27,8,3908
27,10,1323
27,13,1012
27,15,216
27,17,1145
27,18,4032
28,5,1367
28,7,4012
28,8,4001
28,10,1367
28,13,1087
28,15,499
28,17,5037
28,18,310
29,5,2940
29,7,4179
29,8,4357
29,10,1716
29,13,1693
29,15,3601
29,17,203
29,18,280
30,5,2666
30,7,4057
30,8,3889
30,10,1899
30,13,1489
30,15,3879
30,17,1651
30,18,513
31,5,373
31,7,4088
31,8,3985
31,10,373
31,13,373
31,15,3580
31,17,373
31,18,37
32,5,3108
32,7,3796
32,8,4292
32,10,1863
32,13,1279
32,15,3408
32,17,1504
32,18,579
33,5,2743
33,7,4237
33,8,3972
33,10,1752
33,13,1093
33,15,273
33,17,536
33,18,3707
34,5,3128
34,7,4346
34,8,3611
34,10,1863
34,13,1351
34,15,3389
34,17,685
34,18,259
35,5,2809
35,7,4108
35,8,4123
35,10,1980
35,13,1366
35,15,3731
35,17,1630
35,18,623
36,5,2558
36,7,3696
36,8,4128
36,10,1798
36,13,1563
36,15,3999
36,17,654
36,18,599
37,5,2612
37,7,2612
37,8,2612
37,10,2141
37,13,1127
37,15,2612
37,17,1311
37,18,566
38,5,295
38,7,4008
38,8,4010
38,10,1466
38,13,1192
38,15,1466
38,17,4276
38,18,409
39,5,2076
39,7,4320
39,8,3590
39,10,1401
39,13,921
39,15,4296
39,17,352
39,18,164
40,5,1911
40,7,3996
40,8,4167
40,10,1742
40,13,1473
40,15,3852
40,17,1118
40,18,146
41,5,3137
41,7,3985
41,8,3935
41,10,1587
41,13,1584
41,15,3376
41,17,1301
41,18,321
42,5,3320
42,7,4029
42,8,4265
42,10,1713
42,13,1610
42,15,3169
42,17,1604
42,18,174
43,5,2484
43,7,4162
43,8,4307
43,10,1542
43,13,1302
43,15,4084
43,17,1101
43,18,360
44,5,3120
44,7,4320
44,8,4372
44,10,2065
44,13,1131
44,15,3394
44,17,1881
44,18,651
45,5,2732
45,7,4353
45,8,4180
45,10,1741
45,13,1393
45,15,3813
45,17,1012
45,18,443
46,5,2646
46,7,4084
46,8,3859
46,10,1413
46,13,1051
46,15,166
46,17,1305
46,18,3795
47,5,3066
47,7,4269
47,8,4177
47,10,2240
47,13,1837
47,15,3461
47,17,2110
47,18,785
48,5,3269
48,7,4227
48,8,4321
48,10,1715
48,13,1400
48,15,3244
48,17,972
48,18,335
49,5,3139
49,7,4482
49,8,4194
49,10,1886
49,13,1456
49,15,3388
49,17,533
49,18,400
50,5,2853
50,7,4090
50,8,3917
50,10,1804
50,13,1266
50,15,556
50,17,1196
50,18,3617
51,5,2456
51,7,2456
51,8,2456
51,10,2109
51,13,1272
51,15,260
51,17,590
51,18,2456
52,5,2874
52,7,4210
52,8,4159
52,10,1669
52,13,1011
52,15,3660
52,17,192
52,18,732
53,5,59
53,7,4166
53,8,3941
53,10,59
53,13,59
53,15,4414
53,17,59
53,18,5
54,5,543
54,7,4141
54,8,3990
54,10,543
54,13,543
54,15,90
54,17,4741
54,18,330
55,5,3022
55,7,3112
55,8,3112
55,10,2012
55,13,1156
55,15,3112
55,17,762
55,18,309
56,5,2568
56,7,4043
56,8,3915
56,10,1488
56,13,672
56,15,3984
56,17,470
56,18,226
57,5,2743
57,7,3942
57,8,3829
57,10,1483
57,13,1577
57,15,3787
57,17,559
57,18,454
58,5,2814
58,7,4239
58,8,4185
58,10,1649
58,13,854
58,15,3721
58,17,1199
58,18,273
59,5,2571
59,7,2571
59,8,2571
59,10,2242
59,13,1573
59,15,2571
59,17,1266
59,18,635
60,5,2763
60,7,4136
60,8,4064
60,10,1511
60,13,1013
60,15,3772
60,17,903
60,18,406
61,5,3454
61,7,4348
61,8,3687
61,10,1720
61,13,1314
61,15,3026
61,17,1248
61,18,427
62,5,1189
62,7,3893
62,8,3898
62,10,132
62,13,1115
62,15,921
62,17,6474
62,18,549
63,5,3436
63,7,3897
63,8,3961
63,10,1475
63,13,1309
63,15,3036
63,17,134
63,18,340
64,5,2738
64,7,3843
64,8,4317
64,10,1354
64,13,1032
64,15,3809
64,17,333
64,18,248
65,5,159
65,7,4210
65,8,3908
65,10,159
65,13,159
65,15,25
65,17,5485
65,18,159
66,5,2678
66,7,4131
66,8,3696
66,10,1491
66,13,1319
66,15,3861
66,17,1233
66,18,314
67,5,2955
67,7,4087
67,8,4192
67,10,1939
67,13,1208
67,15,108
67,17,1311
67,18,3523
68,5,1200
68,7,4176
68,8,4167
68,10,1200
68,13,926
68,15,4137
68,17,1200
68,18,100
69,5,270
69,7,4098
69,8,3956
69,10,270
69,13,270
69,15,4449
69,17,270
69,18,25
70,5,2930
70,7,4233
70,8,4391
70,10,1870
70,13,1134
70,15,3604
70,17,1008
70,18,721
71,5,3046
71,7,3972
71,8,3922
71,10,1884
71,13,1456
71,15,3471
71,17,1704
71,18,611
72,5,695
72,7,3897
72,8,4018
72,10,695
72,13,695
72,15,4025
72,17,330
72,18,56
73,5,2609
73,7,4293
73,8,3670
73,10,1422
73,13,924
73,15,76
73,17,113
73,18,3840
74,5,2232
74,7,4189
74,8,4153
74,10,1457
74,13,870
74,15,4233
74,17,1730
74,18,338
75,5,2521
75,7,2605
75,8,2605
75,10,2174
75,13,1579
75,15,2605
75,17,1317
75,18,726
76,5,2839
76,7,3968
76,8,3993
76,10,1768
76,13,1674
76,15,3698
76,17,1176
76,18,541
77,5,876
77,7,4308
77,8,4240
77,10,876
77,13,876
77,15,3661
77,17,876
77,18,70
78,5,3067
78,7,4157
78,8,3877
78,10,1867
78,13,1474
78,15,3452
78,17,946
78,18,417
79,5,1757
79,7,3877
79,8,4360
79,10,1302
79,13,1171
79,15,4528
79,17,457
79,18,137
80,5,1983
80,7,4215
80,8,3906
80,10,1565
80,13,846
80,15,4283
80,17,1331
80,18,166
81,5,2399
81,7,4027
81,8,3652
81,10,1302
81,13,731
81,15,4178
81,17,772
81,18,202
82,5,3270
82,7,3890
82,8,4016
82,10,2090
82,13,1594
82,15,3238
82,17,1758
82,18,654
83,5,2745
83,7,4089
83,8,4234
83,10,1780
83,13,930
83,15,3557
83,17,976
83,18,216
84,5,2507
84,7,2841
84,8,2841
84,10,1909
84,13,1043
84,15,7
84,17,831
84,18,2841
85,5,3047
85,7,3961
85,8,4001
85,10,2115
85,13,2017
85,15,3471
85,17,1284
85,18,955
86,5,323
86,7,4274
86,8,4428
86,10,323
86,13,323
86,15,64
86,17,5083
86,18,314
87,5,2743
87,7,4131
87,8,3925
87,10,1691
87,13,1554
87,15,3803
87,17,1456
87,18,848
88,5,2590
88,7,4054
88,8,3917
88,10,1587
88,13,1407
88,15,3763
88,17,403
88,18,204
89,5,3313
89,7,4275
89,8,4161
89,10,1738
89,13,1355
89,15,3194
89,17,587
89,18,438
90,5,2926
90,7,4052
90,8,3765
90,10,1658
90,13,1613
90,15,3602
90,17,1230
90,18,343
91,5,3282
91,7,4120
91,8,4029
91,10,1701
91,13,1458
91,15,3214
91,17,2026
91,18,170
92,5,2492
92,7,3735
92,8,4316
92,10,1717
92,13,735
92,15,4063
92,17,1166
92,18,371
93,5,2894
93,7,4138
93,8,4311
93,10,1691
93,13,1168
93,15,3648
93,17,1167
93,18,505
94,5,2178
94,7,4059
94,8,3897
94,10,1609
94,13,1383
94,15,4419
94,17,429
94,18,311
95,5,3546
95,7,4227
95,8,4156
95,10,2042
95,13,1262
95,15,2938
95,17,1936
95,18,292
96,5,1616
96,7,4046
96,8,4223
96,10,1167
96,13,765
96,15,3785
96,17,102
96,18,118
97,5,2691
97,7,3898
97,8,4441
97,10,1623
97,13,1140
97,15,3862
97,17,807
97,18,369
98,5,2432
98,7,4264
98,8,4205
98,10,1038
98,13,794
98,15,213
98,17,313
98,18,4010
99,5,2607
99,7,4346
99,8,4058
99,10,1507
99,13,1135
99,15,3954
99,17,721
99,18,232
100,5,2814
100,7,3953
100,8,3963
100,10,1688
100,13,1075
100,15,3727
100,17,858
100,18,271
101,5,1972
101,7,3104
101,8,3104
101,10,1972
101,13,1303
101,15,3104
101,17,889
101,18,160
102,5,2188
102,7,4358
102,8,4171
102,10,1634
102,13,1351
102,15,3904
102,17,623
102,18,179
103,5,2977
103,7,4383
103,8,4274
103,10,2079
103,13,1114
103,15,3561
103,17,1157
103,18,799
104,5,2785
104,7,4330
104,8,3821
104,10,1727
104,13,1179
104,15,66
104,17,176
104,18,3684
105,5,3046
105,7,4216
105,8,4133
105,10,2066
105,13,1207
105,15,3473
