iteration_number,party_number,lowest_samples
1,9,12701
2,9,12519
3,9,12946
4,9,12563
5,9,12723
6,9,12721
7,9,12671
8,9,12447
9,9,12598
10,9,12667
11,9,12629
12,9,12590
13,9,12589
14,9,12629
15,9,12538
16,9,12428
17,9,12442
18,9,12572
19,9,12596
20,9,12403
21,9,12760
22,9,12907
23,9,12694
24,9,12289
25,9,12586
26,9,12568
27,9,12550
28,9,12589
29,9,12610
30,9,12819
31,9,12664
32,9,12488
33,9,12664
34,9,12308
35,9,12413
36,9,12646
37,9,12408
38,9,12684
39,9,12501
40,9,12304
41,9,12660
42,9,12817
43,9,12614
44,9,12764
45,9,12712
46,9,12216
47,9,12590
48,9,12343
49,9,12333
50,9,12420
51,9,12636
52,9,12614
53,9,12214
54,9,12813
55,9,12463
56,9,12523
57,9,12519
58,9,12568
59,9,12494
60,9,12657
61,9,12385
62,9,12384
63,9,12517
64,9,12403
65,9,12765
66,9,12578
67,9,12688
68,9,12497
69,9,12569
70,9,12089
71,9,12485
72,9,12725
73,9,12414
74,9,12330
75,9,12481
76,9,12613
77,9,12512
78,9,12317
79,9,12569
80,9,12571
81,9,12645
82,9,12403
83,9,12606
84,9,12612
85,9,12485
86,9,12633
87,9,12509
88,9,12503
89,9,12708
90,9,12381
91,9,12664
92,9,12446
93,9,12384
94,9,12543
95,9,12747
96,9,12576
97,9,12454
98,9,13047
99,9,12807
100,9,12736
101,9,12454
102,9,12365
103,9,12701
104,9,12552
105,9,12435
106,9,12606
107,9,12601
108,9,12516
109,9,12642
110,9,12745
111,9,12663
112,9,12446
113,9,12698
114,9,12735
115,9,12535
116,9,12668
117,9,12808
118,9,12800
119,9,12480
120,9,12579
121,9,12228
122,9,12290
123,9,12503
124,9,12552
125,9,12377
126,9,12743
127,9,12595
128,9,12582
129,9,12541
130,9,12546
131,9,12795
132,9,12544
133,9,12508
134,9,12712
135,9,12538
136,9,12623
137,9,12591
138,9,12191
139,9,12608
140,9,12520
141,9,12524
142,9,12881
143,9,12794
144,9,12416
145,9,12523
146,9,12691
147,9,12538
148,9,12491
149,9,12543
150,9,12432
151,9,12674
152,9,12514
153,9,12839
154,9,12511
155,9,12493
156,9,12502
157,9,12533
158,9,12539
159,9,12364
160,9,12704
161,9,12362
162,9,12620
163,9,12640
164,9,12774
165,9,12635
166,9,12836
167,9,12331
168,9,12584
169,9,12569
170,9,12456
171,9,12443
172,9,12388
173,9,12525
174,9,12248
175,9,12662
176,9,12629
177,9,12430
178,9,12576
179,9,12511
180,9,12487
181,9,12303
182,9,12696
183,9,12577
184,9,12563
185,9,12657
186,9,12702
187,9,12770
188,9,12565
189,9,12538
190,9,12505
191,9,12372
192,9,12690
193,9,12717
194,9,12655
195,9,12579
196,9,12447
197,9,12304
198,9,12610
199,9,12367
200,9,12690
201,9,12510
202,9,12291
203,9,12506
204,9,12546
205,9,12496
206,9,12799
207,9,12630
208,9,12759
209,9,12525
210,9,12754
211,9,12387
212,9,12671
213,9,12437
214,9,12356
215,9,12513
216,9,12486
217,9,12759
218,9,12741
219,9,12695
220,9,12414
221,9,12766
222,9,12520
223,9,12659
224,9,12541
225,9,12671
226,9,12714
227,9,12585
228,9,12584
229,9,12641
230,9,12607
231,9,12689
232,9,12366
233,9,12506
234,9,12743
235,9,12458
236,9,12773
237,9,12633
238,9,12520
239,9,12455
240,9,12528
241,9,12574
242,9,12446
243,9,12550
244,9,12712
245,9,12617
246,9,12511
247,9,12608
248,9,12577
249,9,12629
250,9,12568
251,9,12380
252,9,12704
253,9,12599
254,9,12610
255,9,12444
256,9,12469
257,9,12528
258,9,12572
259,9,12465
260,9,12408
261,9,12721
262,9,12333
263,9,12876
264,9,12277
265,9,12657
266,9,12686
267,9,12648
268,9,12312
269,9,12592
270,9,12558
271,9,12512
272,9,12604
273,9,12574
274,9,12500
275,9,12639
276,9,12751
277,9,12337
278,9,12508
279,9,12927
280,9,12867
281,9,12407
282,9,12372
283,9,12642
284,9,12617
285,9,12786
286,9,12481
287,9,12422
288,9,12802
289,9,12385
290,9,12571
291,9,12561
292,9,12722
293,9,12591
294,9,12672
295,9,12326
296,9,12649
297,9,12407
298,9,12496
299,9,12441
300,9,12729
301,9,12627
302,9,12645
303,9,12545
304,9,12637
305,9,12462
306,9,12288
307,9,12834
308,9,12600
309,9,12556
310,9,12480
311,9,12658
312,9,12643
313,9,12528
314,9,12663
315,9,12536
316,9,12833
317,9,12674
318,9,12499
319,9,12211
320,9,12717
321,9,12476
322,9,12587
323,9,12316
324,9,12722
325,9,12727
326,9,12678
327,9,12742
328,9,12286
329,9,12602
330,9,12421
331,9,12253
332,9,12657
333,9,12524
334,9,12697
335,9,12752
336,9,12849
337,9,12620
338,9,12506
339,9,12417
340,9,12608
341,9,12505
342,9,12297
343,9,12477
344,9,12362
345,9,12324
346,9,12910
347,9,12705
348,9,12402
349,9,12641
350,9,12337
351,9,12485
352,9,12618
353,9,12624
354,9,12294
355,9,12869
356,9,12534
357,9,12998
358,9,12612
359,9,12698
360,9,12606
361,9,12795
362,9,12547
363,9,12723
364,9,12581
365,9,12584
366,9,12658
367,9,12940
368,9,12229
369,9,12664
370,9,12474
371,9,12632
372,9,12579
