iteration_number,party_number,lowest_samples
1,24,1531
2,24,1611
3,24,1838
4,24,1783
5,24,1223
6,24,1414
7,24,1690
8,24,1383
9,24,1756
10,24,1640
11,24,1547
12,24,2124
13,24,1398
14,24,1471
15,24,2080
16,24,1776
17,24,1393
18,24,1859
19,24,1578
20,24,1703
21,24,1473
22,24,2003
23,24,2140
24,24,2467
25,24,1708
26,24,2273
27,24,1551
28,24,1643
29,24,1499
30,24,1698
31,24,1689
32,24,1651
33,24,1588
34,24,2313
35,24,1684
36,24,1182
37,24,1832
38,24,1945
39,24,1267
40,24,1951
41,24,2325
42,24,1801
43,24,1026
44,24,1172
45,24,2060
46,24,1401
47,24,1959
48,24,1744
49,24,2043
50,24,1399
51,24,1986
52,24,2281
53,24,2086
54,24,1579
55,24,1431
56,24,2174
57,24,1393
58,24,1953
59,24,2144
60,24,1885
61,24,1835
62,24,1517
63,24,1468
64,24,1997
65,24,993
66,24,1485
67,24,2226
68,24,1345
69,24,1481
70,24,2374
71,24,1723
72,24,1903
73,24,1184
74,24,1846
75,24,1823
76,24,1613
77,24,2343
78,24,2195
79,24,1826
80,24,1234
81,24,2133
82,24,1988
83,24,1298
84,24,2205
85,24,1683
86,24,2366
87,24,1881
88,24,1770
89,24,1644
90,24,1546
91,24,1307
92,24,1777
93,24,1908
94,24,1756
95,24,1361
96,24,1947
97,24,1865
98,24,2133
99,24,1704
100,24,1872
101,24,1647
102,24,1554
103,24,1958
104,24,1563
105,24,1936
106,24,1033
107,24,2023
108,24,1901
109,24,1888
110,24,1607
111,24,1695
112,24,2057
113,24,1396
114,24,1328
115,24,1391
116,24,1809
117,24,1998
118,24,1191
119,24,801
120,24,2222
121,24,1203
122,24,2268
123,24,1602
124,24,1448
125,24,1214
126,24,1776
127,24,1768
128,24,2329
129,24,1555
130,24,2123
131,24,1530
132,24,1708
133,24,1505
134,24,1730
135,24,1729
136,24,1709
137,24,1939
138,24,2272
139,24,1822
140,24,2065
141,24,1827
142,24,2212
143,24,2102
144,24,1876
145,24,1989
146,24,1598
147,24,1280
148,24,1105
149,24,1601
150,24,1531
151,24,1828
152,24,1823
153,24,1793
154,24,1720
155,24,2217
156,24,784
157,24,2111
158,24,1901
159,24,2049
160,24,1903
161,24,2027
162,24,1700
163,24,1673
164,24,1711
165,24,1637
166,24,2063
167,24,1796
168,24,1744
169,24,1649
170,24,2270
171,24,2009
172,24,2092
173,24,1790
174,24,2333
175,24,1731
176,24,1703
177,24,1914
178,24,1785
179,24,1784
180,24,1326
181,24,1833
182,24,1858
183,24,1385
184,24,2114
185,24,1683
186,24,2348
187,24,1852
188,24,1885
189,24,1534
190,24,1834
191,24,1762
192,24,1940
193,24,1903
194,24,1955
195,24,1657
196,24,1736
197,24,1970
198,24,1480
199,24,1944
200,24,2113
201,24,1884
202,24,1831
203,24,1827
204,24,1680
205,24,1415
206,24,1702
207,24,1745
208,24,1764
209,24,1585
210,24,1468
211,24,1252
212,24,1908
213,24,1685
214,24,1969
215,24,1496
216,24,1585
217,24,2345
218,24,2366
219,24,1197
220,24,1843
221,24,1819
222,24,1847
223,24,2039
224,24,1643
225,24,2058
226,24,2076
227,24,1908
228,24,1379
229,24,1748
230,24,1622
231,24,2109
232,24,1439
233,24,1557
234,24,2204
235,24,2002
236,24,1721
237,24,1828
238,24,1931
239,24,1922
240,24,2319
241,24,2233
242,24,1597
243,24,1935
244,24,1303
245,24,1950
246,24,2009
247,24,2065
248,24,1208
249,24,1487
250,24,2000
251,24,1826
252,24,1790
253,24,1821
254,24,1383
255,24,1689
256,24,1556
257,24,2247
258,24,2506
259,24,2003
260,24,1328
261,24,1383
262,24,1702
263,24,2077
264,24,1673
265,24,2048
266,24,1751
267,24,1916
268,24,1390
269,24,1967
270,24,1135
271,24,2184
272,24,1772
273,24,2074
274,24,1699
275,24,1176
276,24,1472
277,24,1267
278,24,1858
279,24,1443
280,24,1665
281,24,1336
282,24,1677
283,24,2213
284,24,1842
285,24,1935
286,24,1617
287,24,1890
288,24,2117
289,24,1738
290,24,2037
291,24,1578
292,24,2155
293,24,1895
294,24,2073
295,24,2310
296,24,1927
297,24,2307
298,24,1738
299,24,1769
300,24,1990
301,24,1651
302,24,1736
303,24,1837
304,24,2020
305,24,1723
306,24,2028
307,24,2201
308,24,2045
309,24,1815
310,24,1478
311,24,1860
312,24,1815
313,24,2011
314,24,1716
315,24,1857
316,24,1696
317,24,2048
318,24,2004
319,24,1579
320,24,1775
