iteration_number,party_number,lowest_samples
1,19,2595
2,19,3488
3,19,3266
4,19,2312
5,19,1825
6,19,2181
7,19,2443
8,19,1944
9,19,2121
10,19,2558
11,19,2328
12,19,2831
13,19,2114
14,19,2368
15,19,2741
16,19,2569
17,19,1890
18,19,2739
19,19,2563
20,19,2154
21,19,2223
22,19,2005
23,19,3080
24,19,3170
25,19,2654
26,19,2637
27,19,3004
28,19,2841
29,19,1925
30,19,2209
31,19,2799
32,19,1898
33,19,2103
34,19,3280
35,19,2906
36,19,1678
37,19,2200
38,19,2150
39,19,2044
40,19,2367
41,19,2560
42,19,3075
43,19,1781
44,19,2765
45,19,2798
46,19,1982
47,19,3165
48,19,1921
49,19,3166
50,19,2039
51,19,2459
52,19,2420
53,19,2582
54,19,2928
55,19,1813
56,19,3027
57,19,2554
58,19,2750
59,19,2306
60,19,2425
61,19,1691
62,19,3220
63,19,2778
64,19,3119
65,19,2669
66,19,2218
67,19,2374
68,19,2747
69,19,2107
70,19,3240
71,19,2691
72,19,2427
73,19,2216
74,19,2331
75,19,2311
76,19,2315
77,19,2922
78,19,2720
79,19,3018
80,19,2025
81,19,2164
82,19,2448
83,19,2393
84,19,2351
85,19,2926
86,19,2203
87,19,2256
88,19,2563
89,19,2746
90,19,2280
91,19,1766
92,19,3297
93,19,3043
94,19,2467
95,19,2681
96,19,2648
97,19,1427
98,19,2059
99,19,2805
100,19,2710
101,19,2153
102,19,1442
103,19,2577
104,19,1824
105,19,2137
106,19,2532
107,19,2958
108,19,2448
109,19,3231
110,19,2420
111,19,2355
112,19,2380
113,19,2229
114,19,1915
115,19,2067
116,19,2527
117,19,2470
118,19,1307
119,19,1985
120,19,2828
121,19,1734
122,19,2947
123,19,2414
124,19,1606
125,19,2513
126,19,2224
127,19,2106
128,19,2493
129,19,3036
130,19,2980
131,19,3201
132,19,2853
133,19,1647
134,19,2300
135,19,2597
136,19,1533
137,19,3254
138,19,2309
139,19,2221
140,19,2125
141,19,2538
142,19,2478
143,19,2506
144,19,2858
145,19,2678
146,19,1910
147,19,3051
148,19,1480
149,19,2582
150,19,2550
151,19,2255
152,19,2797
153,19,2259
154,19,2698
155,19,2645
156,19,1359
157,19,3448
158,19,2320
159,19,2744
160,19,2930
161,19,2516
162,19,2073
163,19,1774
164,19,2543
165,19,2607
166,19,3147
167,19,2159
168,19,2838
169,19,2338
170,19,2037
171,19,2534
172,19,1918
173,19,2715
174,19,2643
175,19,2993
176,19,2244
177,19,1617
178,19,2283
179,19,2232
180,19,2659
181,19,2324
182,19,2274
183,19,2592
184,19,3180
185,19,2269
186,19,2843
187,19,2923
188,19,2332
189,19,2618
190,19,3058
191,19,2764
192,19,2971
193,19,2555
194,19,2485
195,19,2416
196,19,2923
197,19,2855
198,19,1969
199,19,2213
200,19,3074
201,19,2727
202,19,2864
203,19,2025
204,19,3202
205,19,2724
206,19,3135
207,19,2498
208,19,2208
209,19,2591
210,19,2012
211,19,1394
212,19,2191
213,19,2543
214,19,2464
215,19,1703
216,19,2453
217,19,1736
218,19,2704
219,19,2501
220,19,2392
221,19,2682
222,19,2267
223,19,3259
224,19,2344
225,19,2579
226,19,2664
227,19,3534
228,19,1880
229,19,2173
230,19,2503
231,19,3296
232,19,2288
233,19,2521
234,19,2079
235,19,2238
236,19,1842
237,19,2738
