iteration_number,party_number,lowest_samples
1,4,3474
2,4,3227
3,4,3509
4,4,3258
5,4,4326
6,4,3313
7,4,4010
8,4,3698
9,4,3112
10,4,3966
11,4,3590
12,4,3298
13,4,3702
14,4,3962
15,4,3924
16,4,3621
17,4,4427
18,4,3351
19,4,3779
20,4,3090
21,4,3578
22,4,3172
23,4,3353
24,4,3567
25,4,3820
26,4,3738
27,4,3606
28,4,3836
29,4,4070
30,4,3714
31,4,3802
32,4,3444
33,4,3891
34,4,3110
35,4,3778
36,4,4066
37,4,2996
38,4,3206
39,4,3739
40,4,3603
41,4,3457
42,4,3407
43,4,4133
44,4,3794
45,4,3561
46,4,3398
47,4,3584
48,4,3085
49,4,3471
50,4,4281
51,4,3481
52,4,3279
53,4,3443
54,4,3789
55,4,3114
56,4,3616
57,4,3942
58,4,3315
59,4,3125
60,4,3547
61,4,2991
62,4,3488
63,4,3240
64,4,3334
65,4,3854
66,4,4039
67,4,3281
68,4,3793
69,4,3932
70,4,3276
71,4,3835
72,4,3840
73,4,3426
74,4,3802
75,4,2946
76,4,3959
77,4,3403
78,4,3401
79,4,3496
80,4,4485
81,4,3312
82,4,3492
83,4,3467
84,4,3617
85,4,3400
86,4,3274
87,4,3649
88,4,3621
89,4,3522
90,4,2811
91,4,4082
92,4,3497
93,4,3489
94,4,3618
95,4,3836
96,4,3947
97,4,3651
98,4,3571
99,4,3400
100,4,3610
101,4,3182
102,4,3579
103,4,3769
104,4,3183
105,4,3217
106,4,3896
107,4,3656
108,4,3798
109,4,3312
110,4,4134
111,4,3343
112,4,3821
113,4,3680
114,4,3569
115,4,3477
116,4,2983
117,4,3360
118,4,4067
119,4,4100
120,4,3350
121,4,3832
122,4,3086
123,4,3550
124,4,4340
125,4,3560
126,4,3728
127,4,4040
128,4,3265
129,4,3695
130,4,3724
131,4,2941
132,4,3456
133,4,3636
134,4,3679
135,4,3852
136,4,3551
137,4,3509
138,4,3217
139,4,2987
140,4,2729
141,4,3322
142,4,3669
143,4,3848
144,4,3604
145,4,3548
146,4,4206
147,4,3677
148,4,3597
149,4,3467
150,4,3794
151,4,3866
152,4,3446
153,4,3466
154,4,3317
155,4,3143
156,4,3735
157,4,3379
158,4,3609
159,4,3410
160,4,3301
161,4,3375
162,4,2849
163,4,3848
164,4,3514
165,4,3607
166,4,3265
167,4,3431
168,4,3838
169,4,3331
170,4,3773
171,4,3821
172,4,3398
173,4,3740
174,4,3492
175,4,3706
176,4,3207
177,4,3777
178,4,2660
179,4,3136
180,4,3385
181,4,3347
182,4,3259
183,4,3932
184,4,3570
185,4,3013
186,4,3188
187,4,2773
188,4,3759
189,4,3476
190,4,3361
191,4,3772
192,4,3028
193,4,3731
194,4,3783
195,4,3425
196,4,3377
197,4,3813
198,4,3991
199,4,3337
200,4,3238
201,4,3085
202,4,3383
203,4,3050
204,4,3528
205,4,3326
206,4,3627
207,4,3762
208,4,3427
209,4,2759
210,4,4031
211,4,3921
212,4,2937
213,4,3762
214,4,3478
215,4,3716
216,4,3997
217,4,3497
218,4,3213
219,4,3859
220,4,3586
221,4,3678
222,4,3700
223,4,3185
224,4,3722
225,4,3431
226,4,3214
227,4,3299
228,4,3969
229,4,3371
230,4,3503
231,4,3267
232,4,2841
233,4,3677
234,4,3626
235,4,3545
236,4,2953
237,4,3543
238,4,3206
239,4,3455
240,4,3186
241,4,4076
242,4,2725
243,4,4036
244,4,3736
245,4,3843
246,4,3097
247,4,3314
248,4,4146
249,4,3696
250,4,3740
251,4,3529
252,4,3552
253,4,3582
254,4,3511
255,4,3789
256,4,2947
257,4,3055
258,4,3421
259,4,3332
260,4,3325
261,4,3470
262,4,3511
263,4,3056
264,4,3602
265,4,3826
266,4,3654
267,4,3573
268,4,3987
269,4,3064
270,4,3507
271,4,4006
272,4,3907
273,4,3381
274,4,3345
275,4,3527
276,4,2843
277,4,3026
278,4,3666
279,4,3617
280,4,3157
281,4,3701
282,4,3881
283,4,3116
284,4,3588
285,4,3953
286,4,3997
287,4,3441
288,4,3676
289,4,3381
290,4,4129
291,4,2744
292,4,3290
293,4,3551
294,4,3265
295,4,3522
296,4,3157
297,4,3661
298,4,3252
299,4,3698
300,4,3289
301,4,3440
302,4,3336
303,4,3651
304,4,3144
305,4,3618
306,4,3494
307,4,3508
308,4,2998
309,4,3250
310,4,3335
311,4,3258
312,4,3469
313,4,3114
314,4,3235
315,4,3686
316,4,3212
317,4,3127
318,4,3396
319,4,3677
320,4,3904
321,4,3542
322,4,3509
323,4,3865
324,4,3482
325,4,4035
326,4,3133
327,4,3345
328,4,3042
329,4,3453
330,4,3967
331,4,2952
332,4,3870
333,4,3253
334,4,3405
335,4,4027
336,4,3524
337,4,3030
338,4,3119
339,4,4113
340,4,3754
341,4,3692
342,4,4030
343,4,3611
344,4,3307
345,4,3538
346,4,3752
347,4,3870
348,4,2985
349,4,3141
350,4,3850
351,4,3307
352,4,3039
353,4,3579
354,4,3205
355,4,3899
356,4,3799
357,4,3752
358,4,3410
359,4,3765
360,4,3542
361,4,3518
362,4,3552
363,4,3618
364,4,3278
365,4,3780
366,4,3265
367,4,3233
368,4,3118
369,4,3632
370,4,3604
371,4,3915
372,4,3986
373,4,3394
374,4,3506
375,4,3350
376,4,3403
377,4,3467
378,4,3428
379,4,3316
380,4,3059
381,4,3661
382,4,3911
383,4,2915
384,4,3607
385,4,3737
386,4,3464
387,4,4153
388,4,4043
389,4,3773
390,4,3591
391,4,3313
392,4,3206
393,4,3760
394,4,3448
395,4,3053
396,4,3417
397,4,3276
398,4,3749
399,4,3666
400,4,3953
401,4,3863
402,4,3434
403,4,3466
404,4,3668
405,4,3495
406,4,3829
407,4,3577
408,4,3850
409,4,4104
410,4,2957
