iteration_number,party_number,party_number2,lowest_samples,proportion
2,5,1397
2,5,567
2,5,673
2,5,844
2,5,1121
2,5,1259
2,5,1703
2,5,1780
2,5,1572
2,5,1397
2,5,1259
2,5,166
2,5,244
2,5,375
2,5,716
2,5,1259
2,5,335
2,5,420
2,5,538
2,5,741
2,5,1111
2,5,2298
2,5,1915
2,5,1642
2,5,1437
2,5,1277
2,5,706
2,5,851
2,5,1008
2,5,1310
2,5,1259
2,5,2298
2,5,1915
2,5,1642
2,5,1437
2,5,1277
2,12,570
2,12,475
2,12,428
2,12,374
2,12,333
2,12,568
2,12,474
2,12,428
2,12,374
2,12,333
2,12,570
2,12,474
2,12,428
2,12,374
2,12,333
2,12,165
2,12,243
2,12,374
2,12,374
2,12,333
2,12,337
2,12,419
2,12,538
2,12,470
2,12,375
2,12,630
2,12,525
2,12,450
2,12,394
2,12,350
2,12,570
2,12,475
2,12,428
2,12,374
2,12,333
2,12,630
2,12,525
2,12,450
2,12,394
2,12,350
2,15,815
2,15,996
2,15,1269
2,15,1222
2,15,1086
2,15,1704
2,15,1524
2,15,1351
2,15,1222
2,15,1086
2,15,568
2,15,673
2,15,844
2,15,1121
2,15,1086
2,15,167
2,15,243
2,15,374
2,15,716
2,15,1222
2,15,336
2,15,419
2,15,538
2,15,741
2,15,1086
2,15,2014
2,15,1679
2,15,1439
2,15,1259
2,15,1120
2,15,706
2,15,851
2,15,1008
2,15,1222
2,15,1086
2,15,2015
2,15,1679
2,15,1440
2,15,1259
2,15,1119
2,16,166
2,16,140
2,16,119
2,16,105
2,16,93
2,16,167
2,16,140
2,16,119
2,16,105
2,16,94
2,16,166
2,16,140
2,16,119
2,16,105
2,16,94
2,16,166
2,16,140
2,16,119
2,16,105
2,16,93
2,16,335
2,16,325
2,16,246
2,16,140
2,16,105
2,16,166
2,16,139
2,16,120
2,16,105
2,16,93
2,16,167
2,16,140
2,16,119
2,16,105
2,16,93
2,16,167
2,16,139
2,16,119
2,16,105
2,16,94
2,17,373
2,17,310
2,17,288
2,17,252
2,17,219
2,17,338
2,17,288
2,17,249
2,17,219
2,17,195
2,17,338
2,17,288
2,17,250
2,17,218
2,17,195
2,17,337
2,17,288
2,17,250
2,17,218
2,17,195
2,17,336
2,17,288
2,17,250
2,17,219
2,17,194
2,17,348
2,17,290
2,17,250
2,17,218
2,17,194
2,17,337
2,17,288
2,17,250
2,17,218
2,17,194
2,17,348
2,17,291
2,17,250
2,17,219
2,17,195
2,18,869
2,18,1086
2,18,1447
2,18,2171
2,18,4342
2,18,2297
2,18,2871
2,18,3827
2,18,5385
2,18,4752
2,18,629
2,18,786
2,18,1047
2,18,1571
2,18,3141
2,18,2013
2,18,2517
2,18,3357
2,18,5033
2,18,4752
2,18,167
2,18,206
2,18,276
2,18,411
2,18,821
2,18,347
2,18,433
2,18,579
2,18,866
2,18,1731
2,18,803
2,18,1003
2,18,1337
2,18,2006
2,18,4011
2,18,3001
2,18,3858
2,18,5400
2,18,5385
2,18,4752
2,23,816
2,23,844
2,23,723
2,23,603
2,23,478
2,23,706
2,23,604
2,23,545
2,23,477
2,23,424
2,23,568
2,23,604
2,23,545
2,23,477
2,23,424
2,23,706
2,23,604
2,23,545
2,23,477
2,23,424
2,23,166
2,23,243
2,23,375
2,23,477
2,23,424
2,23,335
2,23,421
2,23,537
2,23,477
2,23,424
2,23,804
2,23,670
2,23,575
2,23,503
2,23,447
2,23,804
2,23,670
2,23,575
2,23,503
2,23,447
2,25,870
2,25,1087
2,25,1447
2,25,1802
2,25,1590
2,25,2297
2,25,2457
2,25,2079
2,25,1802
2,25,1590
2,25,629
2,25,786
2,25,1047
2,25,1571
2,25,1590
2,25,2013
2,25,2457
2,25,2079
2,25,1802
2,25,1590
2,25,165
2,25,206
2,25,277
2,25,412
2,25,821
2,25,347
2,25,433
2,25,577
2,25,866
2,25,1590
2,25,3002
2,25,2457
2,25,2079
2,25,1802
2,25,1590
2,25,803
2,25,1003
2,25,1337
2,25,1802
2,25,1590
3,3,282
3,3,227
3,3,195
3,3,170
3,3,152
3,3,282
3,3,227
3,3,195
3,3,170
3,3,152
3,3,282
3,3,227
3,3,195
3,3,170
3,3,152
3,3,284
3,3,227
3,3,195
3,3,170
3,3,152
3,3,523
3,3,653
3,3,353
3,3,225
3,3,169
3,3,272
3,3,227
3,3,195
3,3,170
3,3,152
3,3,283
3,3,227
3,3,195
3,3,170
3,3,152
3,3,272
3,3,227
3,3,195
3,3,170
3,3,152
3,5,283
3,5,351
3,5,487
3,5,791
3,5,1544
3,5,595
3,5,691
3,5,854
3,5,1107
3,5,1107
3,5,1107
3,5,1107
3,5,1107
3,5,1107
3,5,1107
3,5,1107
3,5,1107
3,5,1107
3,5,1107
3,5,1107
3,5,83
3,5,103
3,5,137
3,5,201
3,5,351
3,5,2214
3,5,1845
3,5,1582
3,5,1384
3,5,1230
3,5,1027
3,5,1107
3,5,1107
3,5,1107
3,5,1107
3,5,2214
3,5,1845
3,5,1582
3,5,1384
3,5,1230
3,12,283
3,12,351
3,12,487
3,12,477
3,12,400
3,12,596
3,12,503
3,12,458
3,12,400
3,12,356
3,12,596
3,12,503
3,12,458
3,12,400
3,12,356
3,12,596
3,12,503
3,12,458
3,12,400
3,12,356
3,12,83
3,12,103
3,12,137
3,12,201
3,12,351
3,12,682
3,12,569
3,12,488
3,12,427
3,12,379
3,12,596
3,12,503
3,12,458
3,12,400
3,12,356
3,12,682
3,12,569
3,12,488
3,12,427
3,12,379
3,15,281
3,15,351
3,15,489
3,15,791
3,15,1089
3,15,1107
3,15,1107
3,15,1107
3,15,1107
3,15,1087
3,15,595
3,15,691
3,15,854
3,15,1107
3,15,1087
3,15,1107
3,15,1107
3,15,1107
3,15,1107
3,15,1087
3,15,83
3,15,103
3,15,137
3,15,201
3,15,351
3,15,1986
3,15,1655
3,15,1419
3,15,1242
3,15,1104
3,15,1026
3,15,1107
3,15,1107
3,15,1107
3,15,1087
3,15,1986
3,15,1655
3,15,1419
3,15,1242
3,15,1104
3,16,283
3,16,353
3,16,487
3,16,791
3,16,667
3,16,1107
3,16,902
3,16,760
3,16,665
3,16,583
3,16,595
3,16,691
3,16,761
3,16,665
3,16,583
3,16,1107
3,16,902
3,16,760
3,16,665
3,16,582
3,16,83
3,16,103
3,16,137
3,16,201
3,16,351
3,16,1046
3,16,872
3,16,749
3,16,655
3,16,582
3,16,1025
3,16,903
3,16,762
3,16,665
3,16,583
3,16,1048
3,16,872
3,16,748
3,16,654
3,16,583
3,17,525
3,17,201
3,17,103
3,17,70
3,17,53
3,17,84
3,17,70
3,17,60
3,17,53
3,17,50
3,17,84
3,17,70
3,17,60
3,17,53
3,17,50
3,17,84
3,17,70
3,17,60
3,17,53
3,17,50
3,17,84
3,17,70
3,17,60
3,17,53
3,17,50
3,17,96
3,17,80
3,17,68
3,17,59
3,17,53
3,17,84
3,17,70
3,17,60
3,17,53
3,17,50
3,17,94
3,17,79
3,17,69
3,17,60
3,17,53
3,18,271
3,18,338
3,18,451
3,18,676
3,18,1351
3,18,2213
3,18,2766
3,18,3687
3,18,5183
3,18,4574
3,18,681
3,18,851
3,18,1134
3,18,1701
3,18,3401
3,18,1985
3,18,2481
3,18,3307
3,18,4961
3,18,4574
3,18,1047
3,18,1306
3,18,1741
3,18,2611
3,18,4574
3,18,94
3,18,117
3,18,155
3,18,231
3,18,461
3,18,1145
3,18,1431
3,18,1907
3,18,2861
3,18,4574
3,18,2833
3,18,3641
3,18,5097
3,18,5183
3,18,4574
3,23,282
3,23,351
3,23,487
3,23,792
3,23,694
3,23,1026
3,23,890
3,23,790
3,23,692
3,23,637
3,23,595
3,23,691
3,23,790
3,23,692
3,23,637
3,23,1026
3,23,890
3,23,790
3,23,692
3,23,637
3,23,1026
3,23,890
3,23,790
3,23,692
3,23,637
3,23,83
3,23,103
3,23,137
3,23,201
3,23,351
3,23,1146
3,23,955
3,23,819
3,23,717
3,23,637
3,23,1146
3,23,955
3,23,819
3,23,717
3,23,637
3,25,271
3,25,338
3,25,451
3,25,676
3,25,1351
3,25,2213
3,25,2319
3,25,1962
3,25,1700
3,25,1500
3,25,681
3,25,851
3,25,1134
3,25,1700
3,25,1500
3,25,1985
3,25,2319
3,25,1962
3,25,1700
3,25,1500
3,25,1045
3,25,1306
3,25,1743
3,25,1700
3,25,1500
3,25,94
3,25,116
3,25,154
3,25,232
3,25,461
3,25,2834
3,25,2319
3,25,1962
3,25,1700
3,25,1500
3,25,1145
3,25,1431
3,25,1907
3,25,1700
3,25,1500
4,3,695
4,3,595
4,3,510
4,3,457
4,3,406
4,3,461
4,3,523
4,3,509
4,3,457
4,3,407
4,3,694
4,3,595
4,3,510
4,3,457
4,3,407
4,3,871
4,3,955
4,3,811
4,3,595
4,3,457
4,3,694
4,3,594
4,3,509
4,3,457
4,3,407
4,3,730
4,3,610
4,3,523
4,3,458
4,3,406
4,3,695
4,3,594
4,3,509
4,3,457
4,3,406
4,3,730
4,3,609
4,3,522
4,3,458
4,3,406
4,5,693
4,5,845
4,5,1064
4,5,1508
4,5,1530
4,5,461
4,5,523
4,5,612
4,5,763
4,5,1065
4,5,1569
4,5,1669
4,5,1669
4,5,1530
4,5,1378
4,5,18
4,5,23
4,5,27
4,5,42
4,5,174
4,5,1669
4,5,1669
4,5,1669
4,5,1530
4,5,1378
4,5,2514
4,5,2095
4,5,1796
4,5,1572
4,5,1397
4,5,1011
4,5,1191
4,5,1394
4,5,1530
4,5,1378
4,5,2514
4,5,2095
4,5,1796
4,5,1572
4,5,1397
4,12,461
4,12,402
4,12,345
4,12,310
4,12,302
4,12,461
4,12,402
4,12,345
4,12,310
4,12,302
4,12,461
4,12,402
4,12,345
4,12,310
4,12,302
4,12,17
4,12,21
4,12,27
4,12,43
4,12,174
4,12,461
4,12,402
4,12,345
4,12,310
4,12,302
4,12,542
4,12,452
4,12,388
4,12,339
4,12,302
4,12,461
4,12,402
4,12,345
4,12,310
4,12,302
4,12,542
4,12,452
4,12,388
4,12,339
4,12,302
4,15,693
4,15,844
4,15,1066
4,15,1345
4,15,1065
4,15,1568
4,15,1344
4,15,1185
4,15,1063
4,15,967
4,15,461
4,15,523
4,15,612
4,15,763
4,15,967
4,15,19
4,15,22
4,15,30
4,15,42
4,15,171
4,15,1569
4,15,1344
4,15,1185
4,15,1063
4,15,967
4,15,1744
4,15,1454
4,15,1246
4,15,1090
4,15,969
4,15,1011
4,15,1191
4,15,1185
4,15,1063
4,15,967
4,15,1744
4,15,1454
4,15,1246
4,15,1090
4,15,969
4,16,872
4,16,45
4,16,23
4,16,15
4,16,13
4,16,20
4,16,16
4,16,14
4,16,13
4,16,12
4,16,19
4,16,17
4,16,15
4,16,12
4,16,10
4,16,19
4,16,16
4,16,14
4,16,13
4,16,10
4,16,18
4,16,16
4,16,13
4,16,12
4,16,10
4,16,19
4,16,15
4,16,13
4,16,12
4,16,10
4,16,18
4,16,16
4,16,14
4,16,12
4,16,10
4,16,19
4,16,17
4,16,15
4,16,13
4,16,11
4,17,695
4,17,844
4,17,1066
4,17,1506
4,17,1669
4,17,1669
4,17,1669
4,17,1669
4,17,1669
4,17,1669
4,17,461
4,17,523
4,17,612
4,17,763
4,17,1065
4,17,1567
4,17,1669
4,17,1669
4,17,1669
4,17,1669
4,17,18
4,17,22
4,17,27
4,17,43
4,17,171
4,17,3338
4,17,2782
4,17,2385
4,17,2087
4,17,1855
4,17,1011
4,17,1191
4,17,1394
4,17,1669
4,17,1669
4,17,2865
4,17,2782
4,17,2385
4,17,2087
4,17,1855
4,18,730
4,18,912
4,18,1216
4,18,1822
4,18,3641
4,18,2513
4,18,3141
4,18,4187
4,18,5235
4,18,4619
4,18,541
4,18,676
4,18,901
4,18,1351
4,18,2701
4,18,1743
4,18,2178
4,18,2904
4,18,4356
4,18,4619
4,18,18
4,18,22
4,18,27
4,18,42
4,18,82
4,18,3337
4,18,4171
4,18,5560
4,18,5235
4,18,4619
4,18,1185
4,18,1481
4,18,1974
4,18,2961
4,18,4619
4,18,2865
4,18,3683
4,18,5157
4,18,5235
4,18,4619
4,23,695
4,23,843
4,23,766
4,23,705
4,23,627
4,23,1012
4,23,894
4,23,766
4,23,705
4,23,627
4,23,461
4,23,523
4,23,612
4,23,705
4,23,627
4,23,1012
4,23,892
4,23,765
4,23,705
4,23,627
4,23,19
4,23,23
4,23,28
4,23,41
4,23,171
4,23,1012
4,23,892
4,23,766
4,23,705
4,23,627
4,23,1186
4,23,989
4,23,848
4,23,742
4,23,659
4,23,1186
4,23,989
4,23,848
4,23,742
4,23,659
4,25,730
4,25,913
4,25,1214
4,25,1720
4,25,1518
4,25,2513
4,25,2345
4,25,1985
4,25,1720
4,25,1518
4,25,541
4,25,676
4,25,901
4,25,1351
4,25,1518
4,25,1743
4,25,2178
4,25,1985
4,25,1720
4,25,1518
4,25,17
4,25,21
4,25,28
4,25,41
4,25,82
4,25,2866
4,25,2345
4,25,1985
4,25,1720
4,25,1518
4,25,2866
4,25,2345
4,25,1985
4,25,1720
4,25,1518
4,25,1185
4,25,1481
4,25,1974
4,25,1720
4,25,1518
5,3,2
5,3,4
5,3,2
5,3,3
5,3,2
5,3,2
5,3,4
5,3,3
5,3,2
5,3,3
5,3,2
5,3,2
5,3,2
5,3,3
5,3,3
5,3,21
5,3,9
5,3,3
5,3,4
5,3,3
5,3,3
5,3,2
5,3,2
5,3,3
5,3,2
5,3,2
5,3,2
5,3,2
5,3,3
5,3,2
5,3,2
5,3,3
5,3,3
5,3,2
5,3,2
5,3,2
5,3,2
5,3,3
5,3,2
5,3,3
5,5,1
5,5,2
5,5,2
5,5,2
5,5,1
5,5,21
5,5,21
5,5,21
5,5,21
5,5,21
5,5,21
5,5,21
5,5,21
5,5,21
5,5,21
5,5,959
5,5,1243
5,5,21
5,5,21
5,5,21
5,5,21
5,5,21
5,5,21
5,5,21
5,5,21
5,5,42
5,5,35
5,5,30
5,5,27
5,5,24
5,5,21
5,5,21
5,5,21
5,5,21
5,5,21
5,5,42
5,5,35
5,5,30
5,5,27
5,5,24
5,12,1
5,12,2
5,12,3
5,12,1
5,12,2
5,12,21
5,12,21
5,12,21
5,12,21
5,12,21
5,12,21
5,12,21
5,12,21
5,12,21
5,12,21
5,12,256
5,12,218
5,12,21
5,12,21
5,12,21
5,12,21
5,12,21
5,12,21
5,12,21
5,12,21
5,12,42
5,12,35
5,12,30
5,12,27
5,12,24
5,12,21
5,12,21
5,12,21
5,12,21
5,12,21
5,12,42
5,12,35
5,12,30
5,12,27
5,12,24
5,15,3
5,15,2
5,15,1
5,15,1
5,15,1
5,15,21
5,15,21
5,15,21
5,15,21
5,15,21
5,15,21
5,15,21
5,15,21
5,15,21
5,15,21
5,15,959
5,15,1242
5,15,21
5,15,21
5,15,21
5,15,21
5,15,21
5,15,21
5,15,21
5,15,21
5,15,42
5,15,35
5,15,30
5,15,27
5,15,24
5,15,21
5,15,21
5,15,21
5,15,21
5,15,21
5,15,42
5,15,35
5,15,30
5,15,27
5,15,24
5,16,1
5,16,1
5,16,1
5,16,1
5,16,1
5,16,959
5,16,785
5,16,659
5,16,566
5,16,503
5,16,255
5,16,318
5,16,371
5,16,520
5,16,503
5,16,959
5,16,785
5,16,660
5,16,566
5,16,504
5,16,127
5,16,158
5,16,211
5,16,291
5,16,504
5,16,905
5,16,754
5,16,648
5,16,567
5,16,503
5,16,959
5,16,785
5,16,659
5,16,566
5,16,503
5,16,904
5,16,754
5,16,646
5,16,566
5,16,503
5,17,1
5,17,3
5,17,1
5,17,1
5,17,3
5,17,21
5,17,21
5,17,21
5,17,21
5,17,21
5,17,21
5,17,21
5,17,21
5,17,21
5,17,21
5,17,21
5,17,21
5,17,21
5,17,21
5,17,21
5,17,128
5,17,107
5,17,21
5,17,21
5,17,21
5,17,42
5,17,35
5,17,30
5,17,27
5,17,24
5,17,21
5,17,21
5,17,21
5,17,21
5,17,21
5,17,42
5,17,35
5,17,30
5,17,27
5,17,24
5,18,2
5,18,1
5,18,4
5,18,1
5,18,1
5,18,41
5,18,51
5,18,67
5,18,101
5,18,201
5,18,41
5,18,51
5,18,67
5,18,101
5,18,201
5,18,41
5,18,51
5,18,67
5,18,101
5,18,201
5,18,903
5,18,1128
5,18,1504
5,18,2259
5,18,4511
5,18,41
5,18,51
5,18,67
5,18,101
5,18,201
5,18,41
5,18,51
5,18,67
5,18,101
5,18,201
5,18,3269
5,18,4203
5,18,5884
5,18,5225
5,18,4610
5,23,2
5,23,3
5,23,3
5,23,1
5,23,2
5,23,21
5,23,21
5,23,21
5,23,21
5,23,21
5,23,21
5,23,21
5,23,21
5,23,21
5,23,21
5,23,21
5,23,21
5,23,21
5,23,21
5,23,21
5,23,958
5,23,1036
5,23,21
5,23,21
5,23,21
5,23,21
5,23,21
5,23,21
5,23,21
5,23,21
5,23,42
5,23,35
5,23,30
5,23,27
5,23,24
5,23,42
5,23,35
5,23,30
5,23,27
5,23,24
5,25,1
5,25,3
5,25,3
5,25,2
5,25,1
5,25,41
5,25,51
5,25,67
5,25,101
5,25,201
5,25,41
5,25,51
5,25,67
5,25,101
5,25,201
5,25,41
5,25,51
5,25,67
5,25,101
5,25,201
5,25,903
5,25,1128
5,25,1504
5,25,1963
5,25,1732
5,25,41
5,25,51
5,25,67
5,25,101
5,25,201
5,25,3270
5,25,2675
5,25,2265
5,25,1963
5,25,1732
5,25,41
5,25,51
5,25,67
5,25,101
5,25,201
6,3,309
6,3,259
6,3,222
6,3,194
6,3,174
6,3,309
6,3,260
6,3,223
6,3,195
6,3,173
6,3,309
6,3,260
6,3,223
6,3,194
6,3,174
6,3,361
6,3,525
6,3,369
6,3,260
6,3,196
6,3,309
6,3,260
6,3,223
6,3,195
6,3,174
6,3,316
6,3,264
6,3,226
6,3,198
6,3,176
6,3,309
6,3,259
6,3,223
6,3,194
6,3,174
6,3,316
6,3,264
6,3,226
6,3,198
6,3,176
6,5,309
6,5,363
6,5,460
6,5,636
6,5,1064
6,5,165
6,5,206
6,5,213
6,5,311
6,5,411
6,5,666
6,5,666
6,5,666
6,5,666
6,5,666
6,5,235
6,5,313
6,5,447
6,5,666
6,5,666
6,5,666
6,5,666
6,5,666
6,5,666
6,5,666
6,5,1332
6,5,1110
6,5,952
6,5,833
6,5,740
6,5,666
6,5,666
6,5,666
6,5,666
6,5,666
6,5,1332
6,5,1110
6,5,952
6,5,833
6,5,740
6,12,309
6,12,312
6,12,209
6,12,139
6,12,106
6,12,166
6,12,139
6,12,119
6,12,104
6,12,93
6,12,166
6,12,139
6,12,119
6,12,104
6,12,93
6,12,166
6,12,139
6,12,119
6,12,104
6,12,93
6,12,166
6,12,139
6,12,119
6,12,104
6,12,93
6,12,166
6,12,139
6,12,119
6,12,104
6,12,93
6,12,166
6,12,139
6,12,119
6,12,104
6,12,93
6,12,166
6,12,139
6,12,119
6,12,104
6,12,93
6,15,309
6,15,364
6,15,460
6,15,636
6,15,839
6,15,666
6,15,666
6,15,666
6,15,666
6,15,666
6,15,165
6,15,206
6,15,213
6,15,311
6,15,411
6,15,233
6,15,314
6,15,448
6,15,666
6,15,666
6,15,666
6,15,666
6,15,666
6,15,666
6,15,666
6,15,1332
6,15,1110
6,15,952
6,15,833
6,15,740
6,15,666
6,15,666
6,15,666
6,15,666
6,15,666
6,15,1332
6,15,1110
6,15,952
6,15,833
6,15,740
6,16,360
6,16,300
6,16,215
6,16,189
6,16,147
6,16,234
6,16,195
6,16,169
6,16,148
6,16,131
6,16,165
6,16,195
6,16,169
6,16,148
6,16,130
6,16,236
6,16,196
6,16,169
6,16,147
6,16,130
6,16,235
6,16,196
6,16,168
6,16,148
6,16,131
6,16,235
6,16,195
6,16,168
6,16,147
6,16,130
6,16,235
6,16,197
6,16,168
6,16,147
6,16,131
6,16,236
6,16,196
6,16,169
6,16,148
6,16,130
6,17,309
6,17,364
6,17,460
6,17,636
6,17,1064
6,17,666
6,17,666
6,17,666
6,17,666
6,17,666
6,17,165
6,17,206
6,17,213
6,17,311
6,17,411
6,17,666
6,17,666
6,17,666
6,17,666
6,17,666
6,17,235
6,17,316
6,17,447
6,17,666
6,17,666
6,17,1332
6,17,1110
6,17,952
6,17,833
6,17,740
6,17,666
6,17,666
6,17,666
6,17,666
6,17,666
6,17,1332
6,17,1110
6,17,952
6,17,833
6,17,740
6,18,315
6,18,393
6,18,524
6,18,786
6,18,1571
6,18,1331
6,18,1663
6,18,2217
6,18,3326
6,18,4425
6,18,165
6,18,206
6,18,274
6,18,411
6,18,821
6,18,1331
6,18,1663
6,18,2217
6,18,3326
6,18,4425
6,18,233
6,18,293
6,18,387
6,18,583
6,18,1162
6,18,1331
6,18,1663
6,18,2217
6,18,3326
6,18,4425
6,18,829
6,18,1036
6,18,1380
6,18,2071
6,18,4141
6,18,3251
6,18,4178
6,18,5786
6,18,5014
6,18,4425
6,23,309
6,23,363
6,23,460
6,23,638
6,23,515
6,23,666
6,23,659
6,23,565
6,23,515
6,23,462
6,23,165
6,23,206
6,23,213
6,23,311
6,23,411
6,23,666
6,23,659
6,23,565
6,23,515
6,23,462
6,23,235
6,23,313
6,23,448
6,23,515
6,23,462
6,23,666
6,23,659
6,23,565
6,23,515
6,23,462
6,23,830
6,23,692
6,23,593
6,23,519
6,23,462
6,23,830
6,23,692
6,23,593
6,23,519
6,23,462
6,25,315
6,25,393
6,25,524
6,25,786
6,25,1571
6,25,1331
6,25,1663
6,25,2217
6,25,1952
6,25,1723
6,25,165
6,25,206
6,25,274
6,25,411
6,25,821
6,25,1331
6,25,1663
6,25,2217
6,25,1952
6,25,1723
6,25,235
6,25,293
6,25,388
6,25,582
6,25,1161
6,25,1331
6,25,1663
6,25,2217
6,25,1952
6,25,1723
6,25,3252
6,25,2660
6,25,2252
6,25,1952
6,25,1723
6,25,829
6,25,1036
6,25,1380
6,25,1952
6,25,1723
7,3,188
7,3,155
7,3,133
7,3,118
7,3,105
7,3,186
7,3,156
7,3,133
7,3,117
7,3,104
7,3,188
7,3,156
7,3,135
7,3,118
7,3,105
7,3,315
7,3,393
7,3,233
7,3,155
7,3,118
7,3,83
7,3,105
7,3,135
7,3,117
7,3,104
7,3,187
7,3,157
7,3,135
7,3,117
7,3,104
7,3,186
7,3,157
7,3,134
7,3,117
7,3,104
7,3,186
7,3,155
7,3,133
7,3,118
7,3,105
7,5,185
7,5,231
7,5,279
7,5,393
7,5,486
7,5,486
7,5,486
7,5,486
7,5,486
7,5,486
7,5,486
7,5,486
7,5,486
7,5,486
7,5,486
7,5,315
7,5,394
7,5,624
7,5,1241
7,5,1429
7,5,85
7,5,104
7,5,138
7,5,184
7,5,263
7,5,972
7,5,810
7,5,695
7,5,608
7,5,540
7,5,486
7,5,486
7,5,486
7,5,486
7,5,486
7,5,972
7,5,810
