samples,proportion,diff
153,80,0.0991622574955908
153,90,0.10121252204585532
154,50,0.09453262786596116
154,60,0.0956349206349206
154,70,0.09647266313932976
154,80,0.09982363315696645
154,90,0.1008818342151675
155,50,0.09552469135802465
155,60,0.09611992945326273
155,70,0.09686948853615517
155,80,0.1002865961199294
155,90,0.10154320987654315
156,50,0.09642857142857139
156,60,0.09662698412698409
156,70,0.09686948853615517
156,80,0.1007275132275132
156,90,0.10224867724867721
157,50,0.09658289241622571
157,60,0.09750881834215162
157,70,0.09775132275132273
157,80,0.10081569664902994
157,90,0.10249118165784828
158,50,0.09656084656084653
158,60,0.09772927689594352
158,70,0.09805996472663137
158,80,0.10141093474426806
158,90,0.1028659611992945
159,50,0.09790564373897703
159,60,0.09995590828924157
159,70,0.09966931216931213
159,80,0.10328483245149908
159,90,0.10471781305114633
160,50,0.09801587301587297
160,60,0.1005070546737213
160,70,0.10028659611992943
160,80,0.10414462081128746
160,90,0.10546737213403874
161,50,0.0977733686067019
161,60,0.10077160493827156
161,70,0.10066137566137563
161,80,0.10480599647266312
161,90,0.10540123456790118
162,50,0.09770723104056434
162,60,0.10182980599647262
162,70,0.10066137566137563
162,80,0.105026455026455
162,90,0.10579805996472658
163,50,0.0983465608465608
163,60,0.10229276895943558
163,70,0.1016975308641975
163,80,0.10480599647266313
163,90,0.10610670194003521
164,50,0.09880952380952376
164,60,0.10299823633156961
164,70,0.10260141093474422
164,80,0.10544532627865957
164,90,0.10672398589065253
165,50,0.10035273368606697
165,60,0.1036375661375661
165,70,0.10350529100529096
165,80,0.10586419753086415
165,90,0.10643738977072306
166,50,0.10154320987654317
166,60,0.1034391534391534
166,70,0.1036155202821869
166,80,0.10551146384479715
166,90,0.1071428571428571
167,50,0.10244708994708991
167,60,0.10405643738977069
167,70,0.10449735449735446
167,80,0.10568783068783065
167,90,0.10758377425044088
168,50,0.10390211640211637
168,60,0.10379188712522043
168,70,0.10513668430335095
168,80,0.10588624338624335
168,90,0.10855379188712518
