samples,diff
1,0.0014568805665325516
2,0.0032602760639952864
3,0.0073329974790476374
4,0.006004832258656806
5,0.009154164975550008
6,0.009854813583451322
7,0.008982791069421476
8,0.01071889357898886
9,0.011862863769675382
10,0.01270254883460101
11,0.012320751949739101
12,0.01479036776354261
13,0.01577078275762672
14,0.01576661373713642
15,0.015502438242286622
16,0.015574112825316285
17,0.01752169804838758
18,0.018350295147279184
19,0.02111189973169688
20,0.021392126179345904
21,0.02235999442655153
22,0.024550594123888
23,0.025534413204894312
24,0.02702328109903407
25,0.029550436726300706
26,0.03062700488231065
27,0.029979462876305693
28,0.031180147619823313
29,0.03487717835184885
30,0.036804602851132906
31,0.03745833441225935
32,0.03891982885196948
33,0.04078286959545454
34,0.04139185863332424
35,0.04211290280380143
36,0.043928525254065307
37,0.044093641866186986
38,0.04657747129183436
39,0.04793642767264525
40,0.04833826979372639
41,0.04793262334736606
42,0.048129224430451936
43,0.05223229500488313
44,0.05591855397171407
45,0.05578658425416519
46,0.057800521528460935
47,0.057726649879159424
48,0.05740849966514656
49,0.05949873778146279
50,0.0593469335708936
51,0.0606625381016595
52,0.0632224053377564
53,0.06203024269340285
54,0.06243976625166901
55,0.06344400001684909
56,0.06292987282461418
57,0.06464993281340473
58,0.06404451892024855
59,0.06494689922234488
60,0.06623957884603984
61,0.06755559075247225
62,0.0696552756961295
63,0.07139584505931215
64,0.07120412074986465
65,0.07364952807580583
66,0.07518940500589255
67,0.07446421097339768
68,0.07468218444304037
69,0.07524713358931065
70,0.07557247182379728
71,0.07591341805539606
72,0.0763705877927362
73,0.07829016591005528
74,0.08031175767839746
75,0.07965092682969752
76,0.07925490888429557
77,0.07959436622887861
78,0.08016087542220582
79,0.08202722237068169
80,0.0843609517269836
81,0.08392241702543096
82,0.08620368546871097
83,0.08595819769544841
84,0.08721048014315796
85,0.08646204004105248
86,0.08678162457566996
87,0.08782162720924835
88,0.08791254989918965
89,0.08817784578364932
90,0.08915361005850275
91,0.08984149775517083
92,0.09105798892283853
93,0.09409846610726064
94,0.09289846035050181
95,0.09715265569395502
96,0.09687121294141719
97,0.09926220233848226
98,0.09947668896610648
99,0.10128832576983236
100,0.10259133891070914
101,0.10322588996040757
102,0.10463454745085557
103,0.1047066448887454
104,0.10541830414455905
105,0.10688132132229022
106,0.10830609108821918
107,0.10948605409985188
108,0.10888707220089813
109,0.10952911849905797
110,0.11189009990997256
111,0.11455052556851408
112,0.11588344003742342
113,0.11669633468662173
114,0.1166432116631774
115,0.11774056655303297
116,0.11807139189535745
117,0.11912127111080936
118,0.1189878350858732
119,0.121929025833587
120,0.12152006223453721
121,0.12186131637016037
122,0.12388686873480495
123,0.12680222202052827
124,0.1277239927496186
125,0.12965270679930369
126,0.12991422063492036
127,0.13123053137009555
128,0.1319329192936191
129,0.1332692046744821
130,0.13522302407929676
131,0.13554207217668063
132,0.13733467827872897
133,0.13898002501388465
134,0.13991280217077895
135,0.14101619715836408
136,0.1415168839978186
137,0.14195626193029004
138,0.1424141809007562
139,0.14145255215754712
140,0.14248862316197486
141,0.14379971707291406
142,0.1438582594653109
143,0.14465313902083782
144,0.14780582488425753
145,0.14901818086195429
146,0.15128591824470677
147,0.1520510412710851
148,0.1529266170754031
149,0.152675660303894
150,0.15400271757375172
151,0.15538084629618854
152,0.15562568704489185
153,0.1547327359153336
154,0.15685405714982067
155,0.1575433566448256
156,0.15876880765981266
157,0.1603744546185253
158,0.16185144542323776
159,0.16107780645577588
160,0.1634183129332994
161,0.16448645388932043
162,0.16603002221786373
163,0.16665601170423888
164,0.16733838557117897
165,0.17030892858214408
166,0.16969897618366833
167,0.17327243805728265
168,0.17342508045102936
169,0.17396058298799416
170,0.1748935787465028
171,0.17554351419312403
172,0.1744892083912658
173,0.175152975570894
174,0.1752096948764685
175,0.1779677136634719
176,0.179411391977378
177,0.17885194798707899
178,0.18022915886052526
179,0.18333716697320618
180,0.1856395784258121
181,0.18610283713629244
182,0.1873637980852994
183,0.18789222232460845
184,0.18881238460650557
185,0.18984549159527458
186,0.19119158640912148
187,0.1941070346227003
188,0.19336336155912362
189,0.19421193367654757
190,0.19537432268597338
191,0.19584081875221995
192,0.19760247523082697
193,0.199431656110865
194,0.2006668771274543
195,0.20242061210616707
196,0.202729366888023
197,0.20368308344015945
198,0.20697986478556338
199,0.20803891234627203
200,0.209418784231595
201,0.21045484881981907
