samples,diff
1,0.0001554001554001554
2,0.0004662004662004662
3,0.0006170300287947348
4,0.0012340600575894696
5,0.0012340600575894696
6,0.0015448603683897802
7,0.0015448603683897802
8,0.0016956899309840485
9,0.0018465194935783173
10,0.0020019196489784725
11,0.0020019196489784725
12,0.0021573198043786284
13,0.0021573198043786284
14,0.0024635495223730517
15,0.0027743498331733616
16,0.0029297499885735175
17,0.0030851501439736733
18,0.003395950454773984
19,0.003395950454773984
20,0.003395950454773984
21,0.003395950454773984
22,0.0035513506101741395
23,0.0037067507655742945
24,0.004012980483568718
25,0.0041683806389688745
26,0.00432378079436903
27,0.0047854106677636095
28,0.004940810823163765
29,0.005247040541158188
30,0.0055578408519585
31,0.005864070569952923
32,0.005864070569952923
33,0.005864070569952923
34,0.005864070569952923
35,0.006170300287947348
36,0.006481100598747657
37,0.007413501531148591
38,0.0077243018419489015
39,0.008035102152749213
40,0.008035102152749213
41,0.008190502308149368
42,0.008345902463549524
43,0.008345902463549524
44,0.008496732026143792
45,0.00864756158873806
46,0.008802961744138216
47,0.008802961744138216
48,0.008953791306732486
49,0.008953791306732486
50,0.008953791306732486
51,0.008953791306732486
52,0.009109191462132642
53,0.009109191462132642
54,0.009419991772932951
55,0.009570821335527219
56,0.00988162164632753
57,0.010032451208921798
58,0.010187851364321952
59,0.010498651675122261
60,0.010498651675122261
61,0.010498651675122261
62,0.010498651675122261
63,0.010654051830522418
64,0.010654051830522418
65,0.01096028154851684
66,0.011115681703916996
67,0.011115681703916996
68,0.011421911421911422
69,0.011728141139905847
70,0.012185200420494539
71,0.012185200420494539
72,0.012336029983088807
73,0.012491430138488963
74,0.012802230449289274
75,0.012802230449289274
76,0.012957630604689428
77,0.013259289729877964
78,0.013259289729877964
79,0.013259289729877964
80,0.013259289729877964
81,0.013725490196078431
82,0.013725490196078431
83,0.013570090040678275
84,0.013725490196078431
85,0.013876319758672699
86,0.014031719914072854
87,0.014342520224873166
88,0.014342520224873166
89,0.014493349787467434
90,0.014950409068056125
91,0.014950409068056125
92,0.01556743909685086
93,0.015873668814845285
94,0.016335298688239863
95,0.01648612825083413
96,0.01664152840623429
97,0.01664152840623429
98,0.0169523287170346
99,0.0169523287170346
100,0.0169523287170346
101,0.0169523287170346
102,0.0169523287170346
103,0.0169523287170346
104,0.01726312902783491
105,0.01741395859042918
106,0.01756478815302345
107,0.017409387997623295
108,0.01756478815302345
109,0.01849718908542438
110,0.018807989396224693
111,0.018807989396224693
112,0.01910964852141323
113,0.01910964852141323
114,0.01942044883221354
115,0.01957127839480781
116,0.01957127839480781
117,0.01957127839480781
118,0.019722107957402077
119,0.019722107957402077
120,0.019872937519996345
121,0.020179167237990767
122,0.020329996800585035
123,0.02126239773298597
124,0.02126239773298597
125,0.021728598199186433
126,0.02188399835458659
127,0.02203482791718086
128,0.022190228072581017
129,0.022651857945975594
130,0.02280725810137575
131,0.02280725810137575
132,0.02311348781937017
133,0.02326888797477033
134,0.02357968828557064
135,0.02357968828557064
136,0.023890488596370947
137,0.02420128890717126
138,0.024356689062571414
139,0.02451208921797157
140,0.024667489373371723
141,0.02481831893596599
142,0.024973719091366146
143,0.025129119246766304
144,0.02528451940216646
145,0.025595319712966767
146,0.025901549430961193
147,0.025901549430961193
148,0.026363179304355774
149,0.026518579459755928
150,0.026518579459755928
151,0.026669409022350196
152,0.027131038895744777
153,0.027131038895744777
154,0.027131038895744777
155,0.027432698020933313
156,0.027588098176333467
157,0.028209698797934092
158,0.028209698797934092
159,0.028209698797934092
160,0.02836052836052836
161,0.028515928515928515
162,0.028515928515928515
163,0.02866675807852278
164,0.02851592851592851
165,0.02851592851592851
166,0.02898212898212898
167,0.029288358700123408
168,0.029599159010923713
169,0.02975455916632387
170,0.030056218291512407
171,0.03051784816490699
172,0.03066867772750126
173,0.03066867772750126
174,0.030819507290095527
175,0.030970336852689795
176,0.031125737008089946
177,0.031276566570684214
178,0.031276566570684214
179,0.03220439691027926
180,0.03220439691027926
181,0.032359797065679416
182,0.03266602678367384
183,0.03266602678367384
184,0.032821426939074
185,0.03297682709447415
186,0.03328305681246858
187,0.033433886375062845
188,0.033589286530463
189,0.03374011609305727
190,0.03405091640385758
191,0.03405091640385758
192,0.034512546277252164
193,0.034512546277252164
194,0.034512546277252164
195,0.03481877599524659
196,0.03543123543123543
197,0.03543123543123543
198,0.03558663558663558
199,0.03558663558663558
200,0.03573746514922985
201,0.03573746514922985
202,0.035892865304630005
203,0.036820695644225056
204,0.036820695644225056
205,0.036976095799625214
206,0.03728232551761964
207,0.038210155857214684
208,0.038214726450020574
209,0.03868092691622104
210,0.039297956945015776
211,0.039297956945015776
212,0.039914986973810504
213,0.04022578728461081
214,0.04022578728461081
215,0.04084738790621144
216,0.04084738790621144
217,0.041158188217011754
218,0.04131358837241191
219,0.04146898852781206
220,0.04161981809040633
221,0.04161981809040633
222,0.04161981809040633
223,0.04177521824580648
224,0.04224141871200695
225,0.04254764843000137
226,0.0431646784587961
227,0.04331550802139038
228,0.04362630833219069
229,0.04393710864299099
230,0.04409250879839115
231,0.04486493898258604
232,0.045472827825769
233,0.04562822798116916
234,0.04578362813656932
235,0.045934457699163586
236,0.045934457699163586
237,0.04639151697975227
238,0.04639151697975227
239,0.04654691713515243
240,0.04685771744595273
241,0.04716851775675305
242,0.04716851775675305
243,0.04732391791215321
244,0.047474747474747475
245,0.047780977192741894
246,0.04793637734814205
247,0.04809177750354221
248,0.04809177750354221
249,0.04809177750354221
250,0.04809177750354221
251,0.04809177750354221
252,0.048402577814342526
253,0.048402577814342526
254,0.048553407376936794
255,0.048553407376936794
256,0.04870423693953106
257,0.04885506650212533
258,0.04916586681292563
259,0.04932126696832579
260,0.04947209653092006
261,0.04947209653092006
262,0.049773755656108594
263,0.04992915581150874
264,0.04992915581150874
265,0.04992915581150874
266,0.050084555966908896
267,0.050235385529503164
268,0.05069701540289774
269,0.0508524155582979
270,0.051455733808674985
271,0.05175739293386352
272,0.05175739293386352
273,0.052059052059052056
274,0.052369852369852365
275,0.05267608208784679
276,0.05267608208784679
277,0.05283148224324695
278,0.053297682709447416
279,0.053763883175647884
280,0.05391471273824215
281,0.053759312582841993
282,0.05438091320444262
283,0.053759312582841993
284,0.054225513049042454
285,0.05407011289364231
286,0.05438091320444261
287,0.05453631335984277
288,0.05530417295123177
289,0.05561497326203209
290,0.0556104026692262
291,0.055916632387220624
292,0.055761232231820466
293,0.05607203254262078
294,0.05607203254262078
295,0.05607203254262078
296,0.05653823300882125
297,0.05684903331962155
298,0.05762146350381645
299,0.05839846428081722
300,0.057932263814616754
301,0.05839846428081722
302,0.058087663970016905
303,0.05870926459161752
304,0.05824306412541706
305,0.05855386443621738
306,0.058860094154211805
307,0.05916632387220623
308,0.05932172402760639
309,0.059627953745600815
310,0.05993875405640113
311,0.060555784085195866
312,0.06086658439599617
313,0.06040038392979571
314,0.060711184240596024
315,0.061177384706796484
316,0.060866584395996175
317,0.06102198455139632
318,0.060866584395996175
319,0.06178527354997944
320,0.062091503267973865
321,0.06301933360756891
322,0.06286393345216876
323,0.06301933360756891
324,0.06317473376296906
325,0.0637917637917638
326,0.06394716394716396
327,0.06394716394716396
328,0.06394716394716396
329,0.06471502353855296
330,0.06455962338315281
331,0.06517665341194753
332,0.06517208281914165
333,0.06517208281914165
334,0.0656382832853421
335,0.06594908359614242
336,0.06610448375154257
337,0.06641071346953699
338,0.06656611362493715
339,0.06656611362493715
340,0.06671694318753141
341,0.06656154303213126
342,0.06670323140911376
343,0.06732483203071436
344,0.06732483203071436
345,0.06779103249691484
346,0.06793729146670321
347,0.06839435074729192
348,0.06839435074729192
349,0.06870058046528633
350,0.06900681018328077
351,0.06931303990127519
352,0.06931303990127519
353,0.06961012843365784
354,0.06991635815165226
355,0.07037798802504684
356,0.07006718771424653
357,0.07037798802504684
358,0.07053338818044701
359,0.07099958864664746
360,0.07037798802504684
361,0.07146578911284793
362,0.0719319895790484
363,0.07192741898624251
364,0.07177201883084236
365,0.07192741898624251
366,0.07223821929704283
367,0.07254444901503725
368,0.0723890488596371
369,0.07254444901503726
370,0.07254444901503726
371,0.07300607888843183
372,0.07300607888843183
373,0.0731569084510261
374,0.07361853832442068
375,0.07360939713880892
376,0.07468805704099822
377,0.07453265688559806
378,0.07499428675899264
379,0.07576671694318754
380,0.07592211709858769
381,0.07622834681658211
382,0.07607294666118196
383,0.0766899766899767
384,0.0766899766899767
385,0.07637917637917638
386,0.07715160656337126
387,0.077768636592166
388,0.07792403674756616
389,0.07792403674756616
390,0.0785456373691668
