samples,diff
1,0.003332681888150757
2,0.005322882738804155
3,0.004213855626585184
4,0.004393268843115363
5,0.004985476833401855
6,0.007679527125293981
7,0.006812851847659559
8,0.008345308897778972
9,0.009063035581507534
10,0.011177174422768906
11,0.010009072133529487
12,0.011114166780457848
13,0.011551067317191332
14,0.013502835546039038
15,0.012994017485860683
16,0.01307671813784732
17,0.012873789699202725
18,0.016181615676470217
19,0.014746037681882965
20,0.015266366501308977
21,0.01699761666207617
22,0.0167534491060727
23,0.0196036693370947
24,0.019783559012730056
25,0.020647857746859986
26,0.02078093651374958
27,0.020959552116646952
28,0.02024116592555017
29,0.021658900832152522
30,0.02242808077367382
31,0.022861190728310988
32,0.02474280300759001
33,0.025276780085923396
34,0.02741585489858263
35,0.028208267745385335
36,0.029046418281159614
37,0.028431961472134837
38,0.030793913692290995
39,0.0315985310464072
40,0.03269098579380857
41,0.03251109611817321
42,0.032782997680574175
43,0.03458341968126643
44,0.03472004973807732
45,0.03637875967865827
46,0.03520360108562786
47,0.036025791188498725
48,0.03492841804699975
49,0.03686356821826555
50,0.03716141076187406
51,0.0379562199608493
52,0.03626456005661848
53,0.03626456005661848
54,0.038038882260251546
55,0.03859910997027733
56,0.03795274143746366
57,0.03745046246693603
58,0.03893931184896076
59,0.03829599058230648
60,0.038748420618123974
61,0.04011959659609834
62,0.042747237883697185
63,0.04180445223440717
64,0.04198434191004252
65,0.041799387579572876
66,0.04318773476785285
67,0.04203894489043189
68,0.04362542524885729
69,0.04367004751346398
70,0.0429556061926196
71,0.045960936240973714
72,0.04520915759061365
73,0.04370126997645674
74,0.04534841306980636
75,0.04480419419398044
76,0.046538832878633925
77,0.04851540286504704
78,0.047877083471877135
79,0.04991471979338203
80,0.04946902825062347
81,0.04869004733243771
82,0.04855354131946963
83,0.05191055713411272
84,0.05228476063769023
85,0.05508609336474207
86,0.05575797068596731
87,0.05689030594753064
88,0.056875150329837025
89,0.058412222741858866
90,0.05851041454034512
91,0.060077622289092046
92,0.059786020694467305
93,0.058940280389568805
94,0.058147867542766095
95,0.06192402118430406
96,0.06129634239544309
97,0.06339539688401481
98,0.06253041461223452
99,0.061921463446350654
100,0.06222615568876496
101,0.06228344582181391
102,0.0666697333048949
103,0.06754339537117825
104,0.06675798465174819
105,0.06769522673844706
106,0.06888010480384686
107,0.06824502162149884
108,0.06906208417268304
109,0.06835969658804528
110,0.06942499108740774
111,0.07062495669913958
112,0.07097211866808352
113,0.07061896410349706
114,0.07220832639211762
115,0.0743992042328261
116,0.07661940012656178
117,0.0758902269202662
118,0.0761081566306971
119,0.07805646023110242
120,0.07905747109230025
121,0.0792373607679356
122,0.07943330529394195
123,0.07827883241938723
124,0.0788827189304368
125,0.07931582888507398
126,0.07799393671725839
127,0.07803649885151318
128,0.07904886995495715
129,0.08212197653913987
130,0.07975555371628627
131,0.08014180067057834
132,0.08174689073554232
133,0.08443644564946416
134,0.08376024951884492
135,0.08580632890105687
136,0.08692905014975143
137,0.08787447251756164
138,0.08731472414265173
139,0.08705629604354426
140,0.08895432026630536
141,0.08755279423834961
142,0.08872910887217707
143,0.08850238815572109
144,0.09001193810405983
145,0.09240725237168745
146,0.09318226822979474
147,0.0941511863229079
148,0.09448865550054551
149,0.09489824895099121
150,0.09688556313007439
151,0.09482058120799391
152,0.0948851271926201
153,0.09492096420322309
154,0.09570831239519151
155,0.09691452150273587
156,0.09858313497459559
157,0.09917534296488208
158,0.0992988791282849
159,0.09940098485392053
160,0.10017675997885135
161,0.10092465601477285
162,0.09960503301939581
163,0.09939074305642799
164,0.09975971317921044
165,0.10292597412519451
166,0.1065749798016813
167,0.10662611001070643
168,0.1060806218554937
169,0.10730474595706545
170,0.10745214379791929
171,0.10607545824972114
172,0.1106655283466232
173,0.11154173184769091
174,0.11056764428128135
175,0.11158894348059355
176,0.11327568162383068
177,0.11356951730125343
178,0.114672304428934
179,0.11508873799148318
180,0.115450296634704
181,0.11843674822544781
182,0.12059102166313329
183,0.12219186961232181
184,0.12401807841579286
185,0.12424333227439233
186,0.12260120781970586
187,0.12623125579235997
188,0.12572481523435633
189,0.12663843435249192
190,0.12692895649021083
191,0.12740010647964356
192,0.12793706859719808
193,0.12851106760510286
194,0.12681311211346016
195,0.12894796814183637
196,0.12799667487752692
197,0.12985043345523242
198,0.12909274939624482
199,0.12759654797221287
200,0.1303775491921143
201,0.12947199887791247
202,0.12985632498046698
203,0.12896069882050415
204,0.12970669668936682
205,0.13106349586525864
206,0.1312258965198563
207,0.13045561361668317
208,0.13186853919236458
209,0.1337739672195503
210,0.13295958452704673
211,0.1324911485330401
212,0.13330411718695181
213,0.13371835155998937
214,0.13479931409205945
215,0.13823156750728918
216,0.138934873925368
