samples,diff
1,0.002490766111815275
2,0.005771946904482534
3,0.009788005046927105
4,0.01527799356310268
5,0.019115367047715746
6,0.019684683287073037
7,0.02062481034399121
8,0.022009556885755878
9,0.02494162173118053
10,0.03277790110654885
11,0.03412693108120375
12,0.04087629217039479
13,0.04956946849248749
14,0.05428800720824914
15,0.06245952492220441
16,0.061848256941806165
17,0.06594402752275512
18,0.070093349900267
19,0.07563132168684941
20,0.08049137800609878
21,0.08208501488190297
22,0.09152913822326841
23,0.09690172276578138
24,0.10063428557980346
25,0.10558791753739928
26,0.11046492534553536
27,0.11175161510792922
28,0.1138134212335001
29,0.11894074567531468
30,0.12268432834996511
31,0.12931520864682508
32,0.1375921056992141
33,0.13977496795239713
34,0.14281670596270327
35,0.1459411870653041
36,0.1475394626184945
37,0.1505573924658235
38,0.1563690442970156
39,0.1614472250786361
40,0.16434830136898138
41,0.16940828574022157
42,0.17659508688274445
43,0.1797353754144335
44,0.18513009765813554
45,0.19431339649837012
46,0.1966926710530297
47,0.19897702802850448
48,0.20324330290352002
49,0.20573730523486605
50,0.20845711768974848
51,0.21184330127052114
52,0.21996401638954516
53,0.22417184623490496
54,0.22699011987652606
55,0.2330024394121396
56,0.2368532150145601
57,0.2396171559019221
58,0.24481318829101384
59,0.25347349906991107
60,0.25810775006856196
61,0.2649296691400196
62,0.2694634196245159
63,0.27261193558876096
64,0.27336763847710366
65,0.2803574000544653
66,0.2861440554758535
67,0.2893222939407577
68,0.29699108718821127
69,0.29955150742606235
70,0.3043183079826268
71,0.30867949467330175
72,0.31753323608985146
73,0.32502357041755303
74,0.3305202993767228
75,0.33348609045180755
76,0.3354839070362559
77,0.3390664414409006
78,0.3444285613424019
79,0.34779560713697355
80,0.3552468609198875
81,0.36288513726075966
82,0.37087120009567454
83,0.3740253681571944
84,0.37888897000517274
85,0.3850550181334919
86,0.3870718870118474
87,0.39144167864599416
88,0.39840099728201744
89,0.40397018912528415
90,0.40789914502903135
91,0.41012227895559156
92,0.4139155557071149
93,0.41878707759962613
94,0.4208670983867412
95,0.424355945724881
96,0.43223367733575274
