samples,proportion,diff
1,50,0.0
1,60,0.0
1,70,0.0
1,80,0.0
1,90,0.0
2,50,0.0
2,60,0.0
2,70,0.0
2,80,0.0
2,90,0.0
3,50,0.0
3,60,0.0
3,70,0.0
3,80,0.0
3,90,0.0
4,50,0.0
4,60,0.0
4,70,0.0
4,80,0.0
4,90,0.0
5,50,0.0
5,60,0.0
5,70,0.0
5,80,0.0
5,90,0.0
6,50,0.0
6,60,0.0
6,70,0.0
6,80,0.0
6,90,0.0
7,50,0.0
7,60,0.0
7,70,0.0
7,80,0.0
7,90,0.0013227513227513227
8,50,0.0
8,60,0.0
8,70,0.0
8,80,0.001984126984126984
8,90,0.004629629629629629
9,50,0.0
9,60,0.0
9,70,0.0013227513227513227
9,80,0.004629629629629629
9,90,0.005291005291005291
10,50,0.0
10,60,0.001984126984126984
10,70,0.004629629629629629
10,80,0.005291005291005291
10,90,0.005291005291005291
11,50,0.0013227513227513227
11,60,0.0013227513227513227
11,70,0.004629629629629629
11,80,0.004629629629629629
11,90,0.005291005291005291
12,50,0.005952380952380952
12,60,0.004629629629629629
12,70,0.004629629629629629
12,80,0.005291005291005291
12,90,0.005291005291005291
13,50,0.008597883597883597
13,60,0.006613756613756614
13,70,0.004629629629629629
13,80,0.005291005291005291
13,90,0.005291005291005291
14,50,0.009259259259259259
14,60,0.007275132275132276
14,70,0.004629629629629629
14,80,0.005291005291005291
14,90,0.005291005291005291
15,50,0.009259259259259259
15,60,0.006613756613756614
15,70,0.004629629629629629
15,80,0.005291005291005291
15,90,0.005291005291005291
16,50,0.0026455026455026454
16,60,0.0026455026455026454
16,70,0.0013227513227513227
16,80,0.0013227513227513227
16,90,0.0013227513227513227
17,50,0.0026455026455026454
17,60,0.0026455026455026454
17,70,0.001984126984126984
17,80,0.0013227513227513227
17,90,0.0026455026455026454
18,50,0.0026455026455026454
18,60,0.0026455026455026454
18,70,0.001984126984126984
18,80,0.0013227513227513227
18,90,0.004629629629629629
19,50,0.0026455026455026454
19,60,0.0026455026455026454
19,70,0.001984126984126984
19,80,0.0026455026455026454
19,90,0.004629629629629629
20,50,0.0026455026455026454
20,60,0.0026455026455026454
20,70,0.001984126984126984
20,80,0.004629629629629629
20,90,0.005291005291005291
21,50,0.0026455026455026454
21,60,0.0026455026455026454
21,70,0.0026455026455026454
21,80,0.004629629629629629
21,90,0.004629629629629629
22,50,0.0026455026455026454
22,60,0.0026455026455026454
22,70,0.003968253968253968
22,80,0.004629629629629629
22,90,0.005291005291005291
23,50,0.0026455026455026454
23,60,0.0026455026455026454
23,70,0.005952380952380952
23,80,0.004629629629629629
23,90,0.005291005291005291
24,50,0.0026455026455026454
24,60,0.0026455026455026454
24,70,0.005952380952380952
24,80,0.004629629629629629
24,90,0.005291005291005291
25,50,0.0026455026455026454
25,60,0.003968253968253968
25,70,0.005952380952380952
25,80,0.004629629629629629
25,90,0.005291005291005291
26,50,0.0026455026455026454
26,60,0.005291005291005291
26,70,0.005952380952380952
26,80,0.005291005291005291
26,90,0.005291005291005291
27,50,0.0026455026455026454
27,60,0.005952380952380952
27,70,0.005952380952380952
27,80,0.004629629629629629
27,90,0.005291005291005291
28,50,0.0026455026455026454
28,60,0.005952380952380952
28,70,0.005952380952380952
28,80,0.005952380952380952
28,90,0.007495590828924161
29,50,0.0026455026455026454
29,60,0.005952380952380952
29,70,0.005952380952380952
29,80,0.005952380952380952
29,90,0.00837742504409171
30,50,0.005291005291005291
30,60,0.005952380952380952
30,70,0.005952380952380952
30,80,0.005952380952380952
30,90,0.00837742504409171
31,50,0.007275132275132276
31,60,0.005952380952380952
31,70,0.005952380952380952
31,80,0.006613756613756614
31,90,0.00837742504409171
32,50,0.009259259259259259
32,60,0.005952380952380952
32,70,0.005952380952380952
32,80,0.00837742504409171
32,90,0.00837742504409171
33,50,0.009259259259259259
33,60,0.005952380952380952
33,70,0.005952380952380952
33,80,0.009700176366843035
33,90,0.00837742504409171
34,50,0.009259259259259259
34,60,0.005952380952380952
34,70,0.005952380952380952
34,80,0.009700176366843035
34,90,0.008818342151675485
35,50,0.009259259259259259
35,60,0.005952380952380952
35,70,0.005952380952380952
35,80,0.009700176366843035
35,90,0.008818342151675485
36,50,0.009259259259259259
36,60,0.008597883597883597
36,70,0.007275132275132276
36,80,0.009700176366843035
36,90,0.008818342151675485
37,50,0.009259259259259259
37,60,0.007936507936507936
37,70,0.008156966490299823
37,80,0.009700176366843035
37,90,0.008818342151675485
38,50,0.009259259259259259
38,60,0.009259259259259259
38,70,0.009038800705467373
38,80,0.009700176366843035
