samples,proportion,diff
64,50,0.0480599647266314
64,60,0.0564373897707231
64,70,0.06040564373897707
64,80,0.05842151675485008
64,90,0.05268959435626102
65,50,0.05004409171075838
65,60,0.0564373897707231
65,70,0.06040564373897707
65,80,0.05842151675485008
65,90,0.05335097001763668
66,50,0.05268959435626103
66,60,0.0564373897707231
66,70,0.06349206349206349
66,80,0.05842151675485008
66,90,0.05268959435626102
67,50,0.05401234567901235
67,60,0.0564373897707231
67,70,0.06349206349206349
67,80,0.05842151675485008
67,90,0.05268959435626102
68,50,0.05731922398589064
68,60,0.0564373897707231
68,70,0.06349206349206349
68,80,0.05842151675485008
68,90,0.05202821869488536
69,50,0.05731922398589064
69,60,0.0564373897707231
69,70,0.06349206349206349
69,80,0.05842151675485008
69,90,0.05136684303350969
70,50,0.05731922398589064
70,60,0.05864197530864197
70,70,0.06349206349206349
70,80,0.05886243386243385
70,90,0.054012345679012336
71,50,0.059523809523809514
71,60,0.0582010582010582
71,70,0.06349206349206349
71,80,0.05842151675485008
71,90,0.05930335097001763
72,50,0.061728395061728385
72,60,0.059523809523809514
72,70,0.06349206349206349
72,80,0.05886243386243385
72,90,0.05930335097001763
73,50,0.061728395061728385
73,60,0.059523809523809514
73,70,0.06349206349206349
73,80,0.05886243386243385
73,90,0.06238977072310405
74,50,0.061728395061728385
74,60,0.059523809523809514
74,70,0.06349206349206349
74,80,0.05886243386243385
74,90,0.06238977072310405
75,50,0.061728395061728385
75,60,0.059523809523809514
75,70,0.06349206349206349
75,80,0.05886243386243385
75,90,0.06238977072310405
76,50,0.061728395061728385
76,60,0.06040564373897707
76,70,0.06349206349206349
76,80,0.05886243386243385
76,90,0.06238977072310405
77,50,0.061728395061728385
77,60,0.06349206349206349
77,70,0.06349206349206349
77,80,0.05886243386243385
77,90,0.06238977072310405
78,50,0.07627865961199294
78,60,0.07738095238095238
78,70,0.07671957671957672
78,80,0.07539682539682539
78,90,0.07892416225749559
79,50,0.07627865961199294
79,60,0.07738095238095238
79,70,0.07671957671957672
79,80,0.07583774250440915
79,90,0.07892416225749559
80,50,0.07627865961199294
80,60,0.07738095238095238
80,70,0.07671957671957672
80,80,0.07583774250440915
80,90,0.07892416225749559
81,50,0.07627865961199294
81,60,0.07870370370370369
81,70,0.07671957671957672
81,80,0.07671957671957672
81,90,0.07892416225749559
82,50,0.07627865961199294
82,60,0.07870370370370369
82,70,0.07671957671957672
82,80,0.07980599647266313
82,90,0.07892416225749559
83,50,0.07804232804232802
83,60,0.082010582010582
83,70,0.07671957671957672
83,80,0.07980599647266313
83,90,0.07936507936507937
84,50,0.07892416225749559
84,60,0.082010582010582
84,70,0.07671957671957672
84,80,0.07980599647266313
84,90,0.07936507936507937
85,50,0.08112874779541446
85,60,0.082010582010582
85,70,0.07738095238095237
85,80,0.07980599647266313
85,90,0.07936507936507937
86,50,0.08245149911816578
86,60,0.082010582010582
86,70,0.07738095238095237
86,80,0.07980599647266313
86,90,0.07936507936507937
87,50,0.08245149911816578
87,60,0.082010582010582
87,70,0.07738095238095237
87,80,0.07980599647266313
87,90,0.08597883597883597
88,50,0.08245149911816578
88,60,0.08421516754850088
88,70,0.07738095238095237
88,80,0.07980599647266313
88,90,0.08597883597883597
89,50,0.08311287477954143
89,60,0.08421516754850088
89,70,0.07738095238095237
89,80,0.07980599647266313
89,90,0.08597883597883597
90,50,0.0837742504409171
90,60,0.08355379188712522
90,70,0.07738095238095237
90,80,0.07649911816578484
90,90,0.08267195767195767
91,50,0.08686067019400352
91,60,0.08355379188712522
91,70,0.07738095238095237
91,80,0.07649911816578484
91,90,0.08267195767195767
92,50,0.09347442680776015
92,60,0.0890652557319224
92,70,0.08090828924162256
92,80,0.08090828924162256
92,90,0.09082892416225749
93,50,0.0943562610229277
93,60,0.08862433862433862
93,70,0.08575837742504408
93,80,0.08134920634920635
93,90,0.09303350970017636
94,50,0.09479717813051146
94,60,0.0890652557319224
94,70,0.0855379188712522
94,80,0.08134920634920635
94,90,0.09435626102292768
95,50,0.09523809523809523
95,60,0.08818342151675485
95,70,0.08509700176366843
95,80,0.0804673721340388
95,90,0.09479717813051144
96,50,0.09347442680776015
96,60,0.08862433862433862
96,70,0.08465608465608465
96,80,0.08311287477954145
96,90,0.09435626102292768
97,50,0.0943562610229277
97,60,0.08862433862433862
97,70,0.0855379188712522
97,80,0.0857583774250441
97,90,0.09347442680776014
98,50,0.0961199294532628
98,60,0.08994708994708994
98,70,0.08597883597883597
98,80,0.09193121693121693
98,90,0.09523809523809523
99,50,0.09479717813051146
99,60,0.0890652557319224
99,70,0.08597883597883597
99,80,0.08928571428571429
99,90,0.0961199294532628
100,50,0.09391534391534392
100,60,0.0890652557319224
100,70,0.0855379188712522
100,80,0.09016754850088184
100,90,0.09391534391534391
101,50,0.09920634920634921
101,60,0.09126984126984126
101,70,0.08597883597883597
101,80,0.09016754850088182
101,90,0.09567901234567901
102,50,0.0974426807760141
102,60,0.0890652557319224
102,70,0.08509700176366843
102,80,0.09060846560846561
102,90,0.09347442680776014
103,50,0.10008818342151676
103,60,0.09259259259259259
103,70,0.0873015873015873
103,80,0.0943562610229277
103,90,0.0974426807760141
104,50,0.10008818342151676
104,60,0.09435626102292768
104,70,0.08641975308641975
104,80,0.09788359788359789
104,90,0.09854497354497353
105,50,0.09876543209876545
105,60,0.09413580246913579
105,70,0.08774250440917107
105,80,0.09788359788359789
105,90,0.0958994708994709
106,50,0.09876543209876545
106,60,0.09435626102292768
106,70,0.0855379188712522
106,80,0.10163139329805995
106,90,0.09678130511463845
107,50,0.10008818342151676
107,60,0.09700176366843034
107,70,0.09038800705467372
107,80,0.10185185185185185
107,90,0.09634038800705469
108,50,0.10052910052910054
108,60,0.09347442680776015
108,70,0.08840388007054673
108,80,0.09942680776014108
108,90,0.10229276895943563
109,50,0.09920634920634921
109,60,0.09391534391534392
109,70,0.08708112874779542
109,80,0.1007495590828924
109,90,0.10317460317460318
110,50,0.09832451499118167
110,60,0.0943562610229277
110,70,0.09016754850088182
110,80,0.10163139329805998
110,90,0.10493827160493827
111,50,0.09964726631393298
111,60,0.097663139329806
111,70,0.09149029982363317
111,80,0.10141093474426809
111,90,0.10582010582010583
112,50,0.09832451499118167
112,60,0.09832451499118167
112,70,0.09722222222222221
112,80,0.10141093474426809
112,90,0.10912698412698414
113,50,0.0974426807760141
113,60,0.10207231040564374
113,70,0.09898589065255732
113,80,0.10141093474426809
113,90,0.11353615520282186
114,50,0.09964726631393298
114,60,0.10295414462081129
114,70,0.09810405643738979
114,80,0.10273368606701941
114,90,0.11507936507936509
115,50,0.09964726631393298
115,60,0.10141093474426809
115,70,0.09854497354497356
115,80,0.10493827160493827
115,90,0.11419753086419754
116,50,0.09964726631393298
116,60,0.10030864197530864
116,70,0.09898589065255732
116,80,0.10229276895943563
116,90,0.11375661375661375
117,50,0.09876543209876545
117,60,0.09920634920634919
117,70,0.10163139329805995
117,80,0.10405643738977075
117,90,0.11419753086419754
118,50,0.09920634920634921
118,60,0.1009700176366843
118,70,0.10119047619047619
118,80,0.10626102292768962
118,90,0.11552028218694886
119,50,0.10052910052910054
119,60,0.10273368606701941
119,70,0.10714285714285714
119,80,0.10758377425044093
119,90,0.11728395061728396
120,50,0.09964726631393298
120,60,0.10141093474426806
120,70,0.11155202821869488
120,80,0.10537918871252205
120,90,0.11463844797178131
121,50,0.10052910052910054
121,60,0.09920634920634919
121,70,0.11155202821869488
121,80,0.1049382716049383
121,90,0.11552028218694886
122,50,0.09832451499118167
122,60,0.10251322751322753
122,70,0.11067019400352733
122,80,0.10912698412698411
122,90,0.11640211640211641
123,50,0.09920634920634921
123,60,0.10185185185185187
123,70,0.10890652557319225
123,80,0.11243386243386244
123,90,0.11662257495590829
124,50,0.09876543209876545
124,60,0.10471781305114639
124,70,0.11155202821869488
124,80,0.11022927689594357
124,90,0.11529982363315697
125,50,0.09788359788359789
125,60,0.10559964726631393
125,70,0.1128747795414462
125,80,0.11331569664902999
125,90,0.11574074074074076
126,50,0.09920634920634921
126,60,0.10427689594356261
126,70,0.11022927689594357
126,80,0.11265432098765434
126,90,0.11706349206349206
127,50,0.10052910052910054
127,60,0.10471781305114639
127,70,0.11067019400352733
127,80,0.11816578483245149
127,90,0.11706349206349206
128,50,0.09876543209876545
128,60,0.10471781305114639
128,70,0.11022927689594357
128,80,0.12125220458553791
128,90,0.11794532627865963
129,50,0.099647266313933
129,60,0.1011904761904762
129,70,0.11067019400352733
129,80,0.12081128747795415
129,90,0.11706349206349206
130,50,0.10185185185185187
130,60,0.11177248677248677
130,70,0.11199294532627867
130,80,0.11728395061728396
130,90,0.11529982363315697
131,50,0.09920634920634921
131,60,0.11044973544973546
131,70,0.1128747795414462
131,80,0.11860670194003528
131,90,0.11706349206349206
132,50,0.10141093474426809
132,60,0.11089065255731922
132,70,0.11375661375661375
132,80,0.1199294532627866
132,90,0.11926807760141094
133,50,0.10052910052910055
133,60,0.11133156966490301
133,70,0.11331569664902999
133,80,0.12037037037037039
133,90,0.11662257495590829
134,50,0.10052910052910055
134,60,0.1095679012345679
134,70,0.11552028218694886
134,80,0.11904761904761904
134,90,0.1216931216931217
135,50,0.10052910052910055
135,60,0.11000881834215168
135,70,0.11419753086419754
135,80,0.11948853615520283
135,90,0.12257495590828926
136,50,0.09920634920634921
136,60,0.11044973544973546
136,70,0.11419753086419754
136,80,0.12081128747795415
136,90,0.12345679012345681
137,50,0.10141093474426809
137,60,0.11089065255731922
137,70,0.11684303350970018
137,80,0.1199294532627866
137,90,0.12433862433862435
138,50,0.10097001763668431
138,60,0.11177248677248677
138,70,0.11419753086419754
138,80,0.12125220458553791
138,90,0.1298500881834215
139,50,0.10141093474426809
139,60,0.11265432098765434
139,70,0.11970899470899471
139,80,0.12125220458553791
139,90,0.12588183421516752
140,50,0.10185185185185187
140,60,0.11750440917107584
140,70,0.11926807760141094
140,80,0.12213403880070549
140,90,0.125
141,50,0.10141093474426809
141,60,0.11838624338624339
141,70,0.12059082892416226
141,80,0.12235449735449737
141,90,0.1263227513227513
142,50,0.10185185185185187
142,60,0.11662257495590829
142,70,0.12235449735449737
142,80,0.12235449735449737
142,90,0.12411816578483245
143,50,0.10185185185185187
143,60,0.11618165784832452
143,70,0.1274250440917108
143,80,0.12235449735449737
143,90,0.12588183421516752
144,50,0.10185185185185187
144,60,0.11794532627865963
144,70,0.12455908289241624
144,80,0.12455908289241624
144,90,0.12588183421516752
145,50,0.10163139329805998
145,60,0.11794532627865963
145,70,0.12720458553791889
145,80,0.1214726631393298
145,90,0.1263227513227513
146,50,0.10361552028218696
146,60,0.11662257495590829
146,70,0.12918871252204586
146,80,0.11970899470899472
146,90,0.126984126984127
147,50,0.11133156966490301
147,60,0.1216931216931217
147,70,0.1322751322751323
147,80,0.12522045855379188
147,90,0.13139329805996472
148,50,0.11507936507936509
148,60,0.12257495590828926
148,70,0.130952380952381
148,80,0.12566137566137567
148,90,0.13139329805996472
149,50,0.11419753086419754
149,60,0.12037037037037039
149,70,0.130952380952381
149,80,0.12522045855379188
149,90,0.13337742504409172
150,50,0.11199294532627867
150,60,0.12125220458553794
150,70,0.13139329805996475
150,80,0.13117283950617284
150,90,0.13756613756613756
151,50,0.11419753086419754
151,60,0.12125220458553794
151,70,0.13315696649029984
151,80,0.1320546737213404
151,90,0.1351410934744268
152,50,0.11463844797178133
152,60,0.12037037037037039
152,70,0.1353615520282187
152,80,0.13117283950617284
152,90,0.13932980599647266
153,50,0.11375661375661378
153,60,0.12125220458553794
153,70,0.13447971781305115
153,80,0.1320546737213404
153,90,0.13756613756613756
154,50,0.11243386243386246
154,60,0.12213403880070547
154,70,0.1358024691358025
154,80,0.13271604938271606
154,90,0.1371252204585538
155,50,0.11860670194003528
155,60,0.12213403880070547
155,70,0.13492063492063494
155,80,0.13800705467372135
155,90,0.13690476190476192
156,50,0.12566137566137567
156,60,0.12301587301587302
156,70,0.13492063492063494
156,80,0.1388888888888889
156,90,0.13778659611992947
157,50,0.12654320987654324
157,60,0.12345679012345681
157,70,0.13271604938271608
157,80,0.13712522045855383
157,90,0.13955026455026454
158,50,0.126984126984127
158,60,0.12213403880070547
158,70,0.1358024691358025
158,80,0.13668430335097004
158,90,0.13822751322751323
159,50,0.12654320987654324
159,60,0.12257495590828926
159,70,0.13624338624338625
159,80,0.1358024691358025
159,90,0.13734567901234568
160,50,0.12786596119929455
160,60,0.12301587301587302
160,70,0.13624338624338625
160,80,0.1340388007054674
160,90,0.13646384479717813
161,50,0.12522045855379188
161,60,0.1216931216931217
161,70,0.1388888888888889
161,80,0.1371252204585538
161,90,0.13822751322751323
162,50,0.12566137566137567
162,60,0.12940917107583774
162,70,0.1358024691358025
162,80,0.1375661375661376
162,90,0.13690476190476192
163,50,0.12720458553791889
163,60,0.12940917107583774
163,70,0.13403880070546736
163,80,0.1353615520282187
163,90,0.13734567901234568
164,50,0.12896825396825398
164,60,0.12808641975308643
164,70,0.13668430335097004
164,80,0.13690476190476192
164,90,0.13866843033509701
165,50,0.13073192239858905
165,60,0.1302910052910053
165,70,0.1371252204585538
165,80,0.14175485008818342
165,90,0.13778659611992947
166,50,0.13403880070546736
166,60,0.1285273368606702
166,70,0.1353615520282187
166,80,0.14197530864197533
166,90,0.13602292768959434
167,50,0.13624338624338625
167,60,0.1322751322751323
167,70,0.13492063492063494
167,80,0.1424162257495591
167,90,0.13425925925925924
168,50,0.1384479717813051
168,60,0.1300705467372134
168,70,0.1353615520282187
168,80,0.14285714285714288
168,90,0.1351410934744268
169,50,0.13977072310405644
169,60,0.13447971781305115
169,70,0.13492063492063494
169,80,0.142636684303351
169,90,0.13602292768959434
170,50,0.14021164021164023
170,60,0.1353615520282187
170,70,0.1384479717813051
170,80,0.14351851851851852
170,90,0.13646384479717813
171,50,0.1388888888888889
171,60,0.13271604938271608
171,70,0.13624338624338625
171,80,0.142636684303351
171,90,0.1369047619047619
172,50,0.13977072310405644
172,60,0.1375661375661376
172,70,0.1404320987654321
172,80,0.14528218694885361
172,90,0.13646384479717813
173,50,0.1371252204585538
173,60,0.13492063492063494
173,70,0.14087301587301587
173,80,0.14528218694885361
173,90,0.1369047619047619
174,50,0.13800705467372135
174,60,0.1335978835978836
174,70,0.14175485008818342
174,80,0.14307760141093476
174,90,0.13558201058201055
175,50,0.1384479717813051
175,60,0.13492063492063494
175,70,0.14131393298059966
175,80,0.14616402116402116
175,90,0.13381834215167548
176,50,0.1384479717813051
176,60,0.13646384479717813
176,70,0.14241622574955912
176,80,0.14836860670194005
176,90,0.134700176366843
177,50,0.13932980599647266
177,60,0.13624338624338628
177,70,0.13999118165784835
177,80,0.14969135802469136
177,90,0.134700176366843
178,50,0.1388888888888889
178,60,0.1358024691358025
178,70,0.14329805996472664
178,80,0.14528218694885361
178,90,0.13734567901234568
179,50,0.14197530864197533
179,60,0.13800705467372135
179,70,0.14329805996472664
179,80,0.14836860670194005
179,90,0.1353615520282187
180,50,0.13932980599647266
180,60,0.1384479717813051
180,70,0.14417989417989419
180,80,0.14836860670194005
180,90,0.138668430335097
181,50,0.1388888888888889
181,60,0.1421957671957672
181,70,0.14726631393298062
181,80,0.1474867724867725
181,90,0.1369047619047619
182,50,0.13932980599647266
182,60,0.13778659611992947
182,70,0.1444003527336861
182,80,0.14792768959435626
182,90,0.13734567901234568
183,50,0.14417989417989419
183,60,0.13999118165784832
183,70,0.1439594356261023
183,80,0.14572310405643737
183,90,0.13866843033509701
184,50,0.14506172839506176
184,60,0.1391093474426808
184,70,0.1421957671957672
184,80,0.1510141093474427
184,90,0.14307760141093476
185,50,0.14329805996472664
185,60,0.14175485008818342
185,70,0.14506172839506176
185,80,0.1492504409171076
185,90,0.15079365079365079
186,50,0.14462081128747797
186,60,0.14175485008818342
186,70,0.14506172839506176
186,80,0.15013227513227512
186,90,0.15123456790123457
187,50,0.14329805996472664
187,60,0.14175485008818342
187,70,0.14417989417989419
187,80,0.15013227513227512
187,90,0.1510141093474427
188,50,0.14329805996472664
188,60,0.14351851851851852
188,70,0.14682539682539683
188,80,0.1505731922398589
188,90,0.15189594356261024
189,50,0.14550264550264552
189,60,0.14131393298059963
189,70,0.15057319223985893
189,80,0.15013227513227512
189,90,0.152336860670194
190,50,0.14285714285714285
190,60,0.14528218694885361
190,70,0.1492504409171076
190,80,0.152336860670194
190,90,0.1510141093474427
191,50,0.15123456790123457
191,60,0.1421957671957672
191,70,0.14880952380952384
191,80,0.14969135802469136
191,90,0.15321869488536155
192,50,0.14991181657848326
192,60,0.13999118165784832
192,70,0.15013227513227514
192,80,0.1510141093474427
192,90,0.152336860670194
193,50,0.15410052910052907
193,60,0.14836860670194002
193,70,0.15145502645502645
193,80,0.14969135802469136
193,90,0.15321869488536155
194,50,0.16181657848324513
194,60,0.14836860670194002
194,70,0.15145502645502645
194,80,0.1505731922398589
194,90,0.15365961199294534
195,50,0.1609347442680776
195,60,0.14925044091710757
195,70,0.14880952380952384
195,80,0.1492504409171076
195,90,0.15321869488536155
196,50,0.15961199294532627
196,60,0.14748677248677247
196,70,0.15013227513227514
196,80,0.1510141093474427
196,90,0.15321869488536155
197,50,0.15828924162257496
197,60,0.14748677248677247
197,70,0.1492504409171076
197,80,0.15321869488536155
197,90,0.15189594356261024
198,50,0.1609347442680776
198,60,0.14880952380952378
198,70,0.15145502645502645
198,80,0.1505731922398589
198,90,0.1545414462081129
199,50,0.1591710758377425
199,60,0.1474867724867725
199,70,0.1510141093474427
199,80,0.14770723104056438
199,90,0.15454144620811286
200,50,0.1593915343915344
200,60,0.15299823633156967
200,70,0.1541005291005291
200,80,0.14902998236331572
200,90,0.1558641975308642
201,50,0.16380070546737213
201,60,0.15343915343915343
201,70,0.15542328042328044
201,80,0.14792768959435626
201,90,0.15674603174603174
202,50,0.16247795414462082
202,60,0.15388007054673722
202,70,0.1545414462081129
202,80,0.1510141093474427
202,90,0.1527777777777778
203,50,0.16137566137566137
203,60,0.1525573192239859
203,70,0.15630511463844798
203,80,0.15035273368606702
203,90,0.1554232804232804
204,50,0.1613756613756614
204,60,0.15189594356261024
204,70,0.15674603174603177
204,80,0.15079365079365079
204,90,0.1554232804232804
205,50,0.1649029982363316
205,60,0.1560846560846561
205,70,0.15365961199294534
205,80,0.15343915343915343
205,90,0.15718694885361553
206,50,0.16358024691358025
206,60,0.15828924162257496
206,70,0.15674603174603177
206,80,0.15189594356261021
206,90,0.1574074074074074
207,50,0.16181657848324515
207,60,0.1593915343915344
207,70,0.1545414462081129
207,80,0.1576278659611993
207,90,0.1576278659611993
208,50,0.16578483245149914
208,60,0.16159611992945327
208,70,0.15630511463844798
208,80,0.16225749559082892
208,90,0.15674603174603174
209,50,0.16358024691358025
209,60,0.16380070546737213
209,70,0.1576278659611993
209,80,0.16490299823633156
209,90,0.15718694885361553
210,50,0.1631393298059965
210,60,0.16380070546737213
210,70,0.15674603174603174
210,80,0.1642416225749559
210,90,0.15850970017636684
211,50,0.16534391534391538
211,60,0.16159611992945327
211,70,0.1554232804232804
211,80,0.1673280423280423
211,90,0.1591710758377425
212,50,0.1631393298059965
212,60,0.16291887125220458
212,70,0.1541005291005291
212,80,0.16865079365079363
212,90,0.1593915343915344
213,50,0.16534391534391538
213,60,0.16071428571428573
213,70,0.15454144620811286
213,80,0.16865079365079363
213,90,0.16005291005291009
214,50,0.1626984126984127
214,60,0.16335978835978837
214,70,0.1580687830687831
214,80,0.1673280423280423
214,90,0.1591710758377425
215,50,0.16446208112874783
215,60,0.16203703703703703
215,70,0.15498236331569668
215,80,0.16909171075837742
215,90,0.16071428571428573
216,50,0.16622574955908292
216,60,0.16071428571428573
216,70,0.15674603174603177
216,80,0.16512345679012347
216,90,0.1613756613756614
217,50,0.1631393298059965
217,60,0.16203703703703703
217,70,0.15542328042328044
217,80,0.16556437389770723
217,90,0.15983245149911818
218,50,0.16622574955908292
218,60,0.16247795414462082
218,70,0.15674603174603177
218,80,0.166005291005291
218,90,0.16071428571428573
219,50,0.16622574955908292
