samples,diff
1,0.006694063531586248
2,0.007701547914817293
3,0.013208027939753085
4,0.018404564999845063
5,0.020736731442612132
6,0.02498647215047511
7,0.02599963635303103
8,0.029532009135832624
9,0.030169630829971802
10,0.03239770492281388
11,0.03454526356658385
12,0.03698481978968628
13,0.03666275525921011
14,0.03550665045597137
15,0.037518445741867155
16,0.04032638636989185
17,0.04305505195868096
18,0.04659134374390504
19,0.04790746961861727
20,0.05061971094167248
21,0.052403178766662596
22,0.0542309650406756
23,0.05650347788680098
24,0.05812334194298672
25,0.05887868864710568
26,0.06521792661075557
27,0.06628972091234377
28,0.06891953467770306
29,0.07175557819868067
30,0.06987335333543562
31,0.07057743493088885
32,0.07382386089181912
33,0.07714438060622411
34,0.07732240448115142
35,0.07802662916576286
36,0.07743969110969744
37,0.08322519955013498
38,0.0827309495469451
39,0.08421309985800451
40,0.08596973071896379
41,0.09146181433407034
42,0.09328435825879634
43,0.09599945771943223
44,0.09631826127533452
45,0.10114040509725505
46,0.1010725781020727
47,0.10203776824660186
48,0.10625852383026892
49,0.10842288132349269
50,0.1086662112725092
51,0.1118573145901726
52,0.11242696437717938
53,0.11569993018707313
54,0.11780697181417002
55,0.11834921957168038
56,0.11859785293351002
57,0.12035180155629965
58,0.12277631154428746
59,0.12382903215222499
60,0.12538737151596127
61,0.12828004279915203
62,0.12776107118184354
63,0.1288216653390666
64,0.12939339128596142
65,0.13273389973551292
66,0.13538095437734343
67,0.1373218649347714
68,0.13524697006428987
69,0.13749672535448745
70,0.14211395365369509
71,0.14088531084980377
72,0.14328500626128993
73,0.14563658634838292
74,0.14654773436090185
75,0.1466097821946049
76,0.1502346598397037
77,0.1514095330189625
78,0.1539133344513123
79,0.15797436334438553
80,0.15754614397503505
81,0.15979735111892077
82,0.16078224564307184
83,0.16175224613522562
84,0.16478952678501446
85,0.16550011392448902
86,0.16814938508117802
87,0.17050686827959438
88,0.17165677832481785
89,0.17128302306378496
90,0.17381845540266383
91,0.17489760011228397
92,0.1768767792726696
93,0.18009500208709664
94,0.17799911503456925
95,0.18351353514069219
96,0.18479815041313577
97,0.18386096928778056
98,0.1832509674467608
99,0.18686983352442268
100,0.18630477261583386
101,0.19024642960651392
102,0.18820188330851298
103,0.19332083870297426
104,0.19226441235925767
105,0.19456225654336695
106,0.1979350366107738
107,0.1972081710289113
108,0.19997911262848403
109,0.20304726499200706
110,0.20406800654017707
111,0.20570845811862365
112,0.20480968321700885
113,0.2044652831069122
114,0.21040045916126057
115,0.21075255145285623
116,0.21100015858288873
117,0.21302916740337835
118,0.21298955813703385
119,0.21593641555278897
120,0.21794487512964608
121,0.21831243016428822
122,0.21978691928130964
123,0.22307136685690537
124,0.22241677223669318
125,0.22649449243450254
126,0.2310376743728229
127,0.23315677741342195
128,0.2343614441250508
129,0.2366579312406468
130,0.23927993890001806
131,0.2420491789234227
132,0.24117853243384632
133,0.24360995718262005
134,0.24445968440182353
135,0.24598734162217537
136,0.24809875703825493
137,0.24852890036437608
138,0.25031226702441994
139,0.25504791481729244
140,0.25694650743972486
141,0.25663889126864486
142,0.256781964021735
143,0.25849050143180297
144,0.2607375854205819
145,0.26199728586297344
146,0.2625398617230122
147,0.2631679146714691
148,0.2650170157616809
149,0.2676040868815495
150,0.2710765654591886
151,0.2724763346937436
152,0.27319798162261283
153,0.2747090313866524
154,0.28045137702808376
155,0.28255555231503676
156,0.28387838606366284
157,0.28607526034024233
158,0.2872236611138352
159,0.2905652413649794
160,0.29158988095346594
161,0.29066675173028517
162,0.2916277676815364
163,0.29205171351545456
164,0.29857503887103565
165,0.2988562765102286
166,0.29812998328499896
167,0.30236810734056496
168,0.302453575315024
169,0.30418433529161937
170,0.30846763450836573
171,0.30792372983308697
172,0.311258917553303
173,0.31422858538594883
174,0.313628103986628
175,0.31636933043387916
176,0.31423265021171726
177,0.31546989568162387
178,0.31717544371309986
179,0.3213242965390652
180,0.31986093192054815
181,0.3194198454637091
182,0.32378231582055705
183,0.32748506313239484
184,0.32756714527104003
185,0.329612947472608
186,0.3306648450900368
187,0.3349315058630099
188,0.3347324442362411
189,0.33818924771558617
190,0.33944152848385645
191,0.34373624749138276
192,0.3461902657448201
193,0.34632401947470787
194,0.34743875054911605
195,0.35173736121718746
196,0.35785129390877657
197,0.3594832284924236
198,0.35957575340543085
199,0.3595900787263789
200,0.3634827837312184
201,0.3604762444655483
202,0.3624623484120749
203,0.3654757532231516
204,0.3660620642388295
205,0.36859534568335556
206,0.36986368160201527
207,0.3709944231684132
208,0.3752221773612901
209,0.3771676968478461
210,0.37845716986050176
211,0.3808586060381802
212,0.38396355510026264
213,0.38585869991195915
214,0.3840083000825725
215,0.388713977532268
216,0.39078610449336415
217,0.3902321835770102
218,0.39388579480103314
219,0.3917191916282817
220,0.3972240120012614
221,0.3973098691417749
222,0.40095103890020034
223,0.4041102178418509
224,0.40497008616336955
225,0.40915508039423343
226,0.40651285250515395
227,0.40668530592826585
228,0.41068027502283044
229,0.4147903433957518
230,0.41737949158690435
231,0.41918319331254134
232,0.42099684383595604
233,0.4213366532448429
234,0.4251243627064084
235,0.4275119529573886
236,0.4286601267933993
237,0.42788625141038517
238,0.4349050817613273
239,0.4340034797095928
240,0.4358550069357229
241,0.4374009832139101
242,0.4385268907363897
243,0.4387982743629798
244,0.43992037316194227
245,0.4404730099214559
246,0.4406908399242448
247,0.44213389590765007
248,0.4462869302180606
249,0.44465661062797
250,0.44716774332903764
251,0.44880864695985667
252,0.45221934292000315
253,0.4543411655660042
254,0.45587515607655
