samples,proportion,diff
1,50,0.0026455026455026454
1,60,0.0013227513227513227
1,70,0.0008818342151675485
1,80,0.0013227513227513227
1,90,0.001763668430335097
2,50,0.0008818342151675485
2,60,0.003527336860670194
2,70,0.0026455026455026454
2,80,0.003968253968253968
2,90,0.003968253968253968
3,50,0.0048500881834215165
3,60,0.005291005291005291
3,70,0.005731922398589065
3,80,0.004409171075837742
3,90,0.0048500881834215165
4,50,0.006172839506172839
4,60,0.006172839506172839
4,70,0.006172839506172839
4,80,0.003968253968253968
4,90,0.003968253968253968
5,50,0.006172839506172839
5,60,0.006172839506172839
5,70,0.006613756613756614
5,80,0.0048500881834215165
5,90,0.004409171075837742
6,50,0.006172839506172839
6,60,0.006172839506172839
6,70,0.006613756613756614
6,80,0.006613756613756614
6,90,0.005731922398589065
7,50,0.006613756613756614
7,60,0.006172839506172839
7,70,0.006613756613756614
7,80,0.006613756613756614
7,90,0.005291005291005291
8,50,0.006172839506172839
8,60,0.006172839506172839
8,70,0.006613756613756614
8,80,0.006613756613756614
8,90,0.0048500881834215165
9,50,0.006172839506172839
9,60,0.006172839506172839
9,70,0.006613756613756614
9,80,0.006613756613756614
9,90,0.007275132275132275
10,50,0.006172839506172839
10,60,0.006613756613756614
10,70,0.006613756613756614
10,80,0.009259259259259259
10,90,0.009700176366843033
11,50,0.020282186948853614
11,60,0.020282186948853614
11,70,0.020282186948853614
11,80,0.02138447971781305
11,90,0.022707231040564373
12,50,0.020282186948853614
12,60,0.020282186948853614
12,70,0.02138447971781305
12,80,0.022707231040564373
12,90,0.02292768959435626
13,50,0.020282186948853614
13,60,0.020282186948853614
13,70,0.022707231040564373
13,80,0.022707231040564373
13,90,0.027336860670194002
14,50,0.020282186948853614
14,60,0.020943562610229276
14,70,0.022707231040564373
14,80,0.026675485008818344
14,90,0.027336860670194002
15,50,0.02072310405643739
15,60,0.022707231040564373
15,70,0.022707231040564373
15,80,0.027336860670194002
15,90,0.027336860670194002
16,50,0.021164021164021163
16,60,0.022707231040564373
16,70,0.027116402116402115
16,80,0.027116402116402115
16,90,0.027336860670194002
17,50,0.024250440917107586
17,60,0.022707231040564373
17,70,0.027116402116402115
17,80,0.027336860670194002
17,90,0.027336860670194002
18,50,0.025132275132275134
18,60,0.025132275132275134
18,70,0.027116402116402115
18,80,0.027336860670194002
18,90,0.027336860670194002
19,50,0.025132275132275134
19,60,0.027998236331569667
19,70,0.027116402116402115
19,80,0.027336860670194002
19,90,0.027336860670194002
20,50,0.025132275132275134
20,60,0.027116402116402115
20,70,0.027777777777777773
20,80,0.027336860670194002
20,90,0.027336860670194002
21,50,0.029541446208112873
21,60,0.029541446208112873
21,70,0.027116402116402115
21,80,0.027336860670194002
21,90,0.027336860670194002
22,50,0.033950617283950615
22,60,0.029541446208112873
22,70,0.027336860670194002
22,80,0.027336860670194002
22,90,0.03196649029982363
23,50,0.033950617283950615
23,60,0.029541446208112873
23,70,0.027336860670194002
23,80,0.027336860670194002
23,90,0.03196649029982363
24,50,0.033950617283950615
24,60,0.029541446208112873
24,70,0.0291005291005291
24,80,0.03196649029982363
24,90,0.03262786596119929
25,50,0.033950617283950615
25,60,0.029541446208112873
25,70,0.027557319223985893
25,80,0.03196649029982363
25,90,0.03262786596119929
26,50,0.033950617283950615
26,60,0.033950617283950615
26,70,0.027998236331569667
26,80,0.03196649029982363
26,90,0.03262786596119929
27,50,0.033950617283950615
27,60,0.033950617283950615
27,70,0.02976190476190476
27,80,0.03196649029982363
27,90,0.03461199294532628
28,50,0.033950617283950615
28,60,0.033950617283950615
28,70,0.03439153439153439
28,80,0.03196649029982363
28,90,0.03725749559082893
29,50,0.033950617283950615
29,60,0.033950617283950615
29,70,0.03439153439153439
29,80,0.03196649029982363
29,90,0.03725749559082893
30,50,0.033950617283950615
30,60,0.033950617283950615
30,70,0.03439153439153439
30,80,0.03328924162257495
30,90,0.03791887125220458
31,50,0.033950617283950615
31,60,0.033950617283950615
31,70,0.03439153439153439
31,80,0.033950617283950615
31,90,0.03725749559082893
32,50,0.033950617283950615
32,60,0.038580246913580245
32,70,0.03439153439153439
32,80,0.03725749559082893
32,90,0.03791887125220458
33,50,0.033950617283950615
33,60,0.038580246913580245
33,70,0.03439153439153439
33,80,0.03725749559082893
33,90,0.03791887125220458
34,50,0.033950617283950615
34,60,0.038580246913580245
34,70,0.03880070546737214
34,80,0.03725749559082893
34,90,0.03791887125220458
35,50,0.033950617283950615
35,60,0.038580246913580245
35,70,0.04276895943562611
35,80,0.03725749559082893
35,90,0.03791887125220458
36,50,0.033950617283950615
36,60,0.038580246913580245
36,70,0.04343033509700177
36,80,0.03835978835978836
36,90,0.03791887125220458
37,50,0.038580246913580245
37,60,0.038580246913580245
37,70,0.04343033509700177
37,80,0.03813932980599647
37,90,0.04254850088183422
38,50,0.043209876543209874
38,60,0.038580246913580245
38,70,0.04343033509700177
38,80,0.03835978835978836
38,90,0.04254850088183422
39,50,0.043209876543209874
39,60,0.038580246913580245
39,70,0.04343033509700177
39,80,0.040123456790123455
39,90,0.04254850088183422
40,50,0.043209876543209874
40,60,0.04056437389770723
40,70,0.04343033509700177
40,80,0.03835978835978836
40,90,0.04254850088183422
41,50,0.043209876543209874
41,60,0.04056437389770723
41,70,0.04343033509700177
41,80,0.03968253968253968
41,90,0.04254850088183422
42,50,0.043209876543209874
42,60,0.043209876543209874
42,70,0.04343033509700177
42,80,0.044973544973544985
42,90,0.04254850088183422
43,50,0.043209876543209874
43,60,0.043209876543209874
43,70,0.04343033509700177
43,80,0.044973544973544985
43,90,0.04254850088183422
44,50,0.043209876543209874
44,60,0.04343033509700177
44,70,0.04343033509700177
44,80,0.044973544973544985
44,90,0.04320987654320988
45,50,0.043209876543209874
45,60,0.04343033509700177
45,70,0.04343033509700177
45,80,0.044973544973544985
45,90,0.04320987654320988
46,50,0.043209876543209874
46,60,0.0480599647266314
