iteration_number,party_number,lowest_samples
1,14,27047
2,14,27104
3,14,27079
4,14,27067
5,14,27002
6,14,27029
7,14,27110
8,14,27021
9,14,27152
10,14,27131
11,14,27231
12,14,27196
13,14,27054
14,14,27166
15,14,27104
16,14,27047
17,14,27025
18,14,27136
19,14,27121
20,14,27100
21,14,27072
22,14,27073
23,14,27085
24,14,27126
25,14,27078
26,14,27181
27,14,27131
28,14,27159
29,14,27160
30,14,27097
31,14,27147
32,14,27229
33,14,27195
34,14,27139
35,14,27135
36,14,27241
37,14,27081
38,14,27127
39,14,27150
40,14,26996
41,14,27120
42,14,27196
43,14,27048
44,14,27131
45,14,27076
46,14,27162
47,14,27058
48,14,27080
49,14,27122
50,14,1214
51,14,27172
52,14,27200
53,14,27128
54,14,27020
55,14,27218
56,14,27145
57,14,608
58,14,27056
59,14,27238
60,14,27083
61,14,26990
62,14,27087
63,14,27162
64,14,27134
65,14,27143
66,14,27121
67,14,27080
68,14,27133
69,14,27058
70,14,27024
71,14,27110
72,14,27105
73,14,27110
74,14,27081
75,14,27009
76,14,27304
77,14,27272
78,14,27259
79,14,27242
80,14,27162
81,14,27123
82,14,26942
83,14,27144
84,14,27134
85,14,26952
86,14,27125
87,14,27180
88,14,27244
89,14,27060
90,14,27152
91,14,27089
92,14,27154
93,14,27032
94,14,27110
95,14,26983
96,14,27301
97,14,27143
98,14,27215
99,14,27065
100,14,27030
101,14,27212
102,14,27075
103,14,27219
104,14,27110
105,14,27123
106,14,27196
107,14,27092
108,14,27144
109,14,27129
110,14,27163
111,14,27024
112,14,26999
113,14,27186
114,14,27124
115,14,27141
116,14,27077
117,14,27156
118,14,27264
119,14,27203
120,14,27121
121,14,27158
122,14,27118
123,14,27046
124,14,27056
125,14,27089
126,14,27239
127,14,27063
128,14,27098
129,14,27184
130,14,27087
131,14,27059
132,14,27077
133,14,27096
134,14,26966
135,14,27119
136,14,27159
137,14,27190
138,14,27028
139,14,27253
140,14,27186
141,14,27109
142,14,27165
143,14,27149
144,14,27193
145,14,27027
146,14,27153
147,14,27153
148,14,27133
149,14,27200
150,14,27109
151,14,27080
152,14,27095
153,14,27109
154,14,27154
155,14,27071
156,14,27100
157,14,27179
158,14,27146
159,14,27018
160,14,27153
161,14,27090
162,14,27064
163,14,27194
164,14,27086
165,14,27093
166,14,27004
167,14,27132
168,14,27107
169,14,27252
170,14,27180
171,14,27072
172,14,27134
173,14,27072
174,14,27202
175,14,27052
176,14,27144
177,14,27016
178,14,27137
179,14,27047
180,14,27195
181,14,27116
182,14,27149
183,14,27173
184,14,27052
185,14,27282
186,14,27110
187,14,27150
188,14,26998
189,14,27037
190,14,27065
191,14,27091
192,14,27156
193,14,27091
194,14,27173
195,14,27126
196,14,27133
197,14,27082
198,14,27099
199,14,27197
200,14,27192
201,14,27061
202,14,27150
203,14,27167
204,14,27155
205,14,27116
206,14,27066
207,14,27180
208,14,26999
209,14,27122
210,14,27109
211,14,27155
212,14,27245
213,14,26975
214,14,27045
215,14,27199
216,14,27178
217,14,27136
218,14,27008
219,14,27147
220,14,27131
221,14,27151
222,14,27001
223,14,27061
224,14,27090
225,14,27122
226,14,27138
227,14,27079
228,14,27181
229,14,27141
230,14,27312
231,14,26996
232,14,27130
233,14,26992
234,14,27032
235,14,27146
236,14,27210
237,14,27182
238,14,27142
239,14,27222
240,14,27089
241,14,27086
242,14,27184
243,14,27131
244,14,27148
245,14,27236
246,14,27196
247,14,27161
248,14,27138
249,14,27182
250,14,27124
251,14,27030
252,14,27130
253,14,27146
254,14,27203
255,14,27140
256,14,27180
257,14,27020
258,14,27108
259,14,27265
260,14,27196
261,14,27199
262,14,27072
263,14,27170
264,14,27035
265,14,27223
266,14,27134
267,14,27194
268,14,27017
269,14,27170
