iteration_number,party_number,lowest_samples
1,25,1677
2,25,1622
3,25,1782
4,25,1980
5,25,1586
6,25,1666
7,25,1887
8,25,1547
9,25,1750
10,25,1747
11,25,1726
12,25,1701
13,25,1964
14,25,1917
15,25,2064
16,25,1733
17,25,1970
18,25,2059
19,25,1875
20,25,2040
21,25,1979
22,25,1870
23,25,2083
24,25,2196
25,25,1611
26,25,2033
27,25,1700
28,25,1970
29,25,1751
30,25,1934
31,25,1644
32,25,1986
33,25,1957
34,25,1990
35,25,1830
36,25,1567
37,25,1402
38,25,2097
39,25,1625
40,25,2114
41,25,1799
42,25,1766
43,25,1714
44,25,1858
45,25,2006
46,25,1593
47,25,2014
48,25,1638
49,25,1951
50,25,1689
51,25,1947
52,25,1582
53,25,1793
54,25,1847
55,25,1796
56,25,1749
57,25,1714
58,25,1971
59,25,1807
60,25,1879
61,25,1924
62,25,2047
63,25,1665
64,25,1756
65,25,1900
66,25,2001
67,25,1926
68,25,1951
69,25,1577
70,25,1464
71,25,1853
72,25,1944
73,25,1939
74,25,1768
75,25,1679
76,25,1681
77,25,1927
78,25,1813
79,25,1984
80,25,2052
81,25,2022
82,25,1856
83,25,2094
84,25,1838
85,25,1749
86,25,1682
87,25,1964
88,25,1823
89,25,1943
90,25,1665
91,25,1713
92,25,1668
93,25,1622
94,25,1801
95,25,1898
96,25,2079
97,25,1681
98,25,1828
99,25,1783
100,25,1851
101,25,1779
102,25,1821
103,25,1513
104,25,1372
105,25,1914
106,25,1783
107,25,1956
108,25,2123
109,25,1920
110,25,1729
111,25,1583
112,25,1449
113,25,1422
114,25,1947
115,25,1878
116,25,2140
117,25,1772
118,25,1504
119,25,2160
120,25,1710
121,25,1874
122,25,1864
123,25,1773
124,25,1819
125,25,1589
126,25,1971
127,25,1956
128,25,1688
129,25,1689
130,25,1683
131,25,1960
132,25,1467
133,25,1973
134,25,1776
135,25,1609
136,25,1559
137,25,2222
138,25,1991
139,25,1766
140,25,1958
141,25,2006
142,25,1950
143,25,1554
144,25,1721
145,25,2015
146,25,1829
147,25,1676
148,25,1930
149,25,1695
150,25,1858
151,25,2125
152,25,1371
153,25,1454
154,25,2113
155,25,1708
156,25,1425
157,25,1701
158,25,1844
159,25,1855
160,25,1848
161,25,1888
162,25,1621
163,25,1707
164,25,1725
165,25,1405
166,25,1756
167,25,1616
168,25,1821
169,25,1787
170,25,1748
171,25,1843
172,25,1763
173,25,1738
174,25,1833
175,25,1827
176,25,1924
177,25,2111
178,25,1996
179,25,1775
180,25,1621
181,25,1947
182,25,1687
183,25,1774
184,25,1737
185,25,1655
186,25,1642
187,25,2008
188,25,1683
189,25,1672
190,25,1815
191,25,1865
192,25,1908
193,25,1427
194,25,1946
195,25,1408
196,25,2065
197,25,1491
198,25,1830
199,25,1718
200,25,1226
201,25,1839
202,25,1597
203,25,1568
204,25,1723
205,25,1993
206,25,1445
207,25,1842
208,25,1677
209,25,1996
210,25,1710
211,25,1953
212,25,2014
213,25,1947
214,25,2154
215,25,1922
216,25,1561
217,25,2022
218,25,1938
219,25,2016
220,25,1861
221,25,2082
222,25,1516
223,25,1885
224,25,1758
225,25,1661
226,25,1759
227,25,1484
228,25,1970
229,25,2205
230,25,1466
231,25,1728
232,25,1790
233,25,1674
234,25,1950
235,25,1812
236,25,1819
237,25,1803
238,25,2210
239,25,1867
240,25,1997
241,25,1541
242,25,1662
243,25,1774
244,25,1978
245,25,1607
246,25,1896
247,25,1968
248,25,1623
249,25,1591
250,25,1906
251,25,1476
252,25,1856
253,25,1782
254,25,1666
255,25,1578
256,25,1638
257,25,1831
258,25,1726
259,25,1735
260,25,1728
261,25,1897
262,25,1932
263,25,1960
264,25,1614
265,25,1573
266,25,1632
267,25,1646
268,25,1430
269,25,1748
270,25,2031
271,25,1777
272,25,1619
273,25,2055
274,25,1608
275,25,1539
276,25,2037
277,25,1961
278,25,1759
279,25,2123
280,25,1811
281,25,2027
282,25,1823
283,25,1835
284,25,1789
285,25,1764
286,25,2015
287,25,1777
288,25,1953
289,25,1872
290,25,1661
291,25,1641
292,25,1742
293,25,2129
294,25,1957
295,25,1831
296,25,1650
297,25,1780
298,25,2012
299,25,1860
300,25,1497
301,25,1933
302,25,1503
303,25,1673
304,25,1789
305,25,1496
306,25,1682
307,25,1992
308,25,2199
309,25,1702
310,25,1776
311,25,1826
312,25,1869
313,25,1726
314,25,1860
315,25,1571
316,25,1895
317,25,1797
318,25,1758
319,25,1504
320,25,1851
321,25,2095
322,25,1463
323,25,1613
324,25,2196
325,25,1798
326,25,1931
327,25,1734
328,25,1867
329,25,1574
330,25,2030
331,25,1980
332,25,1752
333,25,1737
334,25,1952
335,25,1788
336,25,1875
337,25,2113
338,25,1968
339,25,1809
340,25,1913
341,25,1580
342,25,1770
343,25,2010
344,25,1638
345,25,1557
346,25,1496
347,25,1776
348,25,1845
349,25,1889
350,25,2026
351,25,1681
352,25,1901
353,25,1658
354,25,1794
355,25,1747
356,25,1715
357,25,1779
358,25,1689
359,25,1553
360,25,1755
361,25,1909
362,25,2020
363,25,1921
364,25,2115
365,25,1399
366,25,1941
367,25,1792
368,25,1637
369,25,1672
370,25,1760
371,25,1874
372,25,1968
373,25,1748
374,25,2128
375,25,1583
376,25,1479
377,25,1802
378,25,1643
379,25,1867
380,25,1936
381,25,1783
382,25,1953
383,25,1792
384,25,1928
385,25,1866
386,25,1597
387,25,1759
388,25,1687
389,25,1915
390,25,1546
391,25,1868
392,25,1779
393,25,1882
394,25,1587
395,25,1635
396,25,1885
397,25,1643
398,25,1793
399,25,1805
400,25,1660
401,25,2075
402,25,1552
403,25,1766
404,25,1776
405,25,1909
406,25,1582
407,25,1944
408,25,1818
409,25,2118
410,25,1894
411,25,1969
412,25,1672
413,25,2127
414,25,1594
415,25,1909
416,25,1460
417,25,1779
418,25,2056
419,25,1756
420,25,1783
421,25,2047
422,25,1668
423,25,1646
424,25,1775
425,25,1867
426,25,1548
427,25,1667
428,25,1865
429,25,1465
430,25,1897
431,25,1853
432,25,1913
433,25,1682
434,25,1919
435,25,1843
436,25,1727
437,25,1843
438,25,1880
439,25,1665
440,25,1554
441,25,1498
442,25,1733
443,25,1951
444,25,1797
445,25,1780
446,25,1878
447,25,1923
448,25,1643
449,25,1754
450,25,1572
451,25,1712
452,25,1666
453,25,2009
454,25,1694
455,25,2172
456,25,1876
457,25,1571
458,25,1678
459,25,1680
460,25,1816
461,25,1808
462,25,1623
463,25,1870
464,25,1846
465,25,1538
466,25,1806
467,25,1903
468,25,1746
469,25,1866
470,25,1869
471,25,1520
472,25,1709
473,25,1926
474,25,2080
475,25,1823
476,25,1777
477,25,1572
478,25,1722
479,25,1730
480,25,1604
481,25,1786
482,25,1867
483,25,1825
484,25,1689
485,25,1961
486,25,1744
487,25,1792
488,25,1640
489,25,1814
490,25,1761
491,25,1633
492,25,1865
493,25,1712
494,25,1604
495,25,2056
496,25,1961
497,25,1866
498,25,1781
499,25,2020
500,25,1840
