iteration_number,party_number,lowest_samples
2,20,2638
8,20,3233
11,20,1576
13,20,2716
17,20,2703
19,20,1896
20,20,1013
36,20,204
37,20,223
38,20,1005
40,20,2987
56,20,2648
57,20,1764
66,20,3197
79,20,1873
95,20,2914
96,20,2177
106,20,681
108,20,3464
117,20,3021
118,20,1441
128,20,81
129,20,251
130,20,670
134,20,1924
139,20,3450
165,20,3260
167,20,101
169,20,1
171,20,53
172,20,184
173,20,1195
181,20,589
187,20,100
201,20,72
207,20,2024
208,20,258
210,20,2195
211,20,302
223,20,3506
225,20,20
226,20,4538
231,20,2562
235,20,5258
243,20,216
245,20,2153
258,20,2474
264,20,427
266,20,1248
268,20,158
274,20,4845
281,20,1981
285,20,788
289,20,225
294,20,337
301,20,1799
311,20,3484
318,20,2192
319,20,1368
322,20,983
323,20,3005
324,20,775
331,20,634
337,20,1014
338,20,870
354,20,110
377,20,1999
388,20,447
397,20,1090
404,20,177
417,20,2052
421,20,3019
422,20,180
425,20,839
432,20,237
440,20,16
442,20,305
448,20,2208
450,20,594
461,20,1488
471,20,498
474,20,449
