iteration_number,party_number,lowest_samples
1,3,3779
2,3,293
3,3,76
4,3,4152
5,3,3969
6,3,4368
7,3,3556
8,3,4292
9,3,4214
10,3,1206
11,3,204
12,3,4305
13,3,2330
14,3,602
15,3,487
16,3,1390
17,3,273
18,3,27
19,3,4063
20,3,1199
21,3,3645
22,3,1594
23,3,1596
24,3,1596
25,3,3622
26,3,2480
27,3,3751
28,3,2030
29,3,1310
30,3,3683
31,3,167
32,3,1726
33,3,2501
34,3,4019
35,3,4054
36,3,1161
37,3,4415
38,3,3230
39,3,3923
40,3,3949
41,3,1739
42,3,3631
43,3,19
44,3,3514
45,3,546
46,3,2379
47,3,3966
48,3,4070
49,3,4006
50,3,101
51,3,822
52,3,3801
53,3,2478
54,3,1084
55,3,3729
56,3,3838
57,3,3770
58,3,4093
59,3,3938
60,3,265
61,3,4179
62,3,291
63,3,319
64,3,35
65,3,4413
66,3,3649
67,3,3734
68,3,1278
69,3,4389
70,3,3920
71,3,3806
72,3,3432
73,3,2
74,3,764
75,3,1786
76,3,4044
77,3,291
78,3,789
79,3,110
80,3,4522
81,3,4023
82,3,1043
83,3,689
84,3,4067
85,3,1402
86,3,4111
87,3,3951
88,3,4305
89,3,4859
90,3,2415
91,3,1229
92,3,435
93,3,56
94,3,1218
95,3,37
96,3,4090
97,3,242
98,3,846
99,3,3991
100,3,3851
101,3,4082
102,3,1602
103,3,4060
104,3,1746
105,3,151
106,3,3962
107,3,1576
108,3,1090
109,3,546
110,3,562
111,3,3348
112,3,277
113,3,2485
114,3,2224
115,3,2172
116,3,2928
117,3,3407
118,3,17
119,3,3407
120,3,1499
121,3,4081
122,3,786
123,3,55
124,3,3926
125,3,95
126,3,4294
127,3,4558
128,3,481
129,3,406
130,3,3785
131,3,3637
132,3,878
133,3,836
134,3,2270
135,3,4347
136,3,79
137,3,4243
138,3,361
139,3,3627
140,3,136
141,3,54
142,3,3220
143,3,3743
144,3,3718
145,3,2755
146,3,3031
147,3,4271
148,3,3573
149,3,4023
150,3,1826
151,3,215
152,3,617
153,3,633
154,3,245
155,3,3881
156,3,3934
157,3,3698
158,3,3209
159,3,2686
160,3,2465
161,3,1222
162,3,3226
163,3,1257
164,3,3359
165,3,3882
166,3,4481
167,3,3563
168,3,277
169,3,4252
170,3,4305
171,3,1309
172,3,1047
173,3,1067
174,3,3442
175,3,195
176,3,1263
177,3,3742
178,3,4085
179,3,144
180,3,3965
181,3,233
182,3,2804
183,3,2534
184,3,3955
185,3,708
186,3,3360
187,3,3847
188,3,1790
189,3,4119
190,3,3461
191,3,4402
192,3,1219
193,3,445
