iteration_number,party_number,lowest_samples
1,18,4249
2,18,4331
3,18,4440
4,18,4163
5,18,4615
6,18,4522
7,18,4540
8,18,4315
9,18,4412
10,18,4286
11,18,4285
12,18,4273
13,18,4383
14,18,4141
15,18,4414
16,18,4491
17,18,4359
18,18,4109
19,18,4331
20,18,4295
21,18,4173
22,18,4515
23,18,4536
24,18,4530
25,18,4445
26,18,4380
27,18,4430
28,18,4570
29,18,3811
30,18,4067
31,18,4489
32,18,4554
33,18,4812
34,18,4256
35,18,4346
36,18,4403
37,18,4238
38,18,4633
39,18,4456
40,18,4433
41,18,4169
42,18,4189
43,18,4368
44,18,4337
45,18,4073
46,18,4034
47,18,4311
48,18,4385
49,18,4616
50,18,4521
51,18,4589
52,18,4250
53,18,4255
54,18,4476
55,18,4934
56,18,4310
57,18,4012
58,18,4510
59,18,4610
60,18,4293
61,18,4397
62,18,4343
63,18,4415
64,18,4206
65,18,4410
66,18,4286
67,18,4406
68,18,4515
69,18,4532
70,18,4401
71,18,4561
72,18,4484
73,18,4466
74,18,4282
75,18,4627
76,18,4355
77,18,4649
78,18,4554
79,18,4352
80,18,4403
81,18,4715
82,18,4438
83,18,3971
84,18,4183
85,18,4478
86,18,4409
87,18,4215
88,18,4243
89,18,4271
90,18,4311
91,18,4355
92,18,4551
93,18,4513
94,18,4457
95,18,4614
96,18,4428
97,18,4081
98,18,4302
99,18,4321
100,18,3940
101,18,4375
102,18,4323
103,18,4580
104,18,4530
105,18,4401
106,18,4036
107,18,4245
108,18,4450
109,18,4243
110,18,4584
111,18,4109
112,18,4423
113,18,4499
114,18,4302
115,18,4489
116,18,4683
117,18,4452
118,18,4279
119,18,4210
120,18,4259
121,18,4238
122,18,4058
123,18,4054
124,18,4338
125,18,4492
126,18,4467
127,18,4705
128,18,4404
129,18,4386
130,18,4160
131,18,4292
132,18,4496
133,18,4732
134,18,4396
135,18,4079
136,18,4510
137,18,4353
138,18,4283
139,18,4264
140,18,4406
141,18,4443
142,18,4359
143,18,4286
144,18,4323
145,18,4227
146,18,4349
147,18,4480
148,18,4389
149,18,4277
150,18,4407
151,18,4550
152,18,4596
153,18,4364
154,18,4284
155,18,4261
156,18,4445
157,18,4628
158,18,4381
159,18,4220
160,18,4411
161,18,4255
162,18,4135
163,18,4318
164,18,4273
165,18,4491
166,18,4420
167,18,4327
168,18,4391
169,18,4617
170,18,4704
171,18,4276
172,18,4374
173,18,4416
174,18,4848
175,18,4524
176,18,4521
177,18,4364
178,18,4547
179,18,4502
180,18,4214
181,18,4213
182,18,4590
183,18,4366
184,18,4455
185,18,4384
186,18,4290
187,18,4423
188,18,4478
189,18,4560
190,18,4540
191,18,4170
192,18,4368
193,18,4299
194,18,4315
195,18,4531
196,18,4340
197,18,4568
198,18,4461
199,18,4631
200,18,4154
201,18,4417
202,18,4383
203,18,4340
204,18,4468
205,18,4145
206,18,4470
207,18,4714
208,18,4327
209,18,4356
210,18,4323
211,18,4169
212,18,4664
213,18,4657
214,18,4347
215,18,4352
216,18,4353
217,18,4144
218,18,4300
219,18,4293
220,18,4146
221,18,4294
222,18,4369
223,18,4303
224,18,4467
225,18,4287
226,18,4270
227,18,4191
228,18,4304
229,18,4519
230,18,4318
231,18,4255
232,18,4508
233,18,4430
234,18,4304
235,18,4383
236,18,4746
237,18,4295
238,18,4552
239,18,4379
240,18,4232
241,18,4442
242,18,4251
243,18,4595
244,18,4556
245,18,4349
246,18,4226
247,18,4437
248,18,4559
249,18,4522
250,18,4326
251,18,4478
252,18,4482
253,18,4108
254,18,4427
255,18,4408
256,18,4471
257,18,4383
258,18,4041
259,18,4189
260,18,4429
261,18,4169
262,18,4642
263,18,4298
264,18,4584
265,18,4390
266,18,4679
267,18,4534
268,18,4374
269,18,4203
270,18,4444
271,18,4540
272,18,4278
273,18,4505
274,18,4412
275,18,4475
276,18,4234
277,18,4319
278,18,4422
279,18,4667
280,18,4320
281,18,4140
282,18,4194
283,18,4631
284,18,4293
285,18,4441
286,18,4430
287,18,4130
288,18,4476
289,18,4228
290,18,4425
291,18,4328
292,18,4220
293,18,4736
294,18,4308
295,18,4312
296,18,4367
297,18,4427
298,18,4388
299,18,4340
300,18,4148
301,18,4433
302,18,4664
303,18,4439
304,18,4382
305,18,4515
306,18,4435
307,18,4430
308,18,4179
309,18,4587
310,18,4902
311,18,4408
312,18,4480
313,18,4479
314,18,4583
315,18,4352
316,18,4525
317,18,4516
318,18,4671
319,18,4013
320,18,4619
321,18,4590
322,18,4273
323,18,4404
324,18,4329
325,18,4404
326,18,4132
327,18,4257
328,18,4204
329,18,4241
330,18,4299
331,18,4633
332,18,4623
333,18,4390
334,18,4563
335,18,4662
336,18,4277
337,18,4129
338,18,4326
339,18,4129
340,18,4252
341,18,4571
342,18,4549
343,18,4585
344,18,4283
345,18,4090
346,18,4420
347,18,4306
348,18,4546
349,18,4465
350,18,4839
351,18,4498
352,18,4551
353,18,4460
354,18,4399
355,18,4372
356,18,4412
357,18,4184
358,18,4576
359,18,4165
360,18,4527
361,18,4374
362,18,4325
363,18,4206
364,18,4428
365,18,4260
366,18,4373
367,18,4409
368,18,4245
369,18,4171
370,18,4660
371,18,4376
372,18,4640
373,18,4170
374,18,4154
375,18,4112
376,18,4551
377,18,4278
378,18,4552
379,18,4341
380,18,4380
381,18,4305
382,18,4500
383,18,4086
384,18,4121
385,18,4444
386,18,4307
387,18,4219
388,18,4509
389,18,4437
390,18,4261
391,18,4518
392,18,4418
393,18,4321
394,18,4620
395,18,4196
396,18,4531
397,18,4500
398,18,4439
399,18,4151
400,18,4112
401,18,4615
402,18,4546
403,18,4337
404,18,4712
405,18,4156
406,18,4396
407,18,4342
408,18,4368
409,18,4129
410,18,4703
411,18,5086
412,18,4378
413,18,4665
414,18,4392
415,18,4061
416,18,4479
417,18,4333
418,18,4949
419,18,4456
420,18,4508
421,18,4326
422,18,4659
423,18,4464
424,18,4653
425,18,4336
426,18,4551
427,18,4082
428,18,4757
429,18,4067
430,18,4516
431,18,4501
432,18,4622
433,18,4325
434,18,4240
435,18,4488
436,18,4673
437,18,4352
438,18,4650
439,18,4501
440,18,4258
441,18,4691
442,18,4038
443,18,4536
444,18,4539
445,18,4354
446,18,4348
447,18,4441
448,18,4115
449,18,4148
450,18,4668
451,18,4185
452,18,3974
453,18,4111
454,18,4217
455,18,4661
456,18,4420
457,18,4243
458,18,4503
459,18,4676
460,18,4188
461,18,4162
462,18,4434
463,18,4063
464,18,4341
465,18,4631
466,18,4413
467,18,4342
468,18,4505
469,18,4355
470,18,4253
471,18,4612
472,18,4348
473,18,4310
474,18,4554
475,18,4593
476,18,4627
477,18,4342
478,18,4535
479,18,4364
480,18,4469
481,18,4421
482,18,4246
483,18,4313
484,18,4124
485,18,4477
486,18,4396
487,18,4162
488,18,4134
489,18,4366
490,18,4247
491,18,4609
492,18,4606
493,18,4179
494,18,4124
495,18,4563
496,18,4407
497,18,4747
498,18,4218
499,18,4446
500,18,4470
