iteration_number,party_number,lowest_samples
2,10,2638
8,10,3233
11,10,1576
13,10,2716
17,10,2703
19,10,1896
20,10,1013
36,10,204
37,10,223
38,10,1005
40,10,2987
56,10,2648
57,10,1764
66,10,3197
79,10,1873
95,10,2914
96,10,2177
106,10,681
108,10,3464
117,10,3021
118,10,1441
128,10,81
129,10,251
130,10,670
134,10,1924
139,10,3450
165,10,3260
167,10,101
169,10,2
171,10,53
172,10,184
173,10,1195
181,10,589
187,10,100
201,10,72
207,10,2024
208,10,258
210,10,2195
211,10,302
223,10,3506
225,10,20
226,10,4538
231,10,2562
235,10,5258
243,10,216
245,10,2153
258,10,2474
264,10,427
266,10,1248
268,10,158
274,10,4845
281,10,1981
285,10,788
289,10,225
294,10,337
301,10,1799
311,10,3484
318,10,2192
319,10,1368
322,10,983
323,10,3005
324,10,775
331,10,634
337,10,1014
338,10,870
354,10,110
377,10,1999
388,10,447
397,10,1090
404,10,177
417,10,2052
421,10,3019
422,10,180
425,10,839
432,10,237
440,10,16
442,10,305
448,10,2208
450,10,594
461,10,1488
471,10,498
474,10,449
