iteration_number,party_number,lowest_samples
1,18,4496
2,18,4334
3,18,4416
4,18,4324
5,18,4413
6,18,4320
7,18,4499
8,18,4127
9,18,4512
10,18,4460
11,18,4281
12,18,4385
13,18,4377
14,18,4244
15,18,4231
16,18,4499
17,18,4234
18,18,4377
19,18,4346
20,18,4454
21,18,4216
22,18,4205
23,18,4447
24,18,4401
25,18,4281
26,18,4300
27,18,4268
28,18,4331
29,18,4709
30,18,4234
31,18,4370
32,18,4424
33,18,4530
34,18,4236
35,18,4456
36,18,4817
37,18,4184
38,18,4571
39,18,4303
40,18,4438
41,18,4325
42,18,4305
43,18,4208
44,18,4622
45,18,4114
46,18,4265
47,18,4183
48,18,4377
49,18,4288
50,18,4457
51,18,3975
52,18,4367
53,18,4669
54,18,4304
55,18,4108
56,18,4407
57,18,4571
58,18,4364
59,18,4145
60,18,4228
61,18,4608
62,18,4502
63,18,4657
64,18,4312
65,18,4414
66,18,4461
67,18,4531
68,18,4490
69,18,4557
70,18,4648
71,18,4111
72,18,4633
73,18,4559
74,18,4276
75,18,4080
76,18,4090
77,18,4327
78,18,4429
79,18,4316
80,18,4717
81,18,4366
82,18,4284
83,18,4323
84,18,4557
85,18,4328
86,18,4106
87,18,4328
88,18,4212
89,18,4448
90,18,4492
91,18,4345
92,18,4667
93,18,4577
94,18,4292
95,18,4513
96,18,4229
97,18,4677
98,18,4428
99,18,4123
100,18,4444
101,18,4336
102,18,4276
103,18,4513
104,18,4310
105,18,4494
106,18,4307
107,18,4487
108,18,4197
109,18,4562
110,18,4534
111,18,4673
112,18,4117
113,18,4423
114,18,4361
115,18,4359
116,18,4382
117,18,4525
118,18,4238
119,18,4470
120,18,4377
121,18,4157
122,18,4326
123,18,4441
124,18,4265
125,18,4384
126,18,4624
127,18,4403
128,18,4316
129,18,4451
130,18,4491
131,18,4509
132,18,4452
133,18,4395
134,18,4297
135,18,4225
136,18,4534
137,18,4341
138,18,4585
139,18,4232
140,18,4491
141,18,4637
142,18,4342
143,18,4467
144,18,4574
145,18,4343
146,18,4422
147,18,4482
148,18,4568
149,18,4213
150,18,4251
151,18,4415
152,18,4129
153,18,4386
154,18,4324
155,18,4091
156,18,4264
157,18,4361
158,18,4353
159,18,4326
160,18,4680
161,18,4303
162,18,4276
163,18,4394
164,18,4365
165,18,4532
166,18,4153
167,18,4279
168,18,4429
169,18,4307
170,18,4365
171,18,4364
172,18,4513
173,18,4252
174,18,4647
175,18,4348
176,18,4110
177,18,4518
178,18,4144
179,18,4490
180,18,4203
181,18,4327
182,18,4223
183,18,4112
184,18,4330
185,18,4055
186,18,4257
187,18,4007
188,18,4419
189,18,4550
190,18,4454
191,18,4310
192,18,4282
193,18,4234
194,18,4310
195,18,4245
196,18,4158
197,18,4373
198,18,4248
199,18,4168
200,18,3984
201,18,4340
202,18,4235
203,18,4310
204,18,4557
205,18,4503
206,18,4607
207,18,4321
208,18,4419
209,18,4106
210,18,4279
211,18,4267
212,18,4283
213,18,3967
214,18,4493
215,18,4562
216,18,4544
217,18,4405
218,18,4116
219,18,4549
220,18,4274
221,18,4607
222,18,4377
223,18,4670
224,18,4256
225,18,4213
226,18,4403
227,18,4345
228,18,4504
229,18,4353
230,18,4441
231,18,4528
232,18,4152
233,18,4441
234,18,4419
235,18,4220
236,18,4303
237,18,4687
238,18,4341
239,18,4023
240,18,4693
241,18,4265
242,18,4698
243,18,4205
244,18,4505
245,18,4302
246,18,4313
247,18,4346
248,18,4275
249,18,4516
250,18,4419
251,18,4482
252,18,4571
253,18,4560
254,18,4266
255,18,4360
256,18,4602
257,18,4045
258,18,4192
259,18,4470
260,18,4588
261,18,4379
262,18,4405
263,18,4382
264,18,4555
265,18,4136
266,18,4357
267,18,4683
268,18,4593
269,18,3950
270,18,4079
271,18,4378
272,18,4360
273,18,4439
274,18,4567
275,18,4253
