iteration_number,party_number,lowest_samples
1,25,1379
2,25,1866
3,25,1984
4,25,1724
5,25,1661
6,25,1656
7,25,1775
8,25,1584
9,25,2106
10,25,2034
11,25,2015
12,25,1869
13,25,1689
14,25,1407
15,25,1690
16,25,1940
17,25,1760
18,25,1932
19,25,1938
20,25,1686
21,25,1700
22,25,1608
23,25,1730
24,25,1598
25,25,2039
26,25,1687
27,25,1710
28,25,1798
29,25,2201
30,25,1953
31,25,1916
32,25,1875
33,25,1783
34,25,1522
35,25,1528
36,25,1854
37,25,1611
38,25,2060
39,25,1611
40,25,1743
41,25,1817
42,25,1899
43,25,1973
44,25,1753
45,25,1563
46,25,2093
47,25,2082
48,25,1855
49,25,1827
50,25,1997
51,25,2034
52,25,1669
53,25,1724
54,25,2006
55,25,1637
56,25,1935
57,25,1651
58,25,2053
59,25,1703
60,25,1568
61,25,1675
62,25,1947
63,25,1791
64,25,2006
65,25,1751
66,25,1978
67,25,1760
68,25,1591
69,25,2026
70,25,1377
71,25,1715
72,25,1684
73,25,1874
74,25,1648
75,25,1944
76,25,1709
77,25,1843
78,25,1875
79,25,1746
80,25,1794
81,25,1567
82,25,1927
83,25,1696
84,25,1903
85,25,1547
86,25,1770
87,25,1821
88,25,1732
89,25,1437
90,25,1534
91,25,1601
92,25,1831
93,25,1629
94,25,1578
95,25,1800
96,25,1698
97,25,1833
98,25,1240
99,25,1674
100,25,1771
101,25,1368
102,25,1758
103,25,1654
104,25,1935
105,25,1543
106,25,1753
107,25,1554
108,25,1669
109,25,1748
110,25,1808
111,25,1967
112,25,1986
113,25,1823
114,25,1820
115,25,1517
116,25,1655
117,25,1704
118,25,1702
119,25,1765
120,25,1660
121,25,1892
122,25,1818
123,25,2092
124,25,2072
125,25,2057
126,25,1506
127,25,1246
128,25,2161
129,25,1794
130,25,2066
131,25,1789
132,25,1624
133,25,1995
134,25,1622
135,25,1717
136,25,1581
137,25,1902
138,25,2001
139,25,2108
140,25,1776
141,25,1792
142,25,2178
143,25,1502
144,25,1667
145,25,1888
146,25,1665
147,25,1745
148,25,1662
149,25,2025
150,25,1905
151,25,1664
152,25,1865
153,25,1935
