iteration_number,party_number,lowest_samples
1,1,29252
2,1,29275
3,1,29348
4,1,29221
5,1,29209
6,1,29258
7,1,29296
8,1,29332
9,1,29168
10,1,29216
11,1,29318
12,1,29128
13,1,29176
14,1,29247
15,1,29137
16,1,29359
17,1,29176
18,1,29203
19,1,29254
20,1,29315
21,1,29183
22,1,29032
23,1,29117
24,1,29289
25,1,29167
26,1,29289
27,1,29248
28,1,29166
29,1,29393
30,1,29357
31,1,29150
32,1,29111
33,1,29247
34,1,29263
35,1,29266
36,1,29333
37,1,29246
38,1,29179
39,1,29207
40,1,29087
41,1,29288
42,1,29227
43,1,29419
44,1,29247
45,1,29143
46,1,29102
47,1,29302
48,1,29257
49,1,29185
50,1,29242
51,1,29282
52,1,29288
53,1,29370
54,1,29202
55,1,29317
56,1,29322
57,1,29381
58,1,29210
59,1,29298
60,1,29280
61,1,29324
62,1,29290
63,1,29144
64,1,29097
65,1,29195
66,1,29234
67,1,29177
68,1,29276
69,1,29193
70,1,29200
71,1,29312
72,1,29099
73,1,29366
74,1,29163
75,1,29240
76,1,29210
77,1,29092
78,1,29248
79,1,29111
80,1,29239
81,1,29048
82,1,29158
83,1,29178
84,1,29036
85,1,29301
86,1,29153
87,1,29321
88,1,29095
89,1,29309
90,1,29242
91,1,29134
92,1,29192
93,1,29226
94,1,29198
95,1,29264
96,1,29064
97,1,29150
98,1,29176
99,1,29171
100,1,29148
101,1,29150
102,1,29333
103,1,29260
104,1,29243
105,1,29285
106,1,29238
107,1,29045
108,1,29210
109,1,29282
110,1,29201
111,1,29284
112,1,29188
113,1,29396
114,1,29315
115,1,29118
116,1,29160
117,1,29101
118,1,29244
119,1,29339
120,1,29197
121,1,29081
122,1,29180
123,1,29198
124,1,29222
125,1,29286
126,1,29329
127,1,29237
128,1,29340
129,1,29161
130,1,29162
131,1,28999
132,1,29329
133,1,29185
134,1,29180
135,1,29216
136,1,29266
137,1,29106
138,1,29227
139,1,29232
140,1,29441
141,1,29360
142,1,29301
143,1,29092
144,1,29162
145,1,29137
146,1,29247
147,1,29280
148,1,29116
149,1,29181
150,1,29218
151,1,29193
152,1,29418
153,1,29247
154,1,29292
155,1,29101
156,1,29186
157,1,29412
158,1,29286
159,1,29156
160,1,29229
161,1,29213
162,1,29247
163,1,29164
164,1,29196
165,1,29230
166,1,29222
167,1,29237
168,1,29236
169,1,29255
170,1,29302
171,1,29305
172,1,29352
173,1,29239
174,1,29166
175,1,29225
176,1,29074
177,1,29216
178,1,29144
179,1,29268
180,1,29166
181,1,29190
182,1,29248
183,1,29151
184,1,29286
185,1,29165
