iteration_number,party_number,lowest_samples
5,9,28504
44,9,28927
54,9,28846
63,9,28567
70,9,28672
75,9,28706
91,9,28635
92,9,28633
116,9,28463
126,9,28768
148,9,28436
167,9,28951
170,9,28873
181,9,28762
183,9,28942
184,9,29139
193,9,28619
210,9,28615
227,9,28545
229,9,28418
234,9,29104
239,9,28467
248,9,28869
250,9,28756
275,9,28623
279,9,28534
285,9,28825
294,9,28971
295,9,28261
315,9,28609
318,9,28626
320,9,28904
329,9,28628
336,9,28846
337,9,28868
346,9,28750
347,9,28190
365,9,28337
370,9,28970
372,9,28839
392,9,28661
394,9,28729
401,9,28663
412,9,28847
420,9,29116
421,9,28660
433,9,28662
459,9,28774
473,9,28746
476,9,28485
480,9,28734
481,9,29955
484,9,28668
488,9,28491
