iteration_number,party_number,lowest_samples
1,8,4088
2,8,4145
3,8,3957
4,8,3995
5,8,3855
6,8,4015
7,8,24090
8,8,3765
9,8,3943
10,8,4179
11,8,4134
12,8,4258
13,8,4021
14,8,4028
15,8,4098
16,8,24785
17,8,4111
18,8,24274
19,8,3931
20,8,4280
21,8,3961
22,8,4225
23,8,3874
24,8,4064
25,8,4127
26,8,4137
27,8,24461
28,8,3915
29,8,4023
30,8,3977
31,8,4373
32,8,4247
33,8,4171
34,8,3977
35,8,4210
36,8,3940
37,8,4262
38,8,3820
39,8,4167
40,8,4104
41,8,4073
42,8,3979
43,8,3927
44,8,4254
45,8,4268
46,8,4326
47,8,4055
48,8,4178
49,8,4058
50,8,4094
51,8,3921
52,8,4115
53,8,4270
54,8,4267
55,8,4164
56,8,4131
57,8,3907
58,8,4067
59,8,4161
60,8,4049
61,8,4051
62,8,4223
63,8,3983
64,8,3735
65,8,4171
66,8,24663
67,8,4323
68,8,24540
69,8,3843
70,8,4312
71,8,3685
72,8,3904
73,8,4047
74,8,4316
75,8,3817
76,8,4122
77,8,4153
78,8,4404
79,8,4124
80,8,4211
81,8,4074
82,8,3861
83,8,4175
84,8,3862
85,8,4201
86,8,3947
87,8,4057
88,8,4168
89,8,4254
90,8,4261
91,8,4113
92,8,4115
93,8,3869
94,8,4101
95,8,4188
96,8,4076
97,8,4120
98,8,4162
99,8,3999
100,8,3599
101,8,3928
102,8,4081
103,8,3813
104,8,4291
105,8,4154
106,8,4222
107,8,4159
108,8,4061
109,8,3955
110,8,3934
111,8,4213
112,8,4348
113,8,3980
114,8,3991
115,8,3827
116,8,4261
117,8,4233
118,8,3928
119,8,3856
120,8,4107
121,8,4104
122,8,3978
123,8,4293
124,8,4069
125,8,3743
126,8,4088
127,8,4226
128,8,24103
129,8,24224
130,8,3921
131,8,4261
132,8,4003
133,8,4132
134,8,24622
135,8,4248
136,8,3828
137,8,3906
138,8,4092
139,8,23946
140,8,4017
141,8,4200
142,8,4041
143,8,4105
144,8,3862
145,8,3804
146,8,3996
147,8,4157
148,8,4262
149,8,4407
150,8,4284
151,8,4340
152,8,4104
153,8,4196
154,8,4064
155,8,3957
156,8,4087
157,8,3936
158,8,4135
159,8,4113
160,8,25123
161,8,4261
162,8,4498
163,8,4351
164,8,4077
165,8,3970
166,8,4271
167,8,4093
168,8,4004
169,8,4354
170,8,4264
171,8,3980
172,8,4037
173,8,4208
174,8,4294
175,8,3736
176,8,3950
177,8,3957
178,8,4133
179,8,4085
180,8,4084
181,8,4090
182,8,4183
183,8,4231
184,8,3917
185,8,4256
186,8,3741
187,8,24710
188,8,4159
189,8,4295
190,8,4357
191,8,4319
192,8,4007
193,8,3996
194,8,4399
195,8,24363
196,8,4329
197,8,24332
198,8,4238
199,8,3761
200,8,3873
201,8,3840
202,8,4147
203,8,4154
204,8,3940
205,8,4315
206,8,4077
207,8,3962
208,8,4108
209,8,4254
210,8,3968
211,8,24182
212,8,4097
213,8,4293
214,8,4156
215,8,4337
216,8,4133
217,8,4071
218,8,3974
219,8,4348
220,8,3976
221,8,4269
222,8,3871
223,8,4091
224,8,3957
225,8,4077
226,8,3992
227,8,4441
228,8,4030
229,8,4218
230,8,3769
231,8,3778
232,8,4024
233,8,3836
234,8,4025
235,8,4085
236,8,3981
237,8,4109
238,8,4030
239,8,4308
240,8,3978
241,8,3799
242,8,3858
243,8,3942
244,8,3857
245,8,3930
246,8,4117
247,8,4056
248,8,4351
249,8,4193
250,8,23907
251,8,24405
252,8,4077
253,8,3949
254,8,4255
255,8,3949
256,8,4177
257,8,4101
258,8,3933
259,8,4176
260,8,4028
261,8,4146
262,8,24635
263,8,4110
264,8,4123
265,8,4221
266,8,3888
267,8,4111
268,8,3949
269,8,4215
270,8,4420
271,8,4274
272,8,3951
273,8,4305
274,8,4234
275,8,4062
276,8,3942
277,8,4041
278,8,4212
279,8,4141
280,8,4048
281,8,24590
282,8,4108
283,8,4235
284,8,4318
285,8,3951
286,8,4277
287,8,4087
288,8,4304
289,8,3824
290,8,3960
291,8,4083
292,8,4034
293,8,4185
294,8,4174
295,8,4184
296,8,4150
297,8,4015
298,8,4334
299,8,4241
300,8,4182
301,8,4075
302,8,3909
303,8,24004
304,8,4060
305,8,4077
306,8,3973
307,8,3832
308,8,4008
309,8,4096
310,8,24430
311,8,3930
312,8,4161
313,8,4254
314,8,4228
315,8,4260
316,8,4295
317,8,4266
318,8,24816
319,8,4113
320,8,3895
321,8,4446
322,8,4234
323,8,4478
324,8,4260
325,8,4256
326,8,4197
327,8,4204
328,8,4241
329,8,4113
330,8,3963
331,8,3799
332,8,4097
333,8,3994
334,8,4148
335,8,4112
336,8,3765
337,8,4436
338,8,4385
339,8,4133
340,8,3848
341,8,24341
342,8,4058
343,8,3808
344,8,4165
345,8,23941
346,8,3974
347,8,4194
348,8,3919
349,8,4133
350,8,4556
351,8,24199
352,8,4340
353,8,4033
354,8,3936
355,8,24389
356,8,4262
357,8,4201
358,8,3850
359,8,3864
360,8,3897
361,8,24291
362,8,3735
363,8,4155
364,8,4048
365,8,4192
366,8,3781
367,8,24195
368,8,3984
369,8,3934
370,8,3684
371,8,4081
372,8,3979
373,8,4217
374,8,4047
375,8,4251
376,8,3795
377,8,4246
378,8,4242
379,8,3843
380,8,4055
381,8,3896
382,8,4203
383,8,3956
384,8,3833
385,8,24448
386,8,24293
387,8,4296
388,8,4311
389,8,3954
390,8,4035
391,8,4122
392,8,4285
393,8,4287
394,8,3875
395,8,4309
396,8,3928
397,8,3907
398,8,4250
399,8,4203
400,8,4214
401,8,3944
402,8,4076
403,8,4015
404,8,4337
405,8,3889
406,8,4124
407,8,24392
408,8,3971
409,8,24517
410,8,4153
411,8,4099
412,8,4006
413,8,4040
414,8,4302
415,8,4127
416,8,3977
417,8,3688
418,8,4228
419,8,4073
420,8,4095
421,8,4065
422,8,4090
423,8,3691
424,8,3911
425,8,4010
426,8,4026
427,8,24231
428,8,3964
429,8,3987
430,8,3993
431,8,3793
432,8,4034
433,8,4227
434,8,3826
435,8,4193
436,8,4127
437,8,4110
438,8,4292
439,8,4038
440,8,4254
441,8,4040
442,8,4133
443,8,3892
444,8,4190
445,8,4145
446,8,4008
447,8,4034
448,8,3706
449,8,4274
450,8,4065
451,8,4414
452,8,3907
453,8,4121
454,8,24427
455,8,4036
456,8,3996
457,8,4427
458,8,3987
459,8,3856
460,8,4236
461,8,4075
462,8,3915
463,8,3794
464,8,4045
465,8,4420
466,8,4063
467,8,4155
468,8,4210
469,8,4054
470,8,4201
471,8,4339
472,8,4044
473,8,4222
474,8,3866
475,8,3928
476,8,4137
477,8,4106
478,8,4119
479,8,4341
480,8,3908
481,8,4303
482,8,4473
483,8,4177
484,8,3966
485,8,3793
486,8,4055
487,8,4423
488,8,4031
489,8,4324
490,8,4127
491,8,4194
492,8,24178
493,8,4106
494,8,4292
495,8,3892
496,8,4089
497,8,3991
498,8,3820
499,8,3929
500,8,4176
