iteration_number,party_number,lowest_samples
1,8,12329
2,8,12510
3,8,12662
4,8,12761
5,8,12591
6,8,12505
7,8,12497
8,8,12620
9,8,12485
10,8,12583
11,8,12415
12,8,12366
13,8,12591
14,8,12353
15,8,12594
16,8,12474
17,8,12724
18,8,12558
19,8,12527
20,8,12594
21,8,12751
22,8,12505
23,8,12506
24,8,12430
25,8,12500
26,8,12403
27,8,12372
28,8,12693
29,8,12511
30,8,12725
31,8,12352
32,8,12478
33,8,12532
34,8,12541
35,8,12543
36,8,12231
37,8,12583
38,8,12374
39,8,12505
40,8,12493
41,8,12681
42,8,12579
43,8,12206
44,8,12640
45,8,12756
46,8,12588
47,8,12653
48,8,12343
49,8,12288
50,8,12502
51,8,12470
52,8,12527
53,8,12463
54,8,12231
55,8,12481
56,8,12810
57,8,12586
58,8,12608
59,8,12341
60,8,12333
61,8,12416
62,8,12595
63,8,12505
64,8,12876
65,8,12533
66,8,12799
67,8,12467
68,8,12523
69,8,12308
70,8,12306
71,8,12478
72,8,12524
73,8,12419
74,8,12657
75,8,12526
76,8,12425
77,8,12702
78,8,12342
79,8,12608
80,8,12793
81,8,12332
82,8,12576
83,8,12459
84,8,12564
85,8,12606
86,8,12627
87,8,12589
88,8,12405
89,8,12449
90,8,12196
91,8,12513
92,8,12587
93,8,12418
94,8,12397
95,8,12612
96,8,12675
97,8,12432
98,8,12348
99,8,12647
100,8,12744
101,8,12997
102,8,12573
103,8,12672
104,8,12595
105,8,12601
106,8,12572
107,8,12366
108,8,12684
109,8,12415
110,8,12264
111,8,12768
112,8,12588
113,8,12517
114,8,12633
115,8,12425
116,8,12596
117,8,12704
118,8,12590
119,8,12465
120,8,12607
121,8,12374
122,8,12420
123,8,12657
124,8,12318
125,8,12450
126,8,12591
127,8,12549
128,8,12620
129,8,12514
130,8,12534
131,8,12472
132,8,12701
133,8,12514
134,8,12329
135,8,12492
136,8,12620
137,8,12707
138,8,12705
139,8,12491
140,8,12585
141,8,12385
142,8,12431
143,8,12339
144,8,12137
145,8,12525
146,8,12556
147,8,12710
148,8,12390
149,8,12573
150,8,12584
151,8,12902
152,8,12639
153,8,12647
154,8,12724
155,8,12458
156,8,12678
157,8,12646
158,8,12689
159,8,12574
160,8,12326
161,8,12602
162,8,12581
163,8,12675
164,8,12591
165,8,12847
166,8,12331
167,8,12569
168,8,12533
169,8,12794
170,8,12375
171,8,12566
172,8,12377
173,8,12585
174,8,12185
175,8,12524
176,8,12584
177,8,12606
178,8,12473
179,8,12609
180,8,12368
181,8,12536
182,8,12400
183,8,12738
184,8,12512
185,8,12818
186,8,12406
187,8,12539
188,8,12445
189,8,12504
190,8,12472
