iteration_number,party_number,lowest_samples
1,9,24772
2,9,24795
3,9,24820
4,9,24781
5,9,24863
6,9,24767
7,9,24803
8,9,24834
9,9,24765
10,9,24802
11,9,24774
12,9,24824
13,9,24627
14,9,24658
15,9,24799
16,9,24760
17,9,24702
18,9,24796
19,9,24778
20,9,24715
21,9,24780
22,9,24660
23,9,24722
24,9,24677
25,9,24792
26,9,24762
27,9,24876
28,9,24678
29,9,24681
30,9,24731
31,9,24702
32,9,24700
33,9,24717
34,9,24708
35,9,24790
36,9,24637
37,9,24788
38,9,24784
39,9,24702
40,9,24581
41,9,24828
42,9,24799
43,9,24680
44,9,24706
45,9,24785
46,9,24794
47,9,24677
48,9,24758
49,9,24766
50,9,24736
51,9,24776
52,9,24816
53,9,24774
54,9,24750
55,9,24797
56,9,24737
57,9,24751
58,9,24654
59,9,24750
60,9,24660
61,9,24740
62,9,24715
63,9,24708
64,9,24884
65,9,24828
66,9,24614
67,9,24727
68,9,24686
69,9,24666
70,9,24797
71,9,24772
72,9,24681
73,9,24789
74,9,24666
75,9,24786
76,9,24723
77,9,24891
78,9,24644
79,9,24772
80,9,24713
81,9,24780
82,9,24729
83,9,24674
84,9,24733
85,9,24854
86,9,24754
87,9,24741
88,9,24693
89,9,24789
90,9,24622
91,9,24723
92,9,24640
93,9,24770
94,9,24768
95,9,24717
96,9,24745
97,9,24756
98,9,24706
99,9,24851
100,9,24758
101,9,24708
102,9,24748
103,9,24801
104,9,24586
105,9,24760
106,9,24759
107,9,24665
108,9,24703
109,9,24789
110,9,24858
111,9,24669
112,9,24672
113,9,24792
114,9,24723
115,9,24705
116,9,24852
117,9,24700
118,9,24646
119,9,24818
120,9,24692
121,9,24670
122,9,24768
123,9,24736
124,9,24754
125,9,24723
126,9,24791
127,9,24789
128,9,24687
129,9,24805
130,9,24739
131,9,24663
132,9,24761
133,9,24784
134,9,24815
135,9,24739
136,9,24820
137,9,24769
138,9,24739
139,9,24690
140,9,24792
141,9,24769
142,9,24651
143,9,24835
144,9,24735
145,9,24856
146,9,24773
147,9,24703
148,9,24820
149,9,24728
150,9,24831
151,9,24733
152,9,24739
153,9,24747
154,9,24715
155,9,24645
156,9,24711
157,9,24760
158,9,24765
159,9,24686
160,9,24792
161,9,24681
162,9,24749
163,9,24803
164,9,24811
165,9,24813
166,9,24774
167,9,24771
168,9,24825
169,9,24827
170,9,24724
171,9,24810
172,9,24735
173,9,24857
174,9,24784
175,9,24780
176,9,24745
177,9,24720
178,9,24742
179,9,24678
180,9,24639
181,9,24763
182,9,24727
183,9,24679
184,9,24760
185,9,24787
186,9,24816
187,9,24785
188,9,24637
189,9,24774
190,9,24815
191,9,24709
192,9,24791
193,9,24682
194,9,24765
195,9,24805
196,9,24733
