iteration_number,party_number,lowest_samples
1,1,2105
1,4,6227
1,7,4296
1,8,2369
1,9,724
1,13,930
2,1,2809
2,4,5763
2,7,4742
2,8,2701
2,9,481
2,13,991
3,1,1468
3,4,6857
3,7,3672
3,8,2821
3,9,798
3,13,351
4,1,1647
4,4,6034
4,7,4479
4,8,3294
4,9,219
4,13,811
5,1,2504
5,4,5699
5,7,4796
5,8,2676
5,9,738
5,13,1062
6,1,1609
6,4,6542
6,7,3984
6,8,2090
6,9,399
6,13,1011
7,1,3499
7,4,6372
7,7,4140
7,8,3110
7,9,866
7,13,1135
8,1,2543
8,4,6059
8,7,4451
8,8,3078
8,9,269
8,13,281
9,1,2070
9,4,6612
9,7,3917
9,8,2558
9,9,150
9,13,268
10,1,3226
10,4,6342
10,7,4173
10,8,3083
10,9,800
10,13,1014
11,1,1976
11,4,6517
11,7,3999
11,8,2941
11,9,623
11,13,820
12,1,1734
12,4,6068
12,7,4445
12,8,3480
12,9,70
12,13,337
13,1,2905
13,4,6446
13,7,4078
13,8,2823
13,9,378
13,13,1498
14,1,180
14,4,436
14,7,4242
14,8,3012
14,9,6274
14,13,263
15,1,1375
15,4,152
15,7,3612
15,8,2790
15,9,6928
15,13,463
16,1,2895
16,4,6417
16,7,4100
16,8,2656
16,9,727
16,13,1403
17,1,1879
17,4,6498
17,7,4015
17,8,2906
17,9,544
17,13,224
18,1,1836
18,4,6831
18,7,3695
18,8,2806
18,9,8
18,13,827
19,1,3302
19,4,6490
19,7,4028
19,8,2578
19,9,746
19,13,311
20,1,2594
20,4,6563
20,7,3965
20,8,2051
20,9,610
20,13,536
21,1,2416
21,4,6228
21,7,4288
21,8,2378
21,9,453
21,13,718
22,1,3508
22,4,196
22,7,4504
22,8,3294
22,9,6000
22,13,882
23,1,2386
23,4,174
23,7,3778
23,8,2376
23,9,6745
23,13,1379
24,1,2001
24,4,6707
24,7,3726
24,8,3135
24,9,519
24,13,331
25,1,2912
25,4,6517
25,7,4010
25,8,2606
25,9,888
25,13,11
26,1,2413
26,4,6469
26,7,4042
26,8,2086
26,9,925
26,13,960
27,1,2938
27,4,6543
27,7,3980
27,8,2683
27,9,602
27,13,777
28,1,2375
28,4,6418
28,7,4103
28,8,2094
28,9,404
28,13,1053
29,1,2092
29,4,6779
29,7,3754
29,8,2169
29,9,38
29,13,423
30,1,3121
30,4,6552
30,7,3982
30,8,2826
30,9,853
30,13,950
31,1,2216
31,4,6708
31,7,3825
31,8,2792
31,9,7
31,13,965
32,1,1768
32,4,6910
32,7,3615
32,8,2017
32,9,411
32,13,422
33,1,1643
33,4,110
33,7,4073
33,8,2721
33,9,6445
33,13,550
34,1,2227
34,4,6738
34,7,3798
34,8,2690
34,9,497
34,13,1180
35,1,2257
35,4,6205
35,7,4316
35,8,3349
35,9,798
35,13,1476
36,1,1644
36,4,6277
36,7,4241
36,8,3595
36,9,383
36,13,633
37,1,2612
37,4,6445
37,7,4077
37,8,2574
37,9,338
37,13,4
38,1,1889
38,4,6365
38,7,4158
38,8,2373
38,9,993
38,13,1684
39,1,3731
39,4,5582
39,7,4919
39,8,3320
39,9,423
39,13,1102
40,1,2152
40,4,6887
40,7,3634
40,8,2027
40,9,143
40,13,582
41,1,2717
41,4,6390
41,7,4131
41,8,2954
41,9,494
41,13,1133
42,1,1481
42,4,7089
42,7,3449
42,8,1796
42,9,318
42,13,51
43,1,1453
43,4,6697
43,7,3695
43,8,3169
43,9,65
43,13,229
44,1,3330
44,4,6021
44,7,4495
44,8,3415
44,9,917
44,13,1070
45,1,1904
45,4,6459
45,7,4062
45,8,2328
45,9,469
45,13,112
46,1,1160
46,4,6557
46,7,3970
46,8,1755
46,9,159
46,13,1195
47,1,1847
47,4,6334
47,7,4176
47,8,2922
47,9,406
47,13,668
48,1,2457
48,4,6019
48,7,4485
48,8,3056
48,9,1233
48,13,582
49,1,3201
49,4,6095
49,7,4195
49,8,4010
49,9,656
49,13,1104
50,1,655
50,4,116
50,7,3236
50,8,2242
50,9,7312
50,13,924
51,1,3158
51,4,6333
51,7,4185
51,8,3305
51,9,368
51,13,682
52,1,1575
52,4,50
52,7,3761
52,8,2535
52,9,6778
52,13,554
53,1,2916
53,4,93
53,7,4673
53,8,2551
53,9,5829
53,13,1103
54,1,1994
54,4,6355
54,7,4166
54,8,2121
54,9,383
54,13,627
55,1,2772
55,4,5970
55,7,4536
55,8,2301
55,9,684
55,13,929
56,1,1410
56,4,6654
56,7,3871
56,8,2026
56,9,489
56,13,604
57,1,1848
57,4,6415
57,7,3788
57,8,3541
57,9,669
57,13,558
58,1,2400
58,4,6962
58,7,3573
58,8,1811
58,9,156
58,13,325
59,1,1792
59,4,6237
59,7,4286
59,8,2799
59,9,520
59,13,642
60,1,1562
60,4,345
60,7,1562
60,8,1562
60,9,85
60,13,6758
61,1,2328
61,4,6664
61,7,3866
61,8,2847
61,9,300
61,13,1042
62,1,3063
62,4,6012
62,7,4487
62,8,2825
62,9,719
62,13,416
63,1,1603
63,4,6516
63,7,4004
63,8,3384
63,9,155
63,13,1073
64,1,1193
64,4,6734
64,7,3751
64,8,3097
64,9,256
64,13,654
65,1,1841
65,4,6101
65,7,4411
65,8,3103
65,9,942
65,13,1555
66,1,2236
66,4,6869
66,7,3619
66,8,2917
66,9,831
66,13,753
67,1,2080
67,4,6369
67,7,4153
67,8,2816
67,9,239
67,13,64
68,1,2820
68,4,6187
68,7,4323
68,8,3353
68,9,409
68,13,1332
69,1,2582
69,4,5868
69,7,4634
69,8,2839
69,9,877
69,13,1261
70,1,2259
70,4,6519
70,7,4004
70,8,2190
70,9,121
70,13,560
71,1,2781
71,4,6654
71,7,3880
71,8,2032
71,9,991
71,13,958
72,1,2542
72,4,108
72,7,3537
72,8,1829
72,9,7001
72,13,704
73,1,2457
73,4,6621
73,7,3908
73,8,3139
73,9,385
73,13,640
74,1,2525
74,4,6082
74,7,4437
74,8,2934
74,9,813
74,13,853
75,1,1388
75,4,6121
75,7,4395
75,8,2444
75,9,271
75,13,707
76,1,3135
76,4,6113
76,7,4401
76,8,2214
76,9,730
76,13,638
77,1,2682
77,4,5973
77,7,4539
77,8,2600
77,9,660
77,13,1022
78,1,1596
78,4,7038
78,7,3493
78,8,2050
78,9,61
78,13,354
79,1,2175
79,4,6682
79,7,3852
79,8,2558
79,9,247
79,13,364
80,1,1450
80,4,6605
80,7,3917
80,8,3068
80,9,172
80,13,593
81,1,3586
81,4,6316
81,7,4209
81,8,3419
81,9,1113
81,13,1205
82,1,1138
82,4,6875
82,7,3654
82,8,2232
82,9,312
82,13,72
83,1,1390
83,4,6169
83,7,4343
83,8,3177
83,9,778
83,13,1737
84,1,2651
84,4,6248
84,7,4271
84,8,2973
84,9,780
84,13,1503
85,1,1251
85,4,246
85,7,3704
85,8,2172
85,9,6830
85,13,32
86,1,298
86,4,14
86,7,298
86,8,298
86,9,298
86,13,6741
87,1,1794
87,4,22
87,7,3890
87,8,1952
87,9,6630
87,13,561
88,1,2939
88,4,224
88,7,4244
88,8,3203
88,9,6275
88,13,904
89,1,1350
89,4,6545
89,7,3973
89,8,3035
89,9,572
89,13,613
90,1,1662
90,4,6589
90,7,3950
90,8,1821
90,9,111
90,13,1053
91,1,2243
91,4,229
91,7,3634
91,8,3078
91,9,6759
91,13,694
92,1,2506
92,4,6266
92,7,4246
92,8,3457
92,9,698
92,13,465
93,1,1749
93,4,5773
93,7,4723
93,8,2645
93,9,973
93,13,1377
94,1,2352
94,4,6484
94,7,4049
94,8,2505
94,9,599
94,13,948
95,1,2365
95,4,6455
95,7,4070
95,8,2690
95,9,629
95,13,1385
96,1,2958
96,4,5849
96,7,4651
96,8,3514
96,9,246
96,13,1230
97,1,1296
97,4,6586
97,7,3939
97,8,2064
97,9,440
97,13,1822
98,1,2126
98,4,5930
98,7,4218
98,8,4235
98,9,172
98,13,1012
99,1,2749
99,4,6948
99,7,3204
99,8,1503
99,9,16
99,13,233
100,1,2148
100,4,6319
100,7,4211
100,8,3531
100,9,458
100,13,1199
101,1,2798
101,4,6826
101,7,3694
101,8,2749
101,9,625
101,13,775
102,1,1570
102,4,6654
102,7,3879
102,8,2096
102,9,99
102,13,820
103,1,2456
103,4,6922
103,7,3611
103,8,2782
103,9,153
103,13,144
104,1,2390
104,4,6849
104,7,3628
104,8,2899
104,9,765
104,13,611
105,1,2576
105,4,6476
105,7,4049
105,8,2081
105,9,412
105,13,600
106,1,2422
106,4,6076
106,7,4429
106,8,2985
106,9,657
106,13,428
107,1,2000
107,4,6863
107,7,3592
107,8,2917
107,9,257
107,13,747
108,1,2036
108,4,6142
108,7,4376
108,8,3536
108,9,982
108,13,689
109,1,2002
109,4,7104
109,7,3430
109,8,1216
109,9,125
109,13,697
110,1,2786
110,4,6392
110,7,4132
110,8,2055
110,9,511
110,13,788
111,1,2801
111,4,6002
111,7,4512
111,8,3223
111,9,623
111,13,1256
112,1,1470
112,4,6276
112,7,4237
112,8,3107
112,9,296
112,13,131
113,1,2607
113,4,6375
113,7,4138
113,8,3476
113,9,1061
113,13,1469
114,1,2014
114,4,112
114,7,2014
114,8,2005
114,9,264
114,13,7386
115,1,2952
115,4,6108
115,7,4400
115,8,2957
115,9,427
115,13,659
116,1,2360
116,4,6619
116,7,3905
116,8,2657
116,9,19
116,13,739
