iteration_number,party_number,lowest_samples
1,3,3779
1,4,246
1,5,2952
1,6,3737
1,9,12351
1,12,17666
1,14,1427
1,15,751
1,16,5085
1,17,22801
2,3,293
2,4,72
2,5,293
2,6,293
2,9,12552
2,12,17728
2,14,293
2,15,293
2,16,7384
2,17,22789
3,3,76
3,4,378
3,5,378
3,6,378
3,9,12590
3,12,17581
3,14,378
3,15,378
3,16,5966
3,17,22793
4,3,4152
4,4,4445
4,5,2213
4,6,3536
4,9,12398
4,12,17892
4,14,1082
4,15,559
4,16,369
4,17,22763
5,3,3969
5,4,4665
5,5,2692
5,6,3879
5,9,12295
5,12,17703
5,14,1529
5,15,847
5,16,378
5,17,22923
6,3,4368
6,4,4227
6,5,3009
6,6,3703
6,9,12075
6,12,18028
6,14,2064
6,15,1122
6,16,757
6,17,23203
7,3,3556
7,4,5093
7,5,2277
7,6,3273
7,9,12177
7,12,17747
7,14,1283
7,15,289
7,16,9
7,17,22973
8,3,4292
8,4,4311
8,5,2488
8,6,3597
8,9,12139
8,12,17534
8,14,1265
8,15,1667
8,16,366
8,17,23240
9,3,4214
9,4,4396
9,5,3259
9,6,3647
9,9,12056
9,12,17668
9,14,1586
9,15,1049
9,16,1398
9,17,22995
10,3,1206
10,4,273
10,5,1206
10,6,1206
10,9,12627
10,12,17633
10,14,1055
10,15,1055
10,16,6704
10,17,23053
11,3,204
11,4,9
11,5,204
11,6,204
11,9,12409
11,12,17577
11,14,204
11,15,204
11,16,6214
11,17,23014
12,3,4305
12,4,4296
12,5,2590
12,6,3543
12,9,12449
12,12,17747
12,14,970
12,15,1119
12,16,217
12,17,23035
13,3,2330
13,4,518
13,5,2330
13,6,2330
13,9,12279
13,12,17776
13,14,1273
13,15,981
13,16,6305
13,17,23139
14,3,602
14,4,139
14,5,602
14,6,602
14,9,12082
14,12,17700
14,14,602
14,15,602
14,16,6706
14,17,23150
15,3,487
15,4,104
15,5,487
15,6,487
15,9,12315
15,12,17642
15,14,487
15,15,487
15,16,6668
15,17,23071
16,3,1390
16,4,331
16,5,1390
16,6,1390
16,9,12423
16,12,17501
16,14,877
16,15,472
16,16,6343
16,17,23109
17,3,273
17,4,1084
17,5,1084
17,6,1084
17,9,12148
17,12,17880
17,14,1084
17,15,1084
17,16,5896
17,17,22937
18,3,27
18,4,21
18,5,27
18,6,27
18,9,12444
18,12,17897
18,14,27
18,15,27
18,16,6924
18,17,22919
19,3,4063
19,4,4542
19,5,2786
19,6,3507
19,9,12189
19,12,17626
19,14,1592
19,15,588
19,16,171
19,17,22649
20,3,1199
20,4,260
20,5,1199
20,6,1199
20,9,12289
20,12,17956
20,14,1026
20,15,293
20,16,6232
20,17,23035
21,3,3645
21,4,4994
21,5,3014
21,6,3578
21,9,11842
21,12,17549
21,14,1432
21,15,806
21,16,635
21,17,22978
22,3,1594
22,4,368
22,5,1594
22,6,1594
22,9,12167
22,12,17906
22,14,1594
22,15,661
22,16,6864
22,17,22996
23,3,1596
23,4,178
23,5,1596
23,6,1596
23,9,12159
23,12,17890
23,14,1596
23,15,1041
23,16,5901
23,17,22896
24,3,1596
24,4,366
24,5,1596
24,6,1596
24,9,12256
24,12,17741
24,14,1445
24,15,792
24,16,6251
24,17,23124
25,3,3622
25,4,344
25,5,3018
25,6,3376
25,9,12192
25,12,17828
25,14,1796
25,15,651
25,16,5250
25,17,22898
26,3,2480
26,4,233
26,5,2480
26,6,2480
26,9,12607
26,12,17714
26,14,1238
26,15,928
26,16,5620
26,17,22995
27,3,3751
27,4,4890
27,5,2689
27,6,3256
27,9,12387
27,12,17831
27,14,1024
27,15,522
27,16,40
27,17,22914
28,3,2030
28,4,468
28,5,1705
28,6,2030
28,9,12110
28,12,17641
28,14,1214
28,15,973
28,16,6319
28,17,23110
29,3,1310
29,4,188
29,5,1310
29,6,1310
29,9,12176
29,12,17629
29,14,1310
29,15,1113
29,16,5977
29,17,22799
30,3,3683
30,4,48
30,5,2624
30,6,3381
30,9,12415
30,12,17548
30,14,1131
30,15,624
30,16,4817
30,17,22954
31,3,167
31,4,649
31,5,649
31,6,649
31,9,12290
31,12,17771
31,14,649
31,15,329
31,16,6894
31,17,23110
32,3,1726
32,4,367
32,5,1726
32,6,1726
32,9,12003
32,12,17781
32,14,1122
32,15,994
32,16,6340
32,17,23092
33,3,2501
33,4,538
33,5,2088
33,6,2501
33,9,12716
33,12,17925
33,14,1109
33,15,795
33,16,6253
33,17,22886
34,3,4019
34,4,4604
34,5,2998
34,6,3510
34,9,12202
34,12,17727
34,14,1360
34,15,791
34,16,144
34,17,22952
35,3,4054
35,4,4582
35,5,2611
35,6,3474
35,9,12039
35,12,17857
35,14,1796
35,15,1227
35,16,358
35,17,23343
36,3,1161
36,4,255
36,5,1161
36,6,1161
36,9,12314
36,12,17646
36,14,1149
36,15,795
36,16,6250
36,17,22902
37,3,4415
37,4,4182
37,5,2616
37,6,2730
37,9,12368
37,12,17744
37,14,1125
37,15,476
37,16,500
37,17,22985
38,3,3230
38,4,5457
38,5,2543
38,6,2952
38,9,12296
38,12,17946
38,14,825
38,15,153
38,16,11
38,17,23151
39,3,3923
39,4,4715
39,5,2593
39,6,3179
39,9,12215
39,12,17614
39,14,1555
39,15,1058
39,16,820
39,17,23136
40,3,3949
40,4,99
40,5,2808
40,6,3474
40,9,12348
40,12,17464
40,14,1754
40,15,4668
40,16,228
40,17,22608
41,3,1739
41,4,380
41,5,1739
41,6,1739
41,9,12324
41,12,17477
41,14,833
41,15,905
41,16,7225
41,17,23298
42,3,3631
42,4,5014
42,5,3268
42,6,3594
42,9,12125
42,12,17784
42,14,1754
42,15,750
42,16,815
42,17,22907
43,3,19
43,4,9
43,5,19
43,6,19
43,9,12032
43,12,17783
43,14,19
43,15,19
43,16,19
43,17,23113
44,3,3514
44,4,60
44,5,2916
44,6,3514
44,9,12276
44,12,17584
44,14,1423
44,15,1491
44,16,4824
44,17,22943
45,3,546
45,4,95
45,5,546
45,6,546
45,9,12322
45,12,17649
45,14,546
45,15,395
45,16,6982
45,17,23096
46,3,2379
46,4,518
46,5,2228
46,6,2379
46,9,12534
46,12,17636
46,14,869
46,15,947
46,16,6584
46,17,22842
47,3,3966
47,4,4649
47,5,2811
47,6,3378
47,9,12133
47,12,17591
47,14,1507
47,15,1083
47,16,1006
47,17,22928
48,3,4070
48,4,4554
48,5,2376
48,6,3465
48,9,12198
48,12,18112
48,14,1399
48,15,777
48,16,1148
48,17,22819
49,3,4006
49,4,4614
49,5,2768
49,6,3532
49,9,12235
49,12,17653
49,14,1320
49,15,386
49,16,259
49,17,23040
50,3,101
50,4,30
50,5,101
50,6,101
50,9,12470
50,12,17796
50,14,101
50,15,101
50,16,7322
50,17,23081
51,3,822
51,4,173
51,5,822
51,6,822
51,9,12488
51,12,17927
51,14,822
51,15,575
51,16,6553
51,17,22788
52,3,3801
52,4,4834
52,5,2849
52,6,3310
52,9,12296
52,12,17614
52,14,1345
52,15,1057
52,16,26
52,17,22972
53,3,2478
53,4,311
53,5,2134
53,6,2478
53,9,12582
53,12,17493
53,14,1435
53,15,720
53,16,5741
53,17,22989
54,3,1084
54,4,221
54,5,1084
54,6,1084
54,9,12247
54,12,17713
54,14,837
54,15,1035
54,16,6279
54,17,22884
55,3,3729
55,4,134
55,5,1976
55,6,3140
55,9,12329
55,12,17843
55,14,860
55,15,4910
55,16,638
55,17,23103
56,3,3838
56,4,4790
56,5,2894
56,6,3285
56,9,12137
56,12,17308
56,14,1292
56,15,986
56,16,313
56,17,22930
57,3,3770
57,4,1125
57,5,3404
57,6,3663
57,9,12268
57,12,18041
57,14,2122
57,15,1274
57,16,5364
57,17,22870
58,3,4093
58,4,4528
58,5,2817
58,6,3410
58,9,12420
58,12,17550
58,14,1575
58,15,1141
58,16,754
58,17,23043
59,3,3938
59,4,619
59,5,3003
59,6,3813
59,9,12260
59,12,17536
59,14,1639
59,15,1764
59,16,5001
59,17,23023
60,3,265
60,4,57
60,5,265
60,6,265
60,9,12108
60,12,17533
60,14,265
60,15,114
60,16,6972
60,17,22799
61,3,4179
61,4,4427
61,5,2265
61,6,3598
61,9,12052
61,12,17944
61,14,1126
61,15,523
61,16,628
61,17,22984
62,3,291
62,4,70
62,5,291
62,6,291
62,9,12662
62,12,17861
62,14,291
62,15,291
62,16,6579
62,17,22920
63,3,319
63,4,57
63,5,319
63,6,319
63,9,12345
63,12,17603
63,14,319
63,15,319
63,16,6728
63,17,23025
64,3,35
64,4,1422
64,5,969
64,6,969
64,9,12251
64,12,17977
64,14,972
64,15,618
64,16,969
64,17,22880
65,3,4413
65,4,4188
65,5,3341
65,6,3671
65,9,12078
65,12,17662
65,14,1796
65,15,696
65,16,1296
65,17,23189
66,3,3649
66,4,659
66,5,2330
66,6,3490
66,9,12292
66,12,18008
66,14,1467
66,15,1530
66,16,5579
66,17,23176
67,3,3734
67,4,4408
67,5,2849
67,6,4197
67,9,12081
67,12,17428
67,14,1450
67,15,716
67,16,569
67,17,23119
68,3,1278
68,4,285
68,5,1278
68,6,1278
68,9,12552
68,12,17725
68,14,1278
68,15,577
68,16,6953
68,17,22878
69,3,4389
69,4,4209
69,5,2890
69,6,3364
69,9,12373
69,12,17916
69,14,1143
69,15,1265
69,16,4
69,17,22985
70,3,3920
70,4,4714
70,5,2528
70,6,3348
70,9,12287
70,12,17681
70,14,1470
70,15,1130
70,16,1295
70,17,23236
71,3,3806
71,4,4827
71,5,2283
71,6,3324
71,9,12295
71,12,17661
71,14,1219
71,15,1013
71,16,536
71,17,22953
72,3,3432
72,4,866
72,5,2629
72,6,3102
72,9,12259
72,12,17597
72,14,1364
72,15,1031
72,16,5969
72,17,23101
73,3,2
73,4,868
73,5,113
73,6,113
73,9,12081
73,12,17713
73,14,113
73,15,113
73,16,113
73,17,23098
74,3,764
74,4,160
74,5,764
74,6,764
74,9,12416
74,12,18051
74,14,764
74,15,764
74,16,6929
74,17,22935
75,3,1786
75,4,225
75,5,1786
75,6,1786
75,9,11999
75,12,17816
75,14,1563
75,15,1392
75,16,5843
75,17,22883
76,3,4044
76,4,4575
76,5,3190
76,6,3443
76,9,12286
76,12,18082
76,14,1022
76,15,1303
76,16,41
76,17,23074
77,3,291
77,4,69
77,5,291
77,6,291
77,9,12290
77,12,17766
77,14,291
77,15,47
77,16,7507
77,17,22869
78,3,789
78,4,50
78,5,789
78,6,789
78,9,12551
78,12,17608
78,14,789
78,15,520
78,16,6057
78,17,23029
79,3,110
79,4,40
79,5,110
79,6,110
79,9,12405
79,12,17991
79,14,110
79,15,110
79,16,6992
79,17,22949
80,3,4522
80,4,4078
80,5,2970
80,6,3655
80,9,12174
80,12,17940
80,14,1262
80,15,1150
80,16,647
80,17,23001
81,3,4023
81,4,4593
81,5,2422
81,6,3138
81,9,12337
81,12,17839
81,14,1204
81,15,847
81,16,345
81,17,22825
82,3,1043
82,4,238
82,5,1043
82,6,1043
82,9,12234
82,12,17735
82,14,1043
82,15,708
82,16,7156
82,17,23265
83,3,689
83,4,152
83,5,689
83,6,689
83,9,12533
83,12,17926
83,14,689
83,15,689
83,16,6954
83,17,23014
84,3,4067
84,4,4561
84,5,2517
84,6,3306
84,9,12399
84,12,17665
84,14,1316
84,15,1122
84,16,538
84,17,23121
85,3,1402
85,4,307
85,5,1402
85,6,1402
85,9,12249
85,12,17717
85,14,1118
85,15,1100
85,16,7055
85,17,22930
86,3,4111
86,4,4513
86,5,2807
86,6,3517
86,9,12198
86,12,17662
86,14,1650
86,15,554
86,16,186
86,17,23019
87,3,3951
87,4,4683
87,5,2199
87,6,3510
87,9,12255
87,12,17708
87,14,1380
87,15,657
87,16,1008
87,17,22845
88,3,4305
88,4,4306
88,5,2666
88,6,3897
88,9,12540
88,12,17836
88,14,1143
88,15,839
88,16,364
88,17,23019
89,3,4859
89,4,3706
89,5,2090
89,6,3273
89,9,12313
89,12,17689
89,14,1234
89,15,1017
89,16,1025
89,17,22953
90,3,2415
90,4,551
90,5,2415
90,6,2415
90,9,12434
90,12,17865
90,14,1415
90,15,1268
90,16,6265
90,17,22981
91,3,1229
91,4,293
91,5,1229
91,6,1229
91,9,12466
91,12,17835
91,14,934
91,15,298
91,16,6886
91,17,23149
92,3,435
92,4,1945
92,5,1945
92,6,1945
92,9,12185
92,12,17737
92,14,957
92,15,864
92,16,5803
92,17,23117
93,3,56
93,4,1784
93,5,1784
93,6,1784
93,9,12427
93,12,17498
93,14,1379
93,15,555
93,16,1784
93,17,23042
94,3,1218
94,4,277
94,5,1218
94,6,1218
94,9,12057
94,12,17670
94,14,1089
94,15,380
94,16,6634
94,17,22908
95,3,37
95,4,827
95,5,827
95,6,827
95,9,12100
95,12,17448
95,14,827
95,15,827
95,16,1129
95,17,22835
96,3,4090
96,4,4526
96,5,2267
96,6,3677
96,9,12113
96,12,17666
96,14,1208
96,15,697
96,16,847
96,17,23030
97,3,242
97,4,64
97,5,242
97,6,242
97,9,12211
97,12,17643
97,14,242
97,15,242
97,16,6697
97,17,23007
98,3,846
98,4,189
98,5,846
98,6,846
98,9,12585
98,12,17727
98,14,846
98,15,846
98,16,6241
98,17,22916
99,3,3991
99,4,4632
99,5,3163
99,6,3356
99,9,12354
99,12,17693
99,14,1687
99,15,1706
99,16,1397
99,17,22874
100,3,3851
100,4,4784
100,5,2853
100,6,3321
100,9,12170
100,12,17896
100,14,1111
100,15,1503
100,16,12
100,17,23030
101,3,4082
101,4,4545
101,5,2284
101,6,3733
101,9,12262
101,12,17741
101,14,1058
101,15,581
101,16,833
101,17,23207
102,3,1602
102,4,374
102,5,1602
102,6,1602
102,9,12504
102,12,17959
102,14,998
102,15,450
102,16,6406
102,17,23105
103,3,4060
103,4,4546
103,5,3096
103,6,3736
103,9,12032
103,12,17906
103,14,1577
103,15,1204
103,16,929
103,17,23027
104,3,1746
104,4,387
104,5,1746
