iteration_number,party_number,lowest_samples
1,1,28688
1,2,906
1,3,29347
1,4,2618
1,5,2785
1,6,2584
1,7,27984
1,8,29365
1,9,27910
1,10,20947
1,11,3926
1,12,22641
1,13,26627
1,14,26046
1,15,29851
1,16,2587
1,17,20860
1,18,24770
1,20,28453
1,21,29529
1,22,1107
1,23,29697
1,24,4111
1,25,23112
1,26,29582
2,1,28678
2,2,1562
2,3,29376
2,4,2878
2,5,2403
2,6,2088
2,7,27990
2,8,29348
2,9,27946
2,10,20873
2,11,4551
2,12,22652
2,13,26622
2,14,26186
2,15,29856
2,16,2615
2,17,20864
2,18,24864
2,20,28434
2,21,29610
2,22,1572
2,23,29638
2,24,4554
2,25,23092
2,26,29571
3,1,28730
3,2,1411
3,3,29443
3,4,2813
3,5,2234
3,6,2234
3,7,27992
3,8,29367
3,9,28008
3,10,20887
3,11,4741
3,12,22609
3,13,26591
3,14,26156
3,15,29839
3,16,2536
3,17,20855
3,18,24832
3,20,28424
3,21,29584
3,22,1210
3,23,29711
3,24,4155
3,25,22998
3,26,29635
4,1,28659
4,2,994
4,3,29439
4,4,2807
4,5,2691
4,6,2251
4,7,28022
4,8,29439
4,9,28006
4,10,20971
4,11,2723
4,12,22582
4,13,26729
4,14,26006
4,15,29885
4,16,3248
4,17,20915
4,18,24921
4,20,28446
4,21,29573
4,22,986
4,23,29691
4,24,4459
4,25,23018
4,26,29607
5,1,28685
5,2,1275
5,3,29399
5,4,2802
5,5,2721
5,6,2623
5,7,28040
5,8,29459
5,9,27943
5,10,20823
5,11,3093
5,12,22730
5,13,26695
5,14,26003
5,15,29874
5,16,3125
5,17,20878
5,18,24883
5,20,28448
5,21,29519
5,22,1509
5,23,29667
5,24,4363
5,25,23041
5,26,29562
6,1,28719
6,2,1115
6,3,29408
6,4,2737
6,5,2595
6,6,2612
6,7,28039
6,8,29368
6,9,28032
6,10,20882
6,11,3425
6,12,22482
6,13,26706
6,14,26047
6,15,29856
6,16,2987
6,17,21002
6,18,24880
6,20,28437
6,21,29537
6,22,1140
6,23,29618
6,24,4311
6,25,23183
6,26,29574
7,1,28672
7,2,1157
7,3,29393
7,4,2827
7,5,2430
7,6,2617
7,7,28020
7,8,29420
7,9,27924
7,10,20957
7,11,3646
7,12,22697
7,13,26697
7,14,26144
7,15,29874
7,16,2956
7,17,20927
7,18,24864
7,20,28459
7,21,29530
7,22,1479
7,23,29593
7,24,4362
7,25,23030
7,26,29634
8,1,28658
8,2,1051
8,3,29453
8,4,2316
8,5,1957
8,6,1789
8,7,27974
8,8,29469
8,9,27988
8,10,20984
8,11,5372
8,12,22520
8,13,26756
8,14,26081
8,15,29891
8,16,2283
8,17,20869
8,18,24805
8,20,28417
8,21,29537
8,22,1184
8,23,29645
8,24,4262
8,25,23269
8,26,29687
9,1,28684
9,2,1144
9,3,29446
9,4,2616
9,5,2109
9,6,2190
9,7,28062
9,8,29423
9,9,28020
9,10,21000
9,11,5026
9,12,22709
9,13,26628
9,14,26115
9,15,29894
9,16,2428
9,17,20941
9,18,24986
9,20,28404
9,21,29590
9,22,1456
9,23,29633
9,24,4605
9,25,23070
9,26,29648
10,1,28638
10,2,2268
10,3,29424
10,4,2842
10,5,2946
10,6,2892
10,7,28005
10,8,29395
10,9,27995
10,10,20848
10,11,3145
10,12,22541
10,13,26644
10,14,26203
10,15,29861
10,16,3107
10,17,21021
10,18,24892
10,20,28489
10,21,29578
10,22,1310
10,23,29701
10,24,4248
10,25,23273
10,26,29605
11,1,28731
11,2,1055
11,3,29501
11,4,2652
11,5,2608
11,6,2297
11,7,28109
11,8,29424
11,9,28040
11,10,20825
11,11,2963
11,12,22642
11,13,26766
11,14,26155
11,15,29943
11,16,3154
11,17,20945
11,18,24995
11,20,28515
11,21,29495
11,22,1326
11,23,29674
11,24,4361
11,25,23127
11,26,29680
12,1,28699
12,2,1307
12,3,29394
12,4,2665
12,5,2422
12,6,2400
12,7,28044
12,8,29393
12,9,28152
12,10,20791
12,11,4552
12,12,22517
12,13,26701
12,14,26081
12,15,29854
12,16,2610
12,17,20978
12,18,24812
12,20,28478
12,21,29548
12,22,1422
12,23,29680
12,24,4368
12,25,22952
12,26,29613
13,1,28724
13,2,1186
13,3,29427
13,4,2722
13,5,2511
13,6,2538
13,7,28073
13,8,29469
13,9,27894
13,10,20833
13,11,3765
13,12,22706
13,13,26626
13,14,26058
13,15,29868
13,16,2865
13,17,20870
13,18,24773
13,20,28420
13,21,29576
13,22,1832
13,23,29636
13,24,4495
13,25,23242
13,26,29646
14,1,28741
14,2,1362
14,3,29422
14,4,2837
14,5,3003
14,6,2940
14,7,28035
14,8,29465
14,9,28058
14,10,20901
14,11,3023
14,12,22637
14,13,26599
14,14,26069
14,15,29957
14,16,3165
14,17,20922
14,18,25051
14,20,28435
14,21,29614
14,22,2111
14,23,29659
14,24,4336
14,25,23244
14,26,29683
15,1,28727
15,2,1356
15,3,29428
15,4,2502
15,5,2358
15,6,2180
15,7,28108
15,8,29432
15,9,28023
15,10,20959
15,11,4860
15,12,22690
15,13,26852
15,14,26262
15,15,29926
15,16,2489
15,17,20812
15,18,24896
15,20,28450
15,21,29612
15,22,1544
15,23,29706
15,24,4308
15,25,23087
15,26,29665
16,1,28722
16,2,1188
16,3,29476
16,4,2449
16,5,1955
16,6,2264
16,7,28185
16,8,29545
16,9,28177
16,10,20735
16,11,5223
16,12,22613
16,13,26803
16,14,26139
16,15,29935
16,16,2373
16,17,20934
16,18,25015
16,20,28415
16,21,29577
16,22,1342
16,23,29664
16,24,4213
16,25,23218
16,26,29684
17,1,28714
17,2,1635
17,3,29432
17,4,2692
17,5,2567
17,6,2363
17,7,28036
17,8,29365
17,9,27960
17,10,20897
17,11,4635
17,12,22756
17,13,26761
17,14,26274
17,15,29927
17,16,2416
17,17,21011
17,18,25077
17,20,28475
17,21,29605
17,22,1558
17,23,29652
17,24,4348
17,25,23135
17,26,29697
18,1,28694
18,2,905
18,3,29432
18,4,2726
18,5,2297
18,6,1922
18,7,28079
18,8,29488
18,9,28068
18,10,21045
18,11,5241
18,12,22616
18,13,26734
18,14,26112
18,15,29905
18,16,2281
18,17,20878
18,18,24889
18,20,28491
18,21,29573
18,22,1419
18,23,29709
18,24,4300
18,25,23073
18,26,29700
19,1,28712
19,2,1180
19,3,29454
19,4,2599
19,5,2237
19,6,2188
19,7,27983
19,8,29413
19,9,27997
19,10,20862
19,11,5256
19,12,22539
19,13,26718
19,14,26085
19,15,29898
19,16,2334
19,17,20974
19,18,24899
19,20,28400
19,21,29503
19,22,1239
19,23,29600
19,24,4753
19,25,23041
19,26,29676
20,1,28690
20,2,1322
20,3,29387
20,4,2587
20,5,2077
20,6,2199
20,7,27940
20,8,29411
20,9,27902
20,10,21107
20,11,5632
20,12,22587
20,13,26658
20,14,26166
20,15,29890
20,16,2228
20,17,20876
20,18,24858
20,20,28486
20,21,29613
20,22,1400
20,23,29666
20,24,4304
20,25,23216
20,26,29596
21,1,28653
21,2,1342
21,3,29465
21,4,2886
21,5,2534
21,6,2609
21,7,28101
21,8,29475
21,9,27990
21,10,20860
21,11,3804
21,12,22667
21,13,26754
21,14,26038
21,15,29901
21,16,2873
21,17,20988
21,18,24766
21,20,28501
21,21,29547
21,22,1426
21,23,29655
21,24,4306
21,25,23126
21,26,29642
22,1,28737
22,2,1035
22,3,29410
22,4,2624
22,5,2645
22,6,2515
22,7,28016
22,8,29455
22,9,28041
22,10,21096
22,11,4269
22,12,22725
22,13,26721
22,14,26116
22,15,29965
22,16,2695
22,17,20821
22,18,24884
22,20,28365
22,21,29592
22,22,1510
22,23,29710
22,24,4457
22,25,23302
22,26,29704
23,1,28745
23,2,1399
23,3,29500
23,4,2995
23,5,2686
23,6,2521
23,7,28074
23,8,29499
23,9,27999
23,10,21104
23,11,3937
23,12,22675
23,13,26722
23,14,26053
23,15,29954
23,16,2826
23,17,21018
23,18,24936
23,20,28505
23,21,29625
23,22,1513
23,23,29697
23,24,4639
23,25,23150
23,26,29653
24,1,28800
24,2,948
24,3,29457
24,4,2854
24,5,2263
24,6,2294
24,7,28069
24,8,29446
24,9,28086
24,10,21064
24,11,5402
24,12,22621
24,13,26705
24,14,26260
24,15,29897
24,16,2294
24,17,20998
24,18,24835
24,20,28452
24,21,29548
24,22,1036
24,23,29663
24,24,4306
24,25,23222
24,26,29669
25,1,28685
25,2,1287
25,3,29420
25,4,2537
25,5,2193
25,6,2168
25,7,28070
25,8,29457
25,9,27975
25,10,20855
25,11,5330
25,12,22720
25,13,26583
25,14,26105
25,15,29874
25,16,2329
25,17,20846
25,18,24950
25,20,28466
25,21,29530
25,22,1287
25,23,29699
25,24,4534
25,25,23026
25,26,29654
26,1,28684
26,2,961
26,3,29464
26,4,2454
26,5,2351
26,6,2095
26,7,28058
26,8,29432
26,9,28037
26,10,20872
26,11,4879
26,12,22630
26,13,26637
26,14,26160
26,15,29881
26,16,2496
26,17,20909
26,18,24832
26,20,28471
26,21,29525
26,22,1252
26,23,29700
26,24,4182
26,25,23172
26,26,29668
27,1,28705
27,2,1472
27,3,29431
27,4,2686
27,5,2782
27,6,2724
27,7,28034
27,8,29387
27,9,28028
27,10,20988
27,11,3796
27,12,22742
27,13,26590
27,14,26039
27,15,29927
27,16,2882
27,17,20960
27,18,24997
27,20,28468
27,21,29597
27,22,1221
27,23,29627
27,24,4470
27,25,22989
27,26,29637
28,1,28749
28,2,556
28,3,29479
28,4,2798
28,5,1936
28,6,2238
28,7,28179
28,8,29456
28,9,28042
28,10,21042
28,11,5031
28,12,22655
28,13,26790
28,14,26092
28,15,29943
28,16,2238
28,17,20820
28,18,24993
28,20,28584
28,21,29586
28,22,1100
28,23,29753
28,24,4316
28,25,22981
28,26,29757
29,1,28682
29,2,954
29,3,29388
29,4,2681
29,5,2704
29,6,2405
29,7,27891
29,8,29453
29,9,28033
29,10,20935
29,11,3998
29,12,22702
29,13,26678
29,14,26061
29,15,29917
29,16,2813
29,17,20879
29,18,24981
29,20,28329
29,21,29540
29,22,1033
29,23,29611
29,24,4364
29,25,23024
29,26,29624
30,1,28799
30,2,773
30,3,29526
30,4,2803
30,5,2182
30,6,2319
30,7,27957
30,8,29462
30,9,28008
30,10,20880
30,11,4575
30,12,22607
30,13,26790
30,14,26158
30,15,29917
30,16,2597
30,17,20883
30,18,24896
30,20,28462
30,21,29623
30,22,1388
30,23,29656
30,24,4413
30,25,22970
30,26,29598
31,1,28672
31,2,1173
31,3,29347
31,4,2488
31,5,2847
31,6,2674
31,7,28052
31,8,29286
31,9,27987
31,10,20907
31,11,3728
31,12,22472
31,13,26700
31,14,25957
31,15,29873
31,16,2707
31,17,20888
31,18,24886
31,20,28416
31,21,29471
31,22,1174
31,23,29646
31,24,4378
31,25,23062
31,26,29548
32,1,28682
32,2,1541
32,3,29417
32,4,2682
32,5,2669
32,6,2518
32,7,28007
32,8,29464
32,9,28062
32,10,20819
32,11,4266
32,12,22824
32,13,26655
32,14,26020
32,15,29900
32,16,2669
32,17,20939
32,18,24881
32,20,28437
32,21,29568
32,22,1451
32,23,29681
32,24,4539
32,25,23330
32,26,29663
33,1,28730
33,2,1392
33,3,29430
33,4,2705
33,5,2324
33,6,2599
33,7,28047
33,8,29424
33,9,27961
33,10,20931
33,11,4672
33,12,22741
33,13,26791
33,14,26186
33,15,29917
33,16,2508
33,17,20969
33,18,24882
33,20,28483
33,21,29567
33,22,1680
33,23,29665
33,24,4332
33,25,23008
33,26,29673
34,1,28757
34,2,1276
34,3,29441
34,4,2572
34,5,2007
34,6,2355
34,7,28073
34,8,29400
34,9,27977
34,10,21014
34,11,5055
34,12,22602
34,13,26780
34,14,26168
34,15,29954
34,16,2401
34,17,20946
34,18,24910
34,20,28508
34,21,29582
34,22,1366
34,23,29689
34,24,4418
34,25,23107
34,26,29638
35,1,28681
35,2,1116
35,3,29381
35,4,2810
35,5,2387
35,6,2442
35,7,28142
35,8,29420
35,9,28029
35,10,20931
35,11,4655
35,12,22708
35,13,26632
35,14,26036
35,15,29905
35,16,2587
35,17,20933
35,18,25000
35,20,28437
35,21,29500
35,22,1536
35,23,29693
35,24,4784
35,25,22985
35,26,29557
36,1,28646
36,2,1434
36,3,29508
36,4,2414
36,5,2388
36,6,2448
36,7,28099
36,8,29472
36,9,28008
36,10,20797
36,11,4654
36,12,22736
36,13,26704
36,14,26204
36,15,29910
36,16,2587
36,17,20938
36,18,25063
36,20,28375
36,21,29549
36,22,1628
36,23,29656
36,24,4483
36,25,23130
36,26,29619
37,1,28690
37,2,1262
37,3,29406
37,4,2648
37,5,2771
37,6,2431
37,7,27988
37,8,29475
37,9,28073
37,10,21008
37,11,2606
37,12,22693
37,13,26789
37,14,26187
37,15,29927
37,16,3298
37,17,20904
37,18,24923
37,20,28428
37,21,29546
37,22,1314
37,23,29716
37,24,4218
37,25,23160
37,26,29700
38,1,28780
38,2,1038
38,3,29502
38,4,2799
38,5,1883
38,6,2114
38,7,28040
38,8,29462
38,9,27974
38,10,20870
38,11,6038
38,12,22628
38,13,26755
38,14,26276
38,15,29982
38,16,1983
38,17,20883
38,18,24995
38,20,28575
38,21,29653
38,22,1177
38,23,29766
38,24,4341
38,25,23209
38,26,29728
39,1,28706
39,2,371
39,3,29401
39,4,2694
39,5,2636
39,6,2208
39,7,28066
39,8,29436
39,9,28090
39,10,20884
39,11,3372
39,12,22751
39,13,26781
39,14,26163
39,15,29925
39,16,3029
39,17,20991
39,18,24732
39,20,28464
39,21,29566
39,22,1042
39,23,29666
39,24,4653
39,25,23183
39,26,29617
40,1,28799
40,2,1485
40,3,29457
40,4,2754
40,5,2636
40,6,2529
40,7,28057
40,8,29439
40,9,28053
40,10,21158
40,11,4393
40,12,22904
40,13,26683
40,14,26127
40,15,29933
40,16,2647
40,17,20976
40,18,24798
40,20,28495
40,21,29598
40,22,1665
40,23,29683
40,24,4437
40,25,23071
40,26,29635
41,1,28706
41,2,1315
41,3,29468
41,4,2820
41,5,2147
41,6,2237
41,7,28013
41,8,29485
41,9,28027
41,10,20927
41,11,4702
41,12,22710
41,13,26569
41,14,26218
41,15,29910
41,16,2545
41,17,21047
41,18,24918
41,20,28491
41,21,29602
41,22,1428
41,23,29672
41,24,4440
41,25,23135
41,26,29656
42,1,28742
42,2,1406
42,3,29389
42,4,2614
42,5,2342
42,6,2231
42,7,28091
42,8,29447
42,9,27994
42,10,20964
42,11,4322
42,12,22638
42,13,26634
42,14,26026
42,15,29929
42,16,2684
42,17,20802
42,18,24901
42,20,28377
42,21,29550
42,22,1394
42,23,29645
42,24,4328
42,25,23024
42,26,29661
43,1,28646
43,2,1210
43,3,29497
43,4,2667
43,5,2412
43,6,2488
43,7,28010
43,8,29421
43,9,28034
43,10,20817
43,11,4908
43,12,22812
43,13,26829
43,14,26253
43,15,29955
43,16,2483
43,17,20851
43,18,24840
43,20,28540
43,21,29538
43,22,1320
43,23,29732
43,24,4672
43,25,23152
43,26,29700
44,1,28641
44,2,1295
44,3,29423
44,4,2592
44,5,2071
44,6,2204
44,7,28163
44,8,29390
