iteration_number,party_number,lowest_samples
1,13,19707
1,21,29510
1,22,14921
2,13,19805
2,21,29478
2,22,14564
3,13,19869
3,21,29657
3,22,14534
4,13,19854
4,21,29592
4,22,14801
5,13,19702
5,21,29476
5,22,14515
6,13,20014
6,21,29492
6,22,14421
7,13,19758
7,21,29535
7,22,14758
8,13,19973
8,21,29611
8,22,14577
9,13,19846
9,21,29643
9,22,14818
10,13,19700
10,21,29554
10,22,14717
11,13,19838
11,21,29508
11,22,14658
12,13,19813
12,21,29535
12,22,14712
13,13,19551
13,21,29667
13,22,14577
14,13,20074
14,21,29588
14,22,14725
15,13,19936
15,21,29520
15,22,14553
16,13,19771
16,21,29705
16,22,14851
17,13,19949
17,21,29844
17,22,14489
18,13,19742
18,21,29631
18,22,14606
19,13,19885
19,21,29586
19,22,14542
20,13,19803
20,21,29701
20,22,14843
21,13,19840
21,21,29573
21,22,14594
22,13,19968
22,21,29743
22,22,14685
23,13,19978
23,21,29558
23,22,14610
24,13,19889
24,21,29554
24,22,14819
25,13,19994
25,21,29615
25,22,14816
26,13,19814
26,21,29742
26,22,14652
27,13,20213
27,21,29764
27,22,14602
28,13,19831
28,21,29629
28,22,14508
29,13,19825
29,21,29766
29,22,14643
30,13,19899
30,21,29639
30,22,14863
31,13,19839
31,21,29504
31,22,14947
32,13,19925
32,21,29632
32,22,14627
33,13,19877
33,21,29469
33,22,14782
34,13,19759
34,21,29682
34,22,14812
35,13,19772
35,21,29573
35,22,14786
36,13,19741
36,21,29432
36,22,14676
37,13,19736
37,21,29551
37,22,14744
38,13,19815
38,21,29750
38,22,14718
39,13,19819
39,21,29529
39,22,14633
40,13,19668
40,21,29630
40,22,14881
41,13,19804
41,21,29574
41,22,14792
42,13,20008
42,21,29644
42,22,14421
43,13,19858
43,21,29539
43,22,14666
44,13,19724
44,21,29419
44,22,14600
45,13,19985
45,21,29728
45,22,14825
46,13,20060
46,21,29672
46,22,14536
47,13,19846
47,21,29654
47,22,14851
48,13,19696
48,21,29417
48,22,15013
49,13,19944
49,21,29677
49,22,14506
50,13,19816
50,21,29605
50,22,14537
51,13,20059
51,21,29639
51,22,14414
52,13,19846
52,21,29611
52,22,14743
53,13,19956
53,21,29475
53,22,14489
54,13,20137
54,21,29742
54,22,14715
55,13,20007
55,21,29599
55,22,14648
56,13,19795
56,21,29537
56,22,14663
57,13,19961
57,21,29594
57,22,14638
58,13,19796
58,21,29653
58,22,14979
59,13,19644
59,21,29632
59,22,14963
60,13,19869
60,21,29593
60,22,14586
61,13,19641
61,21,29637
61,22,14507
62,13,19996
62,21,29488
62,22,14496
63,13,19805
63,21,29532
63,22,14698
64,13,19720
64,21,29704
64,22,14816
65,13,19739
65,21,29548
65,22,14654
66,13,19826
66,21,29634
66,22,14881
67,13,19761
67,21,29605
67,22,15132
68,13,19914
68,21,29683
68,22,14630
69,13,19917
69,21,29636
69,22,14689
70,13,19677
70,21,29653
70,22,14486
71,13,19870
71,21,29618
71,22,14757
72,13,19881
72,21,29544
72,22,14667
73,13,19658
73,21,29676
73,22,14609
74,13,19932
74,21,29534
74,22,14572
75,13,19957
75,21,29756
75,22,14566
76,13,19810
76,21,29628
76,22,14803
77,13,19665
77,21,29566
77,22,14649
78,13,19906
78,21,29641
78,22,14505
79,13,19853
79,21,29553
79,22,14778
80,13,19990
80,21,29612
80,22,14662
81,13,19837
81,21,29565
81,22,14613
82,13,19899
82,21,29574
82,22,14563
83,13,19722
83,21,29490
83,22,14972
84,13,20105
84,21,29743
84,22,14813
85,13,19893
85,21,29578
85,22,14754
86,13,19730
86,21,29554
86,22,14671
87,13,19791
87,21,29529
87,22,14718
88,13,19771
88,21,29561
88,22,14805
89,13,19801
89,21,29514
89,22,14538
90,13,19788
90,21,29496
90,22,14511
91,13,19743
91,21,29626
91,22,14886
92,13,19783
92,21,29564
92,22,14465
93,13,19855
93,21,29634
93,22,14711
94,13,19925
94,21,29549
94,22,14737
95,13,19958
95,21,29684
95,22,14759
96,13,19696
96,21,29638
96,22,14861
97,13,19778
97,21,29527
97,22,14723
98,13,19924
98,21,29658
98,22,14626
99,13,20153
99,21,29514
99,22,14618
100,13,19925
100,21,29580
100,22,15000
101,13,19834
101,21,29543
101,22,14989
102,13,19913
102,21,29584
102,22,14712
103,13,20019
103,21,29598
103,22,14575
104,13,19775
104,21,29626
104,22,14809
105,13,19589
105,21,29572
105,22,14552
106,13,19917
106,21,29557
106,22,14670
107,13,19925
107,21,29618
107,22,14643
108,13,20002
108,21,29615
108,22,14801
109,13,19966
109,21,29524
109,22,14850
110,13,20030
110,21,29537
110,22,14452
111,13,19994
111,21,29582
111,22,14644
112,13,19811
112,21,29569
112,22,14336
113,13,19768
113,21,29555
113,22,14557
114,13,19953
114,21,29582
114,22,14415
115,13,19745
115,21,29496
115,22,14558
116,13,19860
116,21,29621
116,22,14871
117,13,19928
117,21,29659
117,22,14617
118,13,19785
118,21,29627
118,22,15036
119,13,19869
119,21,29578
119,22,14513
120,13,19836
120,21,29556
120,22,14729
121,13,19777
121,21,29503
121,22,14522
122,13,19780
122,21,29519
122,22,14862
123,13,19945
123,21,29535
123,22,14706
124,13,20134
124,21,29577
124,22,14686
125,13,19920
125,21,29438
125,22,14906
126,13,19924
126,21,29605
126,22,14746
127,13,19970
127,21,29419
127,22,14489
128,13,19968
128,21,29572
128,22,14938
129,13,19764
129,21,29545
129,22,14765
130,13,19953
130,21,29761
130,22,14707
131,13,19701
131,21,29500
131,22,14841
132,13,19561
132,21,29729
132,22,14812
133,13,19626
133,21,29572
133,22,14781
134,13,19815
134,21,29617
134,22,14861
135,13,19821
135,21,29586
135,22,14563
136,13,19818
136,21,29519
136,22,14671
137,13,19959
137,21,29575
137,22,14853
138,13,19824
138,21,29635
138,22,14521
139,13,19840
139,21,29640
139,22,14711
140,13,19751
140,21,29795
140,22,15039
141,13,19950
141,21,29758
141,22,14723
142,13,19716
142,21,29469
142,22,14622
143,13,19936
143,21,29416
143,22,14475
144,13,19775
144,21,29524
144,22,14927
145,13,19781
145,21,29518
145,22,14698
146,13,19801
146,21,29628
146,22,14688
147,13,19901
147,21,29659
147,22,14738
148,13,19801
148,21,29466
148,22,14535
149,13,20167
149,21,29529
149,22,14871
150,13,19770
150,21,29718
150,22,14724
151,13,19897
151,21,29623
151,22,14662
152,13,19805
152,21,29618
152,22,14613
153,13,19902
153,21,29602
153,22,14844
154,13,19912
154,21,29608
154,22,14754
155,13,19788
155,21,29639
155,22,14494
156,13,19815
156,21,29530
156,22,14615
157,13,19661
157,21,29656
157,22,15015
158,13,19898
158,21,29388
158,22,14963
159,13,19811
159,21,29600
159,22,14657
160,13,19725
160,21,29648
160,22,14815
161,13,20083
161,21,29604
161,22,14717
162,13,19732
162,21,29624
162,22,14823
163,13,19980
163,21,29602
163,22,14925
164,13,19903
164,21,29729
164,22,14494
165,13,19806
165,21,29540
165,22,14710
166,13,19729
166,21,29531
166,22,14720
167,13,19663
167,21,29505
167,22,14685
168,13,19631
168,21,29579
168,22,14804
169,13,19828
169,21,29462
169,22,14658
170,13,19762
170,21,29696
170,22,14529
171,13,19706
171,21,29725
171,22,14554
172,13,19804
172,21,29581
172,22,14721
173,13,19544
173,21,29492
173,22,14467
174,13,20100
174,21,29684
174,22,14604
175,13,20289
175,21,29724
175,22,14403
176,13,20014
176,21,29515
176,22,14713
177,13,19899
177,21,29659
177,22,14577
178,13,19811
178,21,29545
178,22,14896
179,13,19957
179,21,29756
179,22,14449
180,13,19814
180,21,29419
180,22,14935
181,13,19786
181,21,29461
181,22,14638
182,13,19773
182,21,29615
182,22,14656
183,13,19817
183,21,29486
183,22,14857
184,13,19885
184,21,29565
184,22,14641
185,13,20102
185,21,29631
185,22,14643
186,13,19659
186,21,29696
186,22,14664
187,13,19796
187,21,29480
187,22,14672
188,13,19875
188,21,29550
188,22,14650
189,13,19836
189,21,29642
189,22,14540
190,13,19672
190,21,29626
190,22,14608
191,13,19922
191,21,29583
191,22,14771
192,13,20116
192,21,29509
192,22,15046
193,13,19893
193,21,29601
193,22,14649
194,13,19677
194,21,29816
194,22,15113
195,13,19837
195,21,29646
195,22,14737
196,13,19942
196,21,29654
196,22,14800
197,13,19822
197,21,29658
197,22,14978
198,13,19600
198,21,29465
198,22,14936
199,13,19839
199,21,29699
199,22,14750
200,13,19799
200,21,29454
200,22,14497
201,13,19668
201,21,29639
201,22,14503
202,13,19954
202,21,29580
202,22,14628
203,13,20029
203,21,29680
203,22,14903
204,13,19897
204,21,29655
204,22,14894
205,13,19628
205,21,29577
205,22,14841
206,13,19831
206,21,29674
206,22,14697
207,13,19778
207,21,29574
207,22,14760
208,13,19907
208,21,29451
208,22,14946
209,13,19842
209,21,29569
209,22,14429
210,13,19827
210,21,29645
210,22,14912
211,13,20167
211,21,29576
211,22,14687
212,13,19741
212,21,29648
212,22,14881
213,13,19950
213,21,29552
213,22,14714
214,13,19970
214,21,29616
214,22,14675
215,13,19976
215,21,29726
215,22,14772
216,13,19711
216,21,29588
216,22,14656
217,13,19758
217,21,29612
217,22,14508
218,13,19701
218,21,29512
218,22,14787
219,13,19855
219,21,29573
219,22,14777
220,13,19837
220,21,29653
220,22,14646
221,13,19930
221,21,29575
221,22,14684
222,13,19999
222,21,29633
222,22,14724
223,13,19926
223,21,29696
223,22,14634
224,13,19746
224,21,29663
224,22,14531
225,13,19921
225,21,29626
225,22,14674
226,13,19899
226,21,29517
226,22,14939
227,13,19903
227,21,29662
227,22,14734
228,13,20016
228,21,29668
228,22,14392
229,13,19695
229,21,29429
229,22,14589
230,13,19949
230,21,29534
230,22,14724
231,13,19965
231,21,29703
231,22,14525
232,13,19937
232,21,29497
232,22,15107
233,13,19885
233,21,29549
233,22,14803
234,13,19968
234,21,29617
234,22,14996
235,13,20081
235,21,29476
235,22,14491
236,13,19968
236,21,29624
236,22,14798
237,13,19839
237,21,29600
237,22,14729
238,13,20019
238,21,29681
238,22,14720
239,13,19764
239,21,29646
239,22,14853
240,13,19741
240,21,29709
240,22,14891
241,13,19947
241,21,29520
241,22,14567
242,13,19936
242,21,29606
242,22,14600
243,13,19820
243,21,29542
243,22,14814
244,1,1
244,2,1
244,4,3
244,6,1
244,7,5
244,8,2
244,9,3
244,10,3
244,11,1
244,13,2
244,14,1
244,19,2
244,20,1
244,21,1
244,22,1
244,24,1
245,13,19761
245,21,29460
245,22,14802
246,13,19976
246,21,29662
246,22,14791
247,13,19791
247,21,29511
247,22,14912
248,13,19925
248,21,29481
248,22,14749
249,13,20066
249,21,29646
249,22,14596
250,13,19954
250,21,29488
250,22,14505
251,13,19879
251,21,29671
251,22,14650
252,13,19838
252,21,29509
252,22,14700
253,13,19735
253,21,29697
253,22,14855
254,13,19755
254,21,29520
254,22,14659
255,13,19747
255,21,29520
255,22,14583
256,13,19904
256,21,29621
256,22,14264
257,13,19792
257,21,29568
257,22,14734
258,13,19765
258,21,29641
258,22,14804
259,13,19879
259,21,29625
259,22,14993
260,13,19787
260,21,29539
260,22,14751
261,13,19802
261,21,29539
261,22,14719
262,13,19975
262,21,29604
262,22,14733
263,13,19979
263,21,29607
263,22,14568
264,13,20024
264,21,29525
264,22,14600
265,13,19835
265,21,29631
265,22,14723
266,13,19819
266,21,29581
266,22,14765
267,13,19659
267,21,29732
267,22,14730
268,13,19941
268,21,29562
268,22,14970
269,13,19848
269,21,29587
269,22,15067
270,13,19693
270,21,29574
270,22,14921
271,13,19638
271,21,29487
271,22,14668
272,13,19804
272,21,29606
272,22,14462
273,13,19885
273,21,29464
273,22,14419
274,13,19586
274,21,29553
274,22,14924
275,13,19651
275,21,29810
275,22,14847
276,13,19903
276,21,29630
276,22,14843
277,13,19914
277,21,29725
277,22,14595
278,13,19996
278,21,29561
278,22,14943
279,13,19980
279,21,29578
279,22,14846
280,13,19767
280,21,29356
280,22,14656
281,13,19667
281,21,29556
281,22,14714
282,13,19788
282,21,29567
282,22,14476
283,13,19942
283,21,29634
283,22,14968
284,13,19776
284,21,29662
284,22,14466
285,13,20096
285,21,29654
285,22,14628
286,13,19758
286,21,29637
286,22,14773
287,13,19824
287,21,29554
287,22,14567
288,13,19781
288,21,29591
288,22,14720
289,13,19888
289,21,29570
289,22,14676
290,13,19837
290,21,29703
290,22,14289
291,13,19692
291,21,29655
291,22,14494
292,13,20025
292,21,29724
292,22,14560
293,13,19829
293,21,29339
293,22,14586
294,13,20057
294,21,29608
294,22,14784
295,13,19841
295,21,29492
295,22,15140
296,13,19946
296,21,29530
296,22,15029
297,13,19864
297,21,29645
297,22,14980
298,13,19722
298,21,29612
298,22,14355
299,13,19930
299,21,29572
299,22,14819
300,13,20135
300,21,29567
300,22,14616
301,13,19941
301,21,29538
301,22,14710
302,13,19766
302,21,29694
302,22,14827
303,13,20034
303,21,29738
303,22,14726
304,13,19791
304,21,29505
304,22,14951
305,13,19785
305,21,29542
305,22,14987
306,13,19705
306,21,29532
306,22,14865
307,13,19695
307,21,29499
307,22,14780
308,13,19797
308,21,29389
308,22,14706
309,13,19875
309,21,29581
309,22,14799
