iteration_number,party_number,lowest_samples
1,7,3796
1,8,4088
1,10,20223
2,7,4212
2,8,4145
2,10,20217
3,7,4195
3,8,3957
3,10,20271
4,7,4455
4,8,3995
4,10,19764
5,7,4170
5,8,3855
5,10,20242
6,7,3893
6,8,4015
6,10,20297
7,7,24059
7,8,24090
7,10,20235
8,7,4252
8,8,3765
8,10,19824
9,7,3861
9,8,3943
9,10,19418
10,7,4169
10,8,4179
10,10,19631
11,7,4033
11,8,4134
11,10,20361
12,6,15770
12,7,4045
12,8,4258
12,10,19897
13,7,4116
13,8,4021
13,10,20325
14,7,4130
14,8,4028
14,10,20005
15,6,15840
15,7,3912
15,8,4098
15,10,19828
16,7,24989
16,8,24785
16,10,20900
17,7,3894
17,8,4111
17,10,20060
18,7,24245
18,8,24274
18,10,20224
19,7,3681
19,8,3931
19,10,19898
20,7,4110
20,8,4280
20,10,19454
21,7,3817
21,8,3961
21,10,19987
22,7,4321
22,8,4225
22,10,20154
23,7,4134
23,8,3874
23,10,19964
24,7,4055
24,8,4064
24,10,20059
25,7,4005
25,8,4127
25,10,19999
26,7,3800
26,8,4137
26,10,19855
27,7,24339
27,8,24461
27,10,20413
28,7,3921
28,8,3915
28,10,20061
29,7,3986
29,8,4023
29,10,20064
30,7,3763
30,8,3977
30,10,19657
31,7,4048
31,8,4373
31,10,19938
32,7,4260
32,8,4247
32,10,20543
33,7,4104
33,8,4171
33,10,20013
34,7,4071
34,8,3977
34,10,19919
35,7,3759
35,8,4210
35,10,19775
36,7,4265
36,8,3940
36,10,20019
37,7,4061
37,8,4262
37,10,20225
38,7,4155
38,8,3820
38,10,20087
39,7,4128
39,8,4167
39,10,20085
40,7,4146
40,8,4104
40,10,20073
41,7,4288
41,8,4073
41,10,19872
42,7,4169
42,8,3979
42,10,20039
43,7,4165
43,8,3927
43,10,19902
44,7,4156
44,8,4254
44,10,19902
45,7,3960
45,8,4268
45,10,20281
46,7,4120
46,8,4326
46,10,20060
47,7,3912
47,8,4055
47,10,19841
48,7,4117
48,8,4178
48,10,23437
49,7,3710
49,8,4058
49,10,19947
50,7,4309
50,8,4094
50,10,19867
51,7,4139
51,8,3921
51,10,20082
52,7,4156
52,8,4115
52,10,19827
53,7,4295
53,8,4270
53,10,19916
54,7,4361
54,8,4267
54,10,20375
55,7,3846
55,8,4164
55,10,19583
56,7,4237
56,8,4131
56,10,20432
57,7,4362
57,8,3907
57,10,20087
58,7,4082
58,8,4067
58,10,20648
59,7,3906
59,8,4161
59,10,19902
60,6,15783
60,7,4086
60,8,4049
60,10,19570
61,7,4113
61,8,4051
61,10,19916
62,7,4068
62,8,4223
62,10,20286
63,7,3836
63,8,3983
63,10,19756
64,7,4257
64,8,3735
64,10,20265
65,7,4194
65,8,4171
65,10,20127
66,7,24482
66,8,24663
66,10,20575
67,7,4027
67,8,4323
67,10,19836
68,7,24471
68,8,24540
68,10,20504
69,7,4332
69,8,3843
69,10,19978
70,7,3846
70,8,4312
70,10,20157
71,7,4552
71,8,3685
71,10,23536
72,7,3896
72,8,3904
72,10,19697
73,7,4073
73,8,4047
73,10,20012
74,7,4158
74,8,4316
74,10,20431
75,7,4048
75,8,3817
75,10,20031
76,7,4362
76,8,4122
76,10,20128
77,7,3856
