iteration_number,party_number,lowest_samples
1,1,29191
1,4,26591
1,20,23385
1,22,29809
2,1,29293
2,4,26297
2,20,23397
2,22,29754
3,1,29320
3,4,26526
3,20,23206
3,22,29715
4,1,29199
4,4,26607
4,20,23314
4,22,29629
5,1,29318
5,4,26449
5,20,23476
5,22,29557
6,1,29286
6,4,26426
6,20,23243
6,22,29756
7,1,29046
7,4,26295
7,20,23317
7,22,29691
8,1,29256
8,4,26599
8,20,23370
8,22,29698
9,1,29213
9,4,26489
9,20,23448
9,22,29828
10,1,29282
10,4,26396
10,20,23200
10,22,29652
11,1,29169
11,4,26338
11,20,23564
11,22,29835
12,1,29135
12,4,26474
12,20,23316
12,22,29816
13,1,29246
13,4,26468
13,20,23015
13,22,29618
14,1,29328
14,4,26555
14,20,23256
14,22,29595
15,1,29163
15,4,26445
15,20,23300
15,22,29767
16,1,29269
16,4,26336
16,20,23299
16,22,29765
17,1,29131
17,4,26536
17,20,23157
17,22,29782
18,1,29315
18,4,26337
18,20,23291
18,22,29860
19,1,29163
19,4,26519
19,20,23313
19,22,29825
20,1,29047
20,4,26503
20,20,23227
20,22,29744
21,1,29307
21,4,26462
21,20,23431
21,22,29647
22,1,29128
22,4,26572
22,20,23289
22,22,29804
23,1,29262
23,4,26542
23,20,23242
23,22,29891
24,1,29049
24,4,26550
24,20,23505
24,22,29774
25,1,29014
25,4,26448
25,20,23348
25,22,29730
26,1,29268
26,4,26531
26,20,23485
26,22,29811
27,1,29251
27,4,26579
27,20,23303
27,22,29762
28,1,29155
28,4,26589
28,20,23519
28,22,29901
29,1,29287
29,4,26591
29,20,23153
29,22,29798
30,1,29242
30,4,26241
30,20,23262
30,22,29604
31,1,29297
31,4,26346
31,20,23265
31,22,29713
32,1,29129
32,4,26429
32,20,23319
32,22,29804
33,1,29267
33,4,26403
33,20,23400
33,22,29624
34,1,29249
34,4,26410
34,20,23176
34,22,29775
35,1,29189
35,4,26567
35,20,23260
35,22,29860
36,1,29260
36,4,26590
36,20,23286
36,22,29739
37,1,29349
37,4,26532
37,20,23455
37,22,29862
38,1,29105
38,4,26391
38,20,23345
38,22,29803
39,1,29425
39,4,26713
39,20,23391
39,22,29688
40,1,29293
40,4,26549
40,20,23170
40,22,29773
41,1,29290
41,4,26468
41,20,23362
41,22,29819
42,1,29268
42,4,26396
42,20,23273
42,22,29838
43,1,29226
43,4,26537
43,20,23267
43,22,29787
44,1,29192
44,4,26530
44,20,23364
44,22,29914
45,1,29307
45,4,26510
45,20,23471
45,22,29632
46,1,29155
46,4,26609
46,20,23498
46,22,29837
47,1,29070
47,4,26455
47,20,23622
47,22,29711
48,1,29233
48,4,26416
48,20,23237
48,22,29657
49,1,29229
49,4,26538
49,20,23308
49,22,29746
50,1,29203
50,4,26468
50,20,23290
50,22,29937
51,1,29349
51,4,26519
51,20,23269
51,22,29782
52,1,29221
52,4,26401
52,20,23315
52,22,29821
53,1,29105
53,4,26523
53,20,23353
53,22,29778
54,1,29210
54,4,26450
54,20,23343
54,22,29780
55,1,28952
55,4,26710
55,20,23122
55,22,29951
56,1,29164
56,4,26323
56,20,23157
56,22,29779
57,1,29343
57,4,26590
57,20,23333
57,22,29827
58,1,29119
58,4,26438
58,20,23344
58,22,29794
59,1,29249
59,4,26480
59,20,23250
59,22,29850
60,1,29134
60,4,26299
60,20,23433
60,22,29746
61,1,29226
61,4,26571
61,20,23098
61,22,29897
62,1,29273
62,4,26454
62,20,23270
62,22,29681
63,1,29071
63,4,26347
63,20,22939
63,22,29770
64,1,28988
64,4,26417
64,20,23278
64,22,29810
65,1,29091
65,4,26372
65,20,23351
65,22,29604
66,1,29220
66,4,26508
66,20,23286
66,22,29839
67,1,29308
67,4,26413
67,20,23289
67,22,29753
68,1,29170
68,4,26644
68,20,23159
68,22,29700
69,1,29093
69,4,26399
69,20,23306
69,22,29679
70,1,29117
70,4,26507
70,20,23359
70,22,29837
71,1,29287
71,4,26489
71,20,23346
71,22,29844
72,1,29278
72,4,26452
72,20,23106
72,22,29797
73,1,29270
73,4,26455
73,20,23174
73,22,29808
74,1,29053
74,4,26342
74,20,23420
74,22,29872
75,1,29233
75,4,26501
75,20,23220
75,22,29672
76,1,29283
76,4,26578
76,20,23181
76,22,29748
77,1,29200
77,4,26391
77,20,23219
77,22,29751
78,1,29232
78,4,26407
78,20,23338
78,22,29798
79,1,29355
79,4,26606
79,20,23330
79,22,29796
80,1,29311
80,4,26556
80,20,23264
80,22,29836
81,1,29266
81,4,26541
81,20,23222
81,22,29884
82,1,29066
82,4,26620
82,20,23357
82,22,29703
83,1,29102
83,4,26506
83,20,23333
83,22,29618
84,1,29228
84,4,26707
84,20,23355
84,22,29875
85,1,29276
85,4,26382
85,20,23297
85,22,29902
86,1,29125
86,4,26497
86,20,23371
86,22,29744
87,1,29447
87,4,26541
87,20,23233
87,22,29797
88,1,29227
88,4,26555
88,20,23276
88,22,29715
89,1,29210
89,4,26507
89,20,23236
89,22,29768
90,1,29163
90,4,26477
90,20,23273
90,22,29773
91,1,29018
91,4,26471
91,20,23421
91,22,29668
92,1,29239
92,4,26352
92,20,23301
92,22,29777
93,1,29203
93,4,26357
93,20,23228
93,22,29717
94,1,29357
94,4,26409
94,20,23541
94,22,29805
95,1,29259
95,4,26397
95,20,23194
95,22,29878
96,1,29256
96,4,26524
96,20,23307
96,22,29792
97,1,29293
97,4,26360
97,20,23413
97,22,29664
98,1,29193
98,4,26576
98,20,23241
98,22,29889
99,1,29236
99,4,26334
99,20,23400
99,22,29890
100,1,29060
100,4,26677
100,20,23744
100,22,29651
101,1,29176
101,4,26617
101,20,23446
101,22,29797
102,1,29215
102,4,26412
102,20,23469
102,22,29932
103,1,29003
103,4,26406
103,20,23519
103,22,29774
104,1,29159
104,4,26509
104,20,23309
104,22,29799
105,1,29161
105,4,26642
105,20,23415
105,22,29821
106,1,29185
