iteration_number,party_number,lowest_samples
1,1,26646
1,2,29926
1,5,29496
1,7,26854
1,14,27047
1,15,29466
1,18,25959
2,1,26387
2,2,29924
2,5,29364
2,7,26863
2,14,27104
2,15,29356
2,18,25755
3,1,26513
3,2,29839
3,5,29408
3,7,26840
3,14,27079
3,15,29465
3,18,25890
4,1,26514
4,2,29930
4,5,29474
4,7,26824
4,14,27067
4,15,29363
4,18,25851
5,1,26537
5,2,29910
5,5,29408
5,7,26823
5,14,27002
5,15,29406
5,18,25941
6,1,26518
6,2,29977
6,5,29507
6,7,26867
6,14,27029
6,15,29344
6,18,25883
7,1,26524
7,2,29930
7,5,29461
7,7,26996
7,14,27110
7,15,29310
7,18,25758
8,1,26562
8,2,29924
8,5,29545
8,7,26794
8,14,27021
8,15,29372
8,18,25936
9,1,26652
9,2,29960
9,5,29471
9,7,26877
9,14,27152
9,15,29428
9,18,25998
10,1,26556
10,2,29914
10,5,29497
10,7,26879
10,14,27131
10,15,29320
10,18,25730
11,1,26609
11,2,29923
11,5,29451
11,7,26697
11,14,27231
11,15,29379
11,18,25855
12,1,26590
12,2,29956
12,5,29453
12,7,26895
12,14,27196
12,15,29398
12,18,25752
13,1,26537
13,2,29960
13,5,29493
13,7,26852
13,14,27054
13,15,29380
13,18,25905
14,1,26581
14,2,29991
14,5,29411
14,7,26767
14,14,27166
14,15,29336
14,18,25931
15,1,26527
15,2,29929
15,5,29466
15,7,26847
15,14,27104
15,15,29333
15,18,25764
16,1,26582
16,2,29941
16,5,29503
16,7,26811
16,14,27047
16,15,29423
16,18,25897
17,1,26588
17,2,29928
17,5,29467
17,7,26812
17,14,27025
17,15,29341
17,18,25741
18,1,26517
18,2,29920
18,5,29456
18,7,26860
18,14,27136
18,15,29329
18,18,25850
19,1,26413
19,2,29954
19,5,29489
19,7,26880
19,14,27121
19,15,29236
19,18,25889
20,1,26620
20,2,29962
20,5,29497
20,7,26899
20,14,27100
20,15,29433
20,18,25877
21,1,26428
21,2,29880
21,5,29319
21,7,26817
21,14,27072
21,15,29285
21,18,25731
22,1,26583
22,2,29901
22,5,29419
22,7,26761
22,14,27073
22,15,29366
22,18,25955
23,1,26478
23,2,29980
23,5,29512
23,7,26878
23,14,27085
23,15,29386
23,18,25963
24,1,26467
24,2,29915
24,5,29377
24,7,26717
24,14,27126
24,15,29335
24,18,25681
25,1,26529
25,2,29964
25,5,29601
25,7,26824
25,14,27078
25,15,29362
25,18,25827
26,1,26555
26,2,29874
26,5,29439
26,7,26837
26,14,27181
26,15,29301
26,18,25775
27,1,26488
27,2,29965
27,5,29471
27,7,26874
27,14,27131
27,15,29370
27,18,25848
28,1,26650
28,2,29974
28,5,29450
28,7,26875
28,14,27159
28,15,29318
28,18,25855
29,1,26453
29,2,29950
29,5,29496
29,7,26761
29,14,27160
29,15,29357
29,18,25746
30,1,26506
30,2,29897
30,5,29450
30,7,26883
30,14,27097
30,15,29377
30,18,25727
31,1,26594
31,2,29938
31,5,29472
31,7,26852
31,14,27147
31,15,29396
31,18,25809
32,1,26588
32,2,29914
32,5,29470
32,7,26707
32,14,27229
32,15,29310
32,18,25844
33,1,26431
33,2,29933
33,5,29405
33,7,26891
33,14,27195
33,15,29419
33,18,25917
34,1,26525
34,2,29917
34,5,29459
34,7,26793
34,14,27139
34,15,29331
34,18,25785
35,1,26620
35,2,29880
35,5,29393
35,7,26800
35,14,27135
35,15,29309
35,18,25760
36,1,26600
36,2,29937
36,5,29474
36,7,26901
36,14,27241
36,15,29392
36,18,25915
37,1,26515
37,2,29920
37,5,29421
37,7,26837
37,14,27081
37,15,29282
37,18,25828
38,1,26571
38,2,29969
38,5,29529
38,7,26814
38,14,27127
38,15,29356
38,18,25911
39,1,26515
39,2,29873
39,5,29522
39,7,26894
39,14,27150
39,15,29371
39,18,25829
40,1,26525
40,2,29917
40,5,29488
40,7,26883
40,14,26996
40,15,29392
40,18,25733
41,1,26606
41,2,29918
41,5,29450
41,7,26732
41,14,27120
41,15,29432
41,18,25841
42,1,26438
42,2,29932
42,5,29472
42,7,26873
42,14,27196
42,15,29306
42,18,25787
43,1,26497
43,5,29521
43,7,26874
43,14,27048
43,15,29426
43,18,25888
44,1,26438
44,2,29926
44,5,29439
44,7,26764
44,14,27131
44,15,29286
44,18,25833
45,1,26544
45,2,29927
45,5,29501
45,7,26839
45,14,27076
45,15,29318
45,18,25840
46,1,26443
46,2,29900
46,5,29398
46,7,26766
46,14,27162
46,15,29332
46,18,25744
47,1,26541
47,2,29945
47,5,29479
47,7,26810
47,14,27058
47,15,29341
47,18,25833
48,1,26551
48,2,29901
48,5,29480
48,7,26830
48,14,27080
48,15,29297
48,18,25767
49,1,26475
49,2,29995
49,5,29444
49,7,26921
49,14,27122
49,15,29405
49,18,25901
50,1,1214
50,2,1214
50,4,1214
50,5,1214
50,7,1214
50,8,1214
50,9,1214
50,10,1214
50,13,1214
50,14,1214
50,15,1214
50,18,1214
50,22,1214
51,1,26448
51,2,29916
51,5,29459
51,7,26870
51,14,27172
51,15,29319
51,18,25884
52,1,26557
52,2,29937
52,5,29492
52,7,26759
52,14,27200
52,15,29394
52,18,25747
53,1,26540
53,2,29955
53,5,29451
53,7,26934
53,14,27128
53,15,29403
53,18,25831
54,1,26490
54,2,29901
54,5,29504
54,7,26704
54,14,27020
54,15,29436
54,18,25835
55,1,26532
55,5,29477
55,7,26866
55,14,27218
55,15,29337
55,18,25857
56,1,26501
56,5,29475
56,7,26950
56,14,27145
56,15,29408
56,18,25828
57,1,608
57,2,608
57,4,608
57,5,608
57,7,608
57,8,608
57,9,608
57,10,608
57,13,608
57,14,608
57,15,608
57,18,608
57,22,608
58,1,26541
58,2,29882
58,5,29380
58,7,26756
58,14,27056
58,15,29289
58,18,25926
59,1,26671
59,2,29970
59,5,29552
59,7,26873
59,14,27238
59,15,29395
59,18,25873
60,1,26469
60,2,29883
60,5,29438
60,7,26726
60,14,27083
60,15,29413
60,18,25779
61,1,26444
61,2,29908
61,5,29386
61,7,26714
61,14,26990
61,15,29284
61,18,25734
62,1,26490
62,2,29902
62,5,29478
62,7,26864
62,14,27087
62,15,29328
62,18,25661
63,1,26510
63,2,29882
63,5,29425
63,7,26820
63,14,27162
63,15,29332
63,18,25726
64,1,26589
64,2,29888
64,5,29422
64,7,26804
64,14,27134
64,15,29392
64,18,25885
65,1,26536
65,2,29919
65,5,29377
65,7,26771
65,14,27143
65,15,29342
65,18,25790
66,1,26473
66,2,29935
66,5,29492
66,7,26881
66,14,27121
66,15,29395
66,18,25866
67,1,26580
67,2,29966
67,5,29511
67,7,26927
67,14,27080
67,15,29347
67,18,25902
68,1,26507
68,2,29920
68,5,29412
68,7,26907
68,14,27133
68,15,29322
68,18,25747
69,1,26515
69,2,29900
69,5,29475
69,7,26906
69,14,27058
69,15,29345
69,18,25817
70,1,26472
70,2,29916
70,5,29501
70,7,26823
70,14,27024
70,15,29377
70,18,25959
71,1,26551
71,2,29944
71,5,29470
71,7,26774
71,14,27110
71,15,29286
71,18,25754
72,1,26487
72,2,29931
72,5,29460
72,7,26865
72,14,27105
72,15,29290
72,18,25870
73,1,26550
73,2,29918
73,5,29407
73,7,26756
73,14,27110
73,15,29384
73,18,25767
74,1,26520
74,2,29911
74,5,29466
74,7,26891
74,14,27081
74,15,29334
74,18,25797
75,1,26437
75,2,29851
75,5,29437
75,7,26639
75,14,27009
75,15,29335
75,18,25878
76,1,26395
