iteration_number,party_number,lowest_samples
1,1,28096
1,2,28096
1,7,28096
1,8,28096
1,11,28096
1,12,17666
1,13,28096
1,17,22801
1,18,28096
2,1,29276
2,2,29276
2,7,28748
2,8,29276
2,11,28601
2,12,17728
2,13,29276
2,17,22789
2,18,29276
3,1,26478
3,2,26478
3,7,26478
3,8,26478
3,11,26478
3,12,17581
3,13,26478
3,17,22793
3,18,26478
4,7,28671
4,11,28566
4,12,17892
4,17,22763
5,7,28799
5,11,28705
5,12,17703
5,17,22923
6,7,28669
6,11,28478
6,12,18028
6,17,23203
7,7,28641
7,11,28616
7,12,17747
7,17,22973
8,7,28654
8,11,28777
8,12,17534
8,17,23240
9,1,28747
9,2,28747
9,7,28747
9,8,28747
9,11,28747
9,12,17668
9,13,28747
9,17,22995
9,18,28747
10,7,28938
10,11,28727
10,12,17633
10,17,23053
11,1,28415
11,2,28415
11,7,28415
11,8,28415
11,11,28415
11,12,17577
11,13,28415
11,17,23014
11,18,28415
12,7,28639
12,11,28630
12,12,17747
12,17,23035
13,7,28795
13,11,28644
13,12,17776
13,17,23139
14,1,28385
14,2,28385
14,7,28385
14,8,28385
14,11,28385
14,12,17700
14,13,28385
14,17,23150
14,18,28385
15,1,26108
15,2,26108
15,7,26108
15,8,26108
15,11,26108
15,12,17642
15,13,26108
15,17,23071
15,18,26108
16,1,28702
16,2,28702
16,7,28640
16,8,28702
16,11,28688
16,12,17501
16,13,28702
16,17,23109
16,18,28702
17,1,29156
17,2,29156
17,7,28736
17,8,29156
17,11,28677
17,12,17880
17,13,29156
17,17,22937
17,18,29156
18,7,28784
18,11,28482
18,12,17897
18,17,22919
19,1,29397
19,2,29397
19,7,28700
19,8,29397
19,11,28483
19,12,17626
19,13,29397
19,17,22649
19,18,29397
20,7,28710
20,11,28716
20,12,17956
20,17,23035
21,1,27527
21,2,27527
21,7,27527
21,8,27527
21,11,27527
21,12,17549
21,13,27527
21,17,22978
21,18,27527
22,1,27564
22,2,27564
22,7,27564
22,8,27564
22,11,27564
22,12,17906
22,13,27564
22,17,22996
22,18,27564
23,1,24033
23,2,24033
23,7,24033
23,8,24033
23,11,24033
23,12,17890
23,13,24033
23,17,22896
23,18,24033
24,7,28617
24,11,28691
24,12,17741
24,17,23124
25,1,26413
25,2,26413
25,7,26413
25,8,26413
25,11,26413
25,12,17828
25,13,26413
25,17,22898
25,18,26413
26,7,28807
26,11,28446
26,12,17714
26,17,22995
27,1,29258
27,2,29258
27,7,28880
27,8,29258
27,11,28467
27,12,17831
27,13,29258
27,17,22914
27,18,29258
28,7,28872
28,11,28556
28,12,17641
28,17,23110
29,1,29326
29,2,29326
29,7,28633
29,8,29326
29,11,28512
29,12,17629
29,13,29326
29,17,22799
29,18,29326
30,7,28970
30,11,28613
30,12,17548
30,17,22954
31,7,28532
31,11,28684
31,12,17771
31,17,23110
32,7,28802
32,11,28487
32,12,17781
32,17,23092
33,7,28673
33,11,28534
33,12,17925
33,17,22886
34,1,27978
34,2,27978
34,7,27978
34,8,27978
34,11,27978
34,12,17727
34,13,27978
34,17,22952
34,18,27978
35,7,28730
35,11,28781
35,12,17857
35,17,23343
36,1,23064
36,2,23064
36,7,23064
36,8,23064
36,11,23064
36,12,17646
36,13,23064
36,17,22902
36,18,23064
37,7,28724
37,11,28702
37,12,17744
37,17,22985
38,1,28717
38,2,28717
38,7,28534
38,8,28717
38,11,28717
38,12,17946
38,13,28717
38,17,23151
38,18,28717
39,7,28710
39,11,28728
39,12,17614
39,17,23136
40,1,28962
40,2,28962
40,7,28695
40,8,28962
40,11,28629
40,12,17464
40,13,28962
40,17,22608
40,18,28962
41,1,27828
41,2,27828
41,7,27828
41,8,27828
41,11,27828
41,12,17477
41,13,27828
41,17,23298
41,18,27828
42,1,26898
42,2,26898
42,7,26898
42,8,26898
42,11,26898
42,12,17784
42,13,26898
42,17,22907
42,18,26898
43,7,28813
43,11,28652
43,12,17783
43,17,23113
44,1,29847
44,2,29847
44,7,28755
44,8,29847
44,11,28555
44,12,17584
44,13,29847
44,17,22943
44,18,29847
45,7,28811
45,11,28618
45,12,17649
45,17,23096
46,7,28653
46,11,28670
46,12,17636
46,17,22842
47,7,28671
47,11,28748
47,12,17591
47,17,22928
48,7,28713
48,11,28516
48,12,18112
48,17,22819
49,1,29338
49,2,29338
49,7,28592
49,8,29338
49,11,28471
49,12,17653
49,13,29338
49,17,23040
49,18,29338
50,7,28845
50,11,28648
50,12,17796
50,17,23081
51,7,28621
51,11,28407
51,12,17927
51,17,22788
52,1,29146
52,2,29146
52,7,28739
52,8,29146
52,11,28524
52,12,17614
52,13,29146
52,17,22972
52,18,29146
53,7,28755
53,11,28557
53,12,17493
53,17,22989
54,1,27933
54,2,27933
54,7,27933
54,8,27933
54,11,27933
54,12,17713
54,13,27933
54,17,22884
54,18,27933
55,7,28677
55,11,28606
55,12,17843
55,17,23103
56,1,28736
56,2,28736
56,7,28736
56,8,28736
56,11,28680
56,12,17308
56,13,28736
56,17,22930
56,18,28736
57,1,25642
57,2,25642
57,7,25642
57,8,25642
57,11,25642
57,12,18041
57,13,25642
57,17,22870
57,18,25642
58,7,28817
58,11,28598
58,12,17550
58,17,23043
59,7,28583
59,11,28622
59,12,17536
59,17,23023
60,1,24684
60,2,24684
60,7,24684
60,8,24684
60,11,24684
60,12,17533
60,13,24684
60,17,22799
60,18,24684
61,7,28742
61,11,28480
61,12,17944
61,17,22984
62,7,28697
62,11,28676
62,12,17861
62,17,22920
63,7,28515
63,11,28594
63,12,17603
63,17,23025
64,7,28742
64,11,28789
64,12,17977
64,17,22880
65,1,27534
65,2,27534
65,7,27534
65,8,27534
65,11,27534
65,12,17662
65,13,27534
65,17,23189
65,18,27534
66,7,28589
66,11,28554
66,12,18008
66,17,23176
67,7,28693
67,11,28895
67,12,17428
67,17,23119
68,1,29193
68,2,29193
68,7,28578
68,8,29193
68,11,28661
68,12,17725
68,13,29193
68,17,22878
68,18,29193
69,7,28845
69,11,28565
69,12,17916
69,17,22985
70,7,28876
70,11,28713
70,12,17681
70,17,23236
71,7,28671
71,11,28835
71,12,17661
71,17,22953
72,1,29074
72,2,29074
72,7,28896
72,8,29074
72,11,28555
72,12,17597
72,13,29074
72,17,23101
72,18,29074
73,1,27750
73,2,27750
73,7,27750
73,8,27750
73,11,27750
73,12,17713
73,13,27750
73,17,23098
73,18,27750
74,7,28681
74,11,28495
74,12,18051
74,17,22935
75,1,27857
75,2,27857
75,7,27857
75,8,27857
75,11,27857
75,12,17816
75,13,27857
75,17,22883
75,18,27857
76,1,27075
76,2,27075
76,7,27075
76,8,27075
76,11,27075
76,12,18082
76,13,27075
76,17,23074
76,18,27075
77,7,28655
77,11,28740
77,12,17766
77,17,22869
78,7,28843
78,11,28696
78,12,17608
78,17,23029
79,7,28856
79,11,28600
79,12,17991
79,17,22949
80,1,29769
80,2,29769
80,7,28805
80,8,29769
80,11,28533
80,12,17940
80,13,29769
80,17,23001
80,18,29769
81,7,28633
81,11,28593
81,12,17839
81,17,22825
